step,center_y,center_x,size
0,63.43867924528302,63.488207547169814,1696
1,63.61818181818182,63.54242424242424,1650
2,63.16383112791431,63.60113421550095,1587
3,62.88262295081967,63.704918032786885,1525
4,63.29570637119114,63.862880886426595,1444
5,63.04055032585083,63.826937002172336,1381
6,63.46057767369243,63.921935987509755,1281
7,63.152754590984976,63.70617696160267,1198
8,62.792605951307486,63.5834084761046,1109
9,62.45490584737364,63.534192269573836,1009
10,62.10223642172524,62.9765708200213,939
11,61.945945945945944,63.34430082256169,851
12,62.146341463414636,62.949935815147626,779
13,61.40767045454545,63.28551136363637,704
14,62.06230529595015,62.52492211838006,642
15,61.74740484429066,62.67820069204152,578
16,61.87872763419483,61.80119284294235,503
17,63.232104121475054,62.219088937093275,461
18,63.317535545023695,62.62559241706161,422
19,63.078947368421055,61.09473684210526,380
20,62.554896142433236,62.833827893175076,337
21,62.42811501597444,62.21725239616613,313
22,62.0406779661017,62.88813559322034,295
23,61.01115241635688,61.14869888475837,269
24,60.28,61.86,250
25,61.75545851528384,64.75545851528385,229
26,61.46766169154229,65.5273631840796,201
27,61.43076923076923,64.01538461538462,195
28,60.62032085561497,64.02673796791444,187
29,61.82634730538922,61.9940119760479,167
30,61.91447368421053,64.14473684210526,152
31,62.95172413793104,61.97241379310345,145
32,63.95348837209303,63.23255813953488,129
33,61.70454545454545,60.68181818181818,132
34,61.9,60.63846153846154,130
35,61.968992248062015,60.3875968992248,129
36,59.575,60.24166666666667,120
37,62.945945945945944,60.24324324324324,111
38,61.320754716981135,60.056603773584904,106
39,59.13,60.64,100
40,58.35643564356435,61.75247524752475,101
41,60.89523809523809,62.89523809523809,105
42,61.72072072072072,59.86486486486486,111
43,61.19130434782609,63.46086956521739,115
44,60.65765765765766,59.306306306306304,111
45,60.535714285714285,60.919642857142854,112
46,61.5,60.46491228070175,114
47,59.75409836065574,61.950819672131146,122
48,60.16504854368932,61.310679611650485,103
49,61.373831775700936,61.55140186915888,107
50,60.833333333333336,60.65686274509804,102
51,61.10619469026549,64.46017699115045,113
52,60.34188034188034,61.78632478632478,117
53,60.317460317460316,63.92063492063492,126
54,59.284615384615385,64.28461538461538,130
55,58.22314049586777,63.04132231404959,121
56,60.32089552238806,63.649253731343286,134
57,60.143884892086334,63.302158273381295,139
58,58.49655172413793,62.772413793103446,145
59,60.371428571428574,62.371428571428574,140
60,59.947712418300654,62.38562091503268,153
61,60.210191082802545,62.17834394904459,157
62,58.622754491017965,64.38323353293413,167
63,59.24,63.04,175
64,58.24338624338624,62.94708994708995,189
65,60.056994818652846,63.129533678756474,193
66,59.717171717171716,62.54040404040404,198
67,58.16822429906542,63.23364485981308,214
68,57.93181818181818,63.77272727272727,220
69,58.222727272727276,63.05909090909091,220
70,58.8099173553719,62.789256198347104,242
71,58.838582677165356,62.69291338582677,254
72,58.09963099630996,62.494464944649444,271
73,60.209219858156025,61.48581560283688,282
74,59.734982332155475,61.31802120141343,283
75,59.60526315789474,61.036184210526315,304
76,60.25407166123779,61.59934853420195,307
77,60.22712933753943,60.85173501577287,317
78,60.91884057971014,61.03188405797101,345
79,60.71830985915493,61.819718309859155,355
80,60.54054054054054,60.945945945945944,370
81,60.174807197943444,62.25964010282777,389
82,59.89367088607595,61.85316455696203,395
83,59.45023696682465,61.95260663507109,422
84,59.004629629629626,62.7037037037037,432
85,59.73598130841121,63.72663551401869,428
86,60.664414414414416,63.799549549549546,444
87,61.20518358531317,62.87257019438445,463
88,61.95095948827292,61.97014925373134,469
89,61.119096509240244,63.550308008213555,487
90,60.936,64.024,500
91,61.18375241779497,63.30174081237911,517
92,61.03690036900369,63.071955719557195,542
93,60.644404332129966,63.05054151624549,554
94,61.03135888501742,63.257839721254356,574
95,61.44425675675676,62.567567567567565,592
96,61.10149750415973,61.63893510815308,601
97,61.029411764705884,62.19607843137255,612
98,60.517073170731706,62.67479674796748,615
99,60.943820224719104,62.96950240770465,623
100,61.02875399361022,63.635782747603834,626
101,61.38390092879257,64.91950464396285,646
102,61.58,65.06769230769231,650
103,62.68778280542986,64.3499245852187,663
104,61.95441176470588,64.32352941176471,680
105,62.32994186046512,63.6656976744186,688
106,62.07837445573295,63.26560232220609,689
107,61.70140845070423,63.429577464788736,710
108,62.358437935843796,63.21059972105997,717
109,63.33006993006993,63.86153846153846,715
110,63.66529492455418,63.9437585733882,729
111,63.974043715846996,63.23087431693989,732
112,63.473684210526315,63.3306342780027,741
113,63.133868808567605,62.48995983935743,747
114,63.214765100671144,62.93288590604027,745
115,63.613422818791946,63.281879194630875,745
116,64.03887399463807,62.92627345844504,746
117,62.50711513583441,64.02716688227684,773
118,63.72200263504612,63.49802371541502,759
119,63.58589743589744,63.853846153846156,780
120,63.55104712041885,63.44371727748691,764
121,64.09299363057325,63.4140127388535,785
122,63.35606060606061,63.13636363636363,792
123,63.907960199004975,62.83955223880597,804
124,63.748129675810475,63.48254364089775,802
125,62.91239048811014,62.92365456821026,799
126,64.5652709359606,62.272167487684726,812
127,64.22167487684729,63.12315270935961,812
128,63.78728606356968,62.548899755501225,818
129,63.546341463414635,62.90121951219512,820
130,63.196125907990314,62.78813559322034,826
131,62.84596577017115,63.10146699266504,818
132,63.40248447204969,63.60248447204969,805
133,62.76196319018405,63.76319018404908,815
134,63.6472049689441,62.25962732919255,805
135,63.75305623471883,62.97555012224939,818
136,62.9546568627451,62.41789215686274,816
137,64.19047619047619,61.76309523809524,840
138,63.38785625774474,63.138785625774474,807
139,64.05861244019138,63.82416267942584,836
140,64.41586538461539,63.65625,832
141,64.1769596199525,62.533254156769594,842
142,63.8938679245283,63.29716981132076,848
143,63.07869249394673,62.74939467312349,826
144,63.32052821128451,62.68787515006002,833
145,62.97680097680097,63.704517704517706,819
146,64.45287637698898,63.647490820073436,817
147,64.43985419198056,63.047387606318345,823
148,64.04086538461539,64.32572115384616,832
149,63.41857659831122,62.77322074788902,829
150,64.67883211678833,63.6021897810219,822
151,64.03860072376357,64.15199034981906,829
152,64.10278113663846,63.41837968561064,827
153,64.00120192307692,64.2860576923077,832
154,64.21156211562116,64.78351783517836,813
155,64.20681265206812,64.61678832116789,822
156,65.04671717171718,64.82828282828282,792
157,63.66332916145181,63.78848560700876,799
158,63.69565217391305,62.6111801242236,805
159,63.024479804161565,63.04895960832313,817
160,62.857677902621724,63.29088639200999,801
161,63.11528822055138,63.824561403508774,798
162,63.91,63.94125,800
163,64.38820638820638,63.36240786240786,814
164,63.27317676143387,62.47218788627936,809
165,63.47191011235955,62.473158551810236,801
166,63.86100386100386,63.19305019305019,777
167,62.753807106598984,62.85406091370558,788
168,63.672521957340024,63.65119196988708,797
169,64.33625,62.97875,800
170,63.82798459563543,62.0012836970475,779
