step,avg_radius
0,48.65836537221316
1,48.919966911693244
2,48.738063285827195
3,48.777119744045535
4,48.87654546622331
5,48.596648926104294
6,49.020433440223734
7,49.135057648744315
8,49.16842685999062
9,49.68525854623339
10,50.12188374273394
11,50.469824223986336
12,49.99272621189485
13,50.69028888241327
14,50.23944055836311
15,50.22588980147787
16,50.506772078500695
17,51.371531789579734
18,52.26887036011017
19,52.01877817839665
20,54.37763073700097
21,54.79640213036123
22,53.586106331001375
23,52.7836301271468
24,53.437531070355156
25,52.15569413006265
26,52.00601993210912
27,51.343041062672164
28,45.557733295076204
29,42.08510110017531
30,44.664654395514496
31,34.4458788002478
32,38.590392886637204
33,35.45887132224163
34,34.55122789669838
35,31.74239032918377
36,35.24274175964864
37,37.73948626410606
38,43.26881615462123
39,44.22646627295426
40,35.06619257865672
41,35.04255490445958
42,39.24592635120351
43,41.137997317920885
44,41.036002022295335
45,38.082700603981976
46,36.76456841718966
47,39.68247671752338
48,38.082700603981976
49,40.9404927458488
50,39.24580252460721
51,41.753405182512445
52,37.18772040172137
53,34.271705723638114
54,36.20511046674038
55,38.09637216560127
56,31.10401947448789
57,33.401665113235794
58,40.05899327957907
59,37.88309149275037
60,40.78615141264885
61,38.31758644350699
62,39.37076544808562
63,40.17017941966163
64,41.07050580269468
65,41.67491364268925
66,39.26451961583315
67,40.92023129851683
68,44.838828764863365
69,43.01123215419152
70,41.76102374543799
71,41.63463455854817
72,44.15492213602224
73,42.6753804054018
74,42.92426116591102
75,43.204226970980706
76,44.24216397244393
77,43.717338467313596
78,47.994120318211145
79,49.447937914075176
80,46.489897869922636
81,46.563847628074384
82,46.7448805567113
83,47.2616012776861
84,45.36792497709937
85,46.56563575830519
86,46.95021768252569
87,48.392040538930765
88,46.45628711891376
89,47.01692466518649
90,47.93231466238825
91,47.80878930597355
92,47.69599211074314
93,48.04874606762928
94,48.14994653850692
95,48.52487912878962
96,48.85429847387054
97,49.35006063775783
98,49.11192117927185
99,49.25359690714367
100,49.3316775952579
101,49.48083282588676
102,49.71759651139738
103,49.233426939636686
104,48.837381639188024
105,48.581676650500455
106,48.38160144700114
107,48.61014599025154
108,48.282141604704556
109,48.18294367179158
110,48.693436852471216
111,48.52473537994241
112,48.237252521309465
113,48.71136542371881
114,48.41870874053308
115,48.64918479938562
116,48.69081762349786
117,48.48406090747312
118,48.32664757898251
119,48.54484889819859
120,48.66184993675375
121,48.96176606673199
122,48.83063683916032
123,48.761873924189274
124,48.848744734379316
125,48.91138561675871
126,48.90739769137365
127,48.95734389150916
128,49.018318611899126
129,49.10963747308962
130,48.990734804789916
131,48.83204805611449
132,48.77082488874941
133,48.90020946698597
134,48.91773354276558
135,48.97213194574178
136,48.91134814664409
137,48.88237928209356
138,48.81239034056984
139,48.96605151138847
140,48.929481779074294
141,48.86004351609569
142,48.85672540234291
143,48.732603140390424
144,48.8387045350819
145,48.59150189231483
146,48.67769702150053
147,48.67487967735381
148,48.73728265490128
149,48.700467053901164
150,48.77961506608765
151,48.77023637680881
152,48.68305046376553
153,48.603610912919
154,48.59048106258703
155,48.70778926055699
156,48.69067072298371
157,48.57329713977969
158,48.52404599939166
159,48.68632332054704
160,48.6567120396883
161,48.668493565638705
162,48.68847297595196
163,48.700639445317535
164,48.72678979098845
165,48.69056374532125
166,48.757286765908674
167,48.745484243829786
168,48.802345780683986
169,48.811537819137875
170,48.732971884951255
171,48.84418174376749
172,48.76232657496964
173,48.78451492927828
174,48.81798151168775
175,48.85754040285481
176,48.82163828146444
177,48.82381495970849
178,48.81758082748172
179,48.813427757077605
180,48.845480998240056
181,48.81566873716961
182,48.78026406567508
183,48.82051756213111
184,48.86148913872081
185,48.812142398556574
186,48.8729540062521
187,48.84207166893736
188,48.84639373805763
189,48.86716897086399
190,48.84668789141735
191,48.85011516003827
192,48.94134325307813
193,48.883796923188335
194,48.85201221265913
195,48.8861149427637
196,48.89546832377112
197,48.868963577536654
198,48.846269409917234
199,48.865665463201
200,48.863601256498214
201,48.865860097580246
202,48.91547121241117
203,48.91316737400664
204,48.85582730021494
205,48.8580484566808
206,48.82950250687433
207,48.84854567362756
208,48.863833279947215
209,48.85729000392892
210,48.811590841205074
211,48.83347667537378
212,48.8242165405313
213,48.831106699192276
214,48.857278817203536
215,48.84002688695906
216,48.81451638298477
217,48.831120734936135
218,48.84605671463451
219,48.80700853308438
220,48.84141341442004
221,48.83817856910969
222,48.84157074420873
223,48.868606233090155
224,48.870190177571565
225,48.83737433994657
226,48.80598047062347
227,48.81519014325312
228,48.82343837817257
229,48.83000881279552
230,48.81451507565128
231,48.833102448956026
232,48.825918531516585
233,48.85483071965024
234,48.82933147325873
235,48.84149818418706
236,48.833824919431834
237,48.86503564226187
238,48.860568489630374
239,48.87743640971409
240,48.853623041001455
241,48.83884171530733
242,48.83837496245669
243,48.83944206829845
244,48.866478303217704
245,48.85508327499141
246,48.84357727529716
247,48.86380890004617
248,48.83930643542484
249,48.83558227404861
250,48.86627704915644
251,48.88517395731098
252,48.85793005136519
253,48.87855336562279
254,48.85975231824657
255,48.83309213974791
256,48.856961076558015
257,48.849366123467206
258,48.84421362692903
259,48.827416507236244
260,48.84428160960526
261,48.847220221890915
262,48.84715136699538
263,48.87247507035607
264,48.86250032997443
265,48.873880448446755
266,48.873250858042695
267,48.88869958528863
268,48.893125636480534
269,48.89427347169226
270,48.87487573178113
271,48.880988098832354
272,48.89442367129474
273,48.88441902032221
274,48.87649700573987
275,48.86510885628223
276,48.88397605601112
277,48.86136239315801
278,48.863173409554314
279,48.884743049784646
280,48.89141604086867
281,48.87583850869397
282,48.86371426683973
283,48.871625499907495
284,48.87383145722157
285,48.88273880220413
286,48.88472185953587
287,48.880458040552995
288,48.883714943375175
289,48.9115635057788
290,48.89787654806599
291,48.89737059445249
292,48.89261923470709
293,48.88134479051802
294,48.86929996459354
295,48.88702573961758
296,48.86801182132135
297,48.87152760777487
298,48.86269999586333
299,48.8872953772856
300,48.876489722916666
301,48.87100940616907
302,48.87957844528885
303,48.87871302553519
304,48.89440505660336
305,48.89770507043721
306,48.896430238045134
307,48.889979795462395
308,48.89143726175687
309,48.906808121892894
310,48.895674633037224
311,48.88958528257414
312,48.89833773148894
313,48.90744354771624
314,48.90861205304549
315,48.91149097162055
316,48.90527953618502
317,48.9332516771959
318,48.926478653792756
319,48.91608626619331
320,48.9167023995547
321,48.919261781568586
322,48.91433947474433
323,48.92015911222304
324,48.912556590929405
325,48.90537379855472
326,48.90965420223531
327,48.903739912318635
328,48.90504713841279
329,48.90326786904236
330,48.92171103200349
331,48.9145640530856
332,48.89202118414985
333,48.89718497316824
334,48.9069025888973
335,48.89754197944843
336,48.90498649817051
337,48.895027440806984
338,48.89685198028219
339,48.89626164264528
340,48.90027400162195
341,48.91236383376094
342,48.90817448377314
343,48.912816977485164
344,48.91619883985319
345,48.91446617462935
346,48.88319422065894
347,48.88290602152256
348,48.8905153396217
349,48.8812877781981
350,48.88581188792392
351,48.90312797530062
352,48.88418946100993
353,48.89223522564836
354,48.90133819075532
355,48.900046327325505
356,48.895165213953796
357,48.88774587566805
358,48.89874583402056
359,48.898133085028135
360,48.89818566686057
361,48.89538562655653
362,48.89181349095371
363,48.885370417324346
364,48.88319278796526
365,48.88569999145611
366,48.88143682138064
367,48.89183163949598
368,48.89725940726122
369,48.882890797672914
370,48.886424486875505
371,48.8811505561146
372,48.87194420168352
373,48.874331408026585
374,48.8754088588287
375,48.87968534881508
376,48.85969983987727
377,48.859446083563014
378,48.85888350835379
379,48.8535458358951
380,48.867815061766514
381,48.87685607073304
382,48.871088085724274
383,48.883788220956475
384,48.88248069062304
385,48.888065263186895
386,48.88521854008772
387,48.893229748846494
388,48.880292438764485
389,48.88638200429174
390,48.88447032326615
391,48.89258087270402
392,48.8988814612874
393,48.89631070741586
394,48.90050904445105
395,48.897095199912286
396,48.90067879229944
397,48.900795330422355
398,48.893801837498124
399,48.89639535505993
400,48.894858733511526
401,48.88896896924469
402,48.8868816528661
403,48.88681604297966
404,48.877776017126806
405,48.88765295188649
406,48.884606450514674
407,48.89092711575028
408,48.8936551385388
409,48.882386901720444
410,48.89491976235426
411,48.89613743579227
412,48.89425768987413
413,48.89174716106289
414,48.87759891868719
415,48.87998090887752
416,48.88004196773258
417,48.88823665404896
418,48.89613770030087
419,48.881299916527894
420,48.87843673216287
421,48.883698601537276
422,48.881481964883896
423,48.89474635753854
424,48.898227105085155
425,48.89873961631725
426,48.91340923482119
427,48.89687078291659
428,48.892144114039894
429,48.89589595386362
430,48.893502558741964
431,48.89111793633026
432,48.89428938275717
433,48.88915315950392
434,48.89143840336373
435,48.88313813574374
436,48.88578296038057
437,48.8867832326775
438,48.89213747449634
439,48.88844143911854
440,48.877691855499286
441,48.88266809162648
442,48.87796293466368
443,48.877973539833405
444,48.88129579199569
445,48.87917985841568
446,48.8841326621346
447,48.89126992668065
448,48.88447328410298
449,48.884592813031816
450,48.879596348678575
451,48.883011133351765
452,48.88157084672128
453,48.878470531406755
454,48.876498600599575
455,48.892077350720655
456,48.8944588199233
457,48.88662166985283
458,48.886066906346706
459,48.87850571519582
460,48.88148907809725
461,48.87970515175408
462,48.87991773099175
463,48.879589884122886
464,48.87141554774415
465,48.869379867022474
466,48.872002237004104
467,48.87515150986636
468,48.880375194368035
469,48.88583335235379
470,48.88404861314168
