step,center_y,center_x,size
0,63.40825958702065,63.3952802359882,1695
1,63.09480122324159,63.12782874617737,1635
2,63.16060225846926,63.4366373902133,1594
3,62.800657894736844,63.419736842105266,1520
4,63.02470830473576,63.29169526424159,1457
5,62.76900584795322,63.43201754385965,1368
6,62.60201706749418,63.4088440651668,1289
7,62.57833333333333,63.56,1200
8,61.864648263579696,63.66340160284951,1123
9,61.34571428571429,62.96190476190476,1050
10,61.58891213389121,62.64853556485355,956
11,61.080275229357795,62.66743119266055,872
12,60.92403486924035,62.291407222914074,803
13,60.945205479452056,62.66712328767123,730
14,61.54476479514416,63.07890743550835,659
15,60.31413612565445,62.67015706806283,573
16,60.258780036968574,63.26987060998152,541
17,61.01684210526316,62.65894736842105,475
18,60.76744186046512,63.31395348837209,430
19,61.57215189873418,62.73924050632911,395
20,62.147492625368734,62.57227138643068,339
21,62.440514469453376,62.29903536977492,311
22,62.44765342960289,63.25631768953068,277
23,62.03370786516854,62.20224719101124,267
24,61.39330543933055,61.39748953974895,239
25,61.96396396396396,59.414414414414416,222
26,60.129533678756474,60.45077720207254,193
27,60.52150537634409,59.68279569892473,186
28,60.53888888888889,60.24444444444445,180
29,59.55555555555556,61.69590643274854,171
30,58.8780487804878,59.896341463414636,164
31,58.29251700680272,59.666666666666664,147
32,59.85496183206107,60.83206106870229,131
33,60.926829268292686,60.45528455284553,123
34,61.825,59.1,120
35,59.12,58.136,125
36,60.11206896551724,56.525862068965516,116
37,60.51851851851852,58.398148148148145,108
38,61.78095238095238,57.77142857142857,105
39,56.98076923076923,56.57692307692308,104
40,55.927927927927925,57.468468468468465,111
41,54.848214285714285,57.125,112
42,56.26851851851852,58.2037037037037,108
43,55.87394957983193,58.35294117647059,119
44,54.5,58.379629629629626,108
45,55.97142857142857,57.10476190476191,105
46,55.819047619047616,59.87619047619047,105
47,58.169642857142854,57.875,112
48,59.61946902654867,56.84070796460177,113
49,58.491379310344826,57.956896551724135,116
50,56.768595041322314,58.64462809917355,121
51,56.231404958677686,58.85123966942149,121
52,55.43939393939394,57.43939393939394,132
53,55.03472222222222,57.388888888888886,144
54,55.5958904109589,57.93150684931507,146
55,56.564625850340136,59.25170068027211,147
56,56.87919463087248,58.18791946308725,149
57,56.172661870503596,57.115107913669064,139
58,56.25316455696203,55.55696202531646,158
59,54.26451612903226,58.24516129032258,155
60,54.52469135802469,58.50617283950617,162
61,55.96491228070175,61.198830409356724,171
62,56.23936170212766,60.888297872340424,188
63,57.51546391752577,59.75773195876289,194
64,57.598984771573605,59.90355329949239,197
65,58.004950495049506,59.698019801980195,202
66,56.27317073170732,59.05365853658537,205
67,58.882075471698116,60.24528301886792,212
68,58.85462555066079,60.53303964757709,227
69,59.07569721115538,61.689243027888445,251
70,58.040485829959515,61.48582995951417,247
71,57.32945736434109,62.031007751937985,258
72,59.23247232472325,60.309963099631,271
73,58.044673539518904,61.81786941580756,291
74,59.63389830508475,63.32542372881356,295
75,59.42524916943522,63.820598006644516,301
76,58.564668769716086,64.3627760252366,317
77,56.52215189873418,63.16139240506329,316
78,57.54093567251462,62.57602339181287,342
79,58.95543175487465,63.0974930362117,359
80,59.284574468085104,63.66489361702128,376
81,59.13367609254499,64.0719794344473,389
82,60.39440203562341,64.41221374045801,393
83,59.7512077294686,63.10386473429951,414
84,59.81481481481482,62.048611111111114,432
85,59.51126126126126,62.759009009009006,444
86,61.360178970917225,62.7158836689038,447
87,61.44420131291029,62.91903719912472,457
88,60.973195876288656,62.88659793814433,485
89,60.85040983606557,63.200819672131146,488
90,60.56164383561644,62.68688845401174,511
91,61.611632270168855,63.63602251407129,533
92,62.00561797752809,62.93632958801498,534
93,62.54074074074074,63.092592592592595,540
94,61.513416815742396,63.409660107334524,559
95,61.85992907801418,64.07624113475177,564
96,62.06944444444444,64.10069444444444,576
97,63.08221476510067,63.258389261744966,596
98,62.62052117263843,63.33387622149837,614
99,63.711256117455136,63.59216965742251,613
100,63.253565768621236,62.76069730586371,631
101,62.6583850931677,63.077639751552795,644
102,62.93364197530864,63.85648148148148,648
103,63.57165109034268,63.18847352024922,642
104,63.154434250764524,63.67125382262997,654
105,63.281391830559755,62.895612708018156,661
106,63.855421686746986,62.55421686746988,664
107,63.69253731343284,63.17611940298507,670
