step,num_pos,num_neg,net_charge,total_vortices
196,163,162,1,325
197,163,162,1,325
198,162,162,0,324
199,162,162,0,324
200,160,160,0,320
201,159,159,0,318
202,158,158,0,316
203,157,157,0,314
204,156,156,0,312
205,156,156,0,312
206,156,156,0,312
207,156,156,0,312
208,156,156,0,312
209,156,156,0,312
210,156,156,0,312
211,156,156,0,312
212,156,156,0,312
213,156,156,0,312
214,155,155,0,310
215,155,154,1,309
216,155,154,1,309
217,154,153,1,307
218,153,152,1,305
219,153,152,1,305
220,150,149,1,299
221,148,147,1,295
222,145,144,1,289
223,143,142,1,285
224,142,141,1,283
225,140,139,1,279
226,141,140,1,281
227,139,138,1,277
228,138,137,1,275
229,138,137,1,275
230,138,137,1,275
231,138,137,1,275
232,138,137,1,275
233,138,137,1,275
234,138,137,1,275
235,138,136,2,274
236,138,136,2,274
237,137,135,2,272
238,136,134,2,270
239,135,133,2,268
240,134,132,2,266
241,134,132,2,266
242,134,132,2,266
243,133,131,2,264
244,133,131,2,264
245,132,130,2,262
246,131,129,2,260
247,131,129,2,260
248,130,128,2,258
249,129,127,2,256
250,129,127,2,256
251,128,126,2,254
252,128,126,2,254
253,127,125,2,252
254,126,125,1,251
255,126,125,1,251
256,126,125,1,251
257,126,125,1,251
258,126,125,1,251
259,124,123,1,247
260,123,122,1,245
261,123,122,1,245
262,122,121,1,243
263,120,119,1,239
264,120,119,1,239
265,119,118,1,237
266,119,118,1,237
267,118,117,1,235
268,118,117,1,235
269,117,116,1,233
270,117,116,1,233
271,117,116,1,233
272,116,115,1,231
273,116,115,1,231
274,115,114,1,229
275,115,114,1,229
276,115,114,1,229
277,114,113,1,227
278,113,112,1,225
279,113,112,1,225
280,113,112,1,225
281,112,111,1,223
282,111,109,2,220
283,110,108,2,218
284,110,108,2,218
285,110,108,2,218
286,109,107,2,216
287,109,107,2,216
288,109,107,2,216
289,109,107,2,216
290,109,107,2,216
291,109,107,2,216
292,109,107,2,216
293,108,106,2,214
294,108,106,2,214
295,108,106,2,214
296,108,106,2,214
297,108,106,2,214
298,108,106,2,214
299,107,105,2,212
300,107,105,2,212
301,106,104,2,210
302,106,104,2,210
303,105,103,2,208
304,104,102,2,206
305,103,101,2,204
306,103,101,2,204
307,103,101,2,204
308,103,101,2,204
309,103,101,2,204
310,102,100,2,202
311,102,100,2,202
312,102,100,2,202
313,102,100,2,202
314,102,100,2,202
315,102,100,2,202
316,100,98,2,198
317,100,98,2,198
318,100,98,2,198
319,100,98,2,198
320,100,98,2,198
321,99,97,2,196
322,99,97,2,196
323,99,97,2,196
324,98,96,2,194
325,98,96,2,194
326,97,95,2,192
327,97,95,2,192
328,97,95,2,192
329,97,95,2,192
330,97,95,2,192
331,96,94,2,190
332,96,94,2,190
333,96,94,2,190
334,96,94,2,190
335,96,94,2,190
336,96,94,2,190
337,96,94,2,190
338,95,94,1,189
339,95,94,1,189
340,95,94,1,189
341,95,94,1,189
342,95,94,1,189
343,93,92,1,185
344,93,92,1,185
345,93,92,1,185
346,92,91,1,183
347,92,91,1,183
348,91,90,1,181
349,91,90,1,181
350,91,90,1,181
351,91,90,1,181
352,90,89,1,179
353,90,89,1,179
354,89,88,1,177
355,89,88,1,177
356,89,88,1,177
357,89,88,1,177
358,89,88,1,177
359,89,88,1,177
360,89,88,1,177
361,89,88,1,177
362,89,88,1,177
363,88,87,1,175
364,88,87,1,175
365,88,87,1,175
366,88,87,1,175
367,88,87,1,175
368,88,87,1,175
369,88,87,1,175
370,88,87,1,175
371,88,87,1,175
372,88,87,1,175
373,88,87,1,175
374,86,85,1,171
375,86,85,1,171
376,86,85,1,171
377,86,85,1,171
378,86,85,1,171
379,86,85,1,171
380,84,83,1,167
381,83,82,1,165
382,83,82,1,165
383,83,82,1,165
384,82,81,1,163
385,82,81,1,163
386,82,81,1,163
387,82,81,1,163
388,82,81,1,163
389,82,81,1,163
390,82,81,1,163
391,82,81,1,163
392,82,81,1,163
393,80,79,1,159
394,80,79,1,159
395,80,79,1,159
396,79,78,1,157
397,79,78,1,157
398,78,77,1,155
399,78,77,1,155
400,77,76,1,153
401,77,76,1,153
402,76,75,1,151
403,76,75,1,151
404,75,74,1,149
405,75,74,1,149
406,75,74,1,149
407,75,74,1,149
408,75,74,1,149
409,75,74,1,149
410,75,74,1,149
411,74,73,1,147
412,74,73,1,147
413,73,72,1,145
414,73,72,1,145
415,73,72,1,145
416,73,72,1,145
417,73,72,1,145
418,73,72,1,145
419,72,71,1,143
420,72,71,1,143
421,72,71,1,143
422,72,71,1,143
423,71,70,1,141
424,71,70,1,141
425,71,70,1,141
426,71,70,1,141
427,70,69,1,139
428,70,69,1,139
429,70,69,1,139
430,70,69,1,139
431,70,69,1,139
432,70,69,1,139
433,71,69,2,140
434,71,69,2,140
435,71,69,2,140
436,71,68,3,139
437,71,68,3,139
438,71,68,3,139
439,70,67,3,137
440,70,67,3,137
441,70,67,3,137
442,70,67,3,137
443,70,67,3,137
444,70,67,3,137
445,70,67,3,137
446,70,67,3,137
447,70,67,3,137
448,70,67,3,137
449,70,67,3,137
450,70,67,3,137
451,70,67,3,137
452,70,67,3,137
453,70,67,3,137
454,70,67,3,137
455,70,67,3,137
456,70,67,3,137
457,70,67,3,137
458,70,67,3,137
459,70,67,3,137
460,70,67,3,137
461,70,67,3,137
462,70,67,3,137
463,70,67,3,137
464,70,67,3,137
465,70,67,3,137
466,70,67,3,137
467,70,67,3,137
468,70,67,3,137
469,70,67,3,137
470,70,67,3,137
471,70,67,3,137
472,70,67,3,137
473,70,67,3,137
474,69,66,3,135
475,69,66,3,135
476,69,66,3,135
477,68,65,3,133
478,68,65,3,133
479,68,65,3,133
480,68,65,3,133
481,68,65,3,133
482,68,65,3,133
483,68,65,3,133
484,68,65,3,133
485,68,65,3,133
486,68,65,3,133
487,67,64,3,131
488,67,64,3,131
489,67,64,3,131
490,66,63,3,129
491,66,63,3,129
492,65,62,3,127
493,65,62,3,127
494,65,62,3,127
495,65,62,3,127
496,65,62,3,127
497,65,62,3,127
498,65,62,3,127
499,65,62,3,127
500,65,62,3,127
501,65,62,3,127
502,65,62,3,127
503,65,62,3,127
504,64,61,3,125
505,64,61,3,125
506,64,61,3,125
507,64,61,3,125
508,64,61,3,125
509,64,61,3,125
510,64,61,3,125
511,63,60,3,123
512,63,60,3,123
513,63,60,3,123
514,63,60,3,123
515,63,60,3,123
516,63,60,3,123
517,63,60,3,123
518,63,60,3,123
519,63,60,3,123
520,63,60,3,123
521,62,59,3,121
522,62,59,3,121
523,62,59,3,121
524,61,58,3,119
525,61,58,3,119
526,61,58,3,119
527,61,58,3,119
528,60,57,3,117
529,60,57,3,117
530,61,58,3,119
531,61,58,3,119
532,61,58,3,119
533,61,58,3,119
534,60,57,3,117
535,60,56,4,116
536,60,56,4,116
537,60,56,4,116
538,60,56,4,116
539,60,56,4,116
540,60,56,4,116
541,60,57,3,117
542,60,57,3,117
543,60,57,3,117
544,60,57,3,117
545,60,57,3,117
546,59,56,3,115
547,59,56,3,115
548,59,56,3,115
549,59,56,3,115
550,59,56,3,115
551,59,56,3,115
552,59,56,3,115
553,59,56,3,115
554,59,56,3,115
555,59,56,3,115
556,59,56,3,115
557,59,56,3,115
558,59,56,3,115
559,59,56,3,115
560,59,56,3,115
561,59,56,3,115
562,59,56,3,115
563,59,56,3,115
564,59,56,3,115
565,59,56,3,115
566,59,56,3,115
567,59,56,3,115
568,58,55,3,113
569,58,55,3,113
570,58,55,3,113
571,58,55,3,113
572,58,55,3,113
573,58,55,3,113
574,58,55,3,113
575,58,55,3,113
576,58,55,3,113
577,58,55,3,113
578,58,55,3,113
579,58,55,3,113
580,57,54,3,111
581,57,54,3,111
582,57,54,3,111
583,57,54,3,111
584,57,54,3,111
585,57,54,3,111
586,57,54,3,111
587,57,54,3,111
588,57,54,3,111
589,57,54,3,111
590,57,54,3,111
591,57,54,3,111
592,57,54,3,111
593,56,53,3,109
594,56,53,3,109
595,56,53,3,109
596,56,53,3,109
597,56,53,3,109
598,56,53,3,109
599,56,53,3,109
600,56,53,3,109
601,56,53,3,109
602,56,53,3,109
603,56,53,3,109
604,56,53,3,109
605,56,53,3,109
606,56,53,3,109
607,56,53,3,109
608,56,53,3,109
609,56,53,3,109
610,56,53,3,109
611,56,53,3,109
612,56,53,3,109
613,56,53,3,109
614,56,53,3,109
615,56,53,3,109
616,56,53,3,109
617,56,53,3,109
618,56,53,3,109
619,56,53,3,109
620,56,53,3,109
621,56,53,3,109
622,55,52,3,107
623,55,52,3,107
624,54,51,3,105
625,54,51,3,105
626,54,51,3,105
627,54,51,3,105
628,52,49,3,101
629,52,49,3,101
630,52,49,3,101
631,52,49,3,101
632,51,48,3,99
633,51,48,3,99
634,51,48,3,99
635,51,48,3,99
636,51,48,3,99
637,51,48,3,99
638,51,48,3,99
639,51,48,3,99
640,51,48,3,99
641,51,48,3,99
642,51,48,3,99
643,51,48,3,99
644,51,48,3,99
645,50,47,3,97
646,50,47,3,97
647,49,46,3,95
648,49,46,3,95
649,49,46,3,95
650,49,46,3,95
651,49,46,3,95
652,48,45,3,93
653,48,45,3,93
654,48,45,3,93
655,48,45,3,93
656,48,45,3,93
657,47,44,3,91
658,47,44,3,91
659,47,44,3,91
660,46,43,3,89
661,46,43,3,89
662,46,43,3,89
663,46,43,3,89
664,46,43,3,89
665,46,43,3,89
666,46,43,3,89
667,46,43,3,89
668,46,43,3,89
669,46,43,3,89
670,46,43,3,89
671,46,43,3,89
672,45,42,3,87
673,45,42,3,87
674,45,42,3,87
675,45,42,3,87
676,45,42,3,87
677,45,42,3,87
678,44,41,3,85
679,44,41,3,85
680,44,41,3,85
681,44,41,3,85
682,44,41,3,85
683,44,41,3,85
684,44,41,3,85
685,43,40,3,83
686,43,40,3,83
687,43,40,3,83
688,43,40,3,83
689,43,40,3,83
690,43,40,3,83
691,43,40,3,83
692,43,40,3,83
693,43,40,3,83
694,43,40,3,83
695,43,40,3,83
696,43,40,3,83
697,43,40,3,83
698,43,40,3,83
699,43,40,3,83
700,43,40,3,83
701,43,40,3,83
702,43,40,3,83
703,42,39,3,81
704,42,39,3,81
705,42,39,3,81
706,42,39,3,81
707,42,39,3,81
708,41,38,3,79
709,41,38,3,79
710,41,38,3,79
711,41,38,3,79
712,41,38,3,79
713,41,38,3,79
714,41,38,3,79
715,41,38,3,79
716,41,38,3,79
717,41,38,3,79
718,41,38,3,79
719,41,38,3,79
720,41,38,3,79
721,41,38,3,79
722,41,38,3,79
723,41,38,3,79
724,41,38,3,79
725,41,38,3,79
726,41,38,3,79
727,41,38,3,79
728,41,38,3,79
729,41,38,3,79
730,41,38,3,79
731,41,38,3,79
732,41,38,3,79
733,41,38,3,79
734,41,38,3,79
735,41,38,3,79
736,41,38,3,79
737,41,38,3,79
738,41,38,3,79
739,41,38,3,79
740,41,38,3,79
741,41,38,3,79
742,41,38,3,79
743,41,38,3,79
744,41,38,3,79
745,41,38,3,79
746,41,38,3,79
747,41,38,3,79
748,41,38,3,79
749,41,38,3,79
750,41,38,3,79
751,41,38,3,79
752,41,38,3,79
753,41,38,3,79
754,41,38,3,79
755,41,38,3,79
756,41,38,3,79
757,41,38,3,79
758,41,38,3,79
759,41,38,3,79
760,41,38,3,79
761,41,39,2,80
762,41,39,2,80
763,40,38,2,78
764,40,38,2,78
765,40,38,2,78
766,40,38,2,78
767,40,38,2,78
768,40,38,2,78
769,40,38,2,78
770,40,38,2,78
771,40,38,2,78
772,40,38,2,78
773,40,38,2,78
774,40,38,2,78
775,40,38,2,78
776,40,38,2,78
777,40,38,2,78
778,40,38,2,78
779,40,39,1,79
780,40,39,1,79
781,40,39,1,79
782,39,38,1,77
783,39,38,1,77
784,39,38,1,77
785,39,38,1,77
786,39,38,1,77
787,39,38,1,77
788,39,38,1,77
789,39,38,1,77
790,39,38,1,77
791,39,38,1,77
792,39,38,1,77
793,39,38,1,77
794,39,38,1,77
795,39,38,1,77
796,38,38,0,76
797,38,38,0,76
798,38,38,0,76
799,38,38,0,76
800,38,38,0,76
801,38,38,0,76
802,37,37,0,74
803,37,37,0,74
804,37,37,0,74
805,37,37,0,74
806,37,37,0,74
807,36,36,0,72
808,36,36,0,72
809,36,36,0,72
810,36,36,0,72
811,36,36,0,72
812,36,36,0,72
813,36,36,0,72
814,36,36,0,72
815,35,35,0,70
816,35,35,0,70
817,35,35,0,70
818,35,35,0,70
819,35,35,0,70
820,35,35,0,70
821,35,35,0,70
822,35,35,0,70
823,34,34,0,68
824,34,34,0,68
825,34,34,0,68
826,34,34,0,68
827,34,34,0,68
828,34,34,0,68
829,34,34,0,68
830,34,34,0,68
831,34,34,0,68
832,34,35,-1,69
833,34,35,-1,69
834,34,35,-1,69
835,34,35,-1,69
836,34,35,-1,69
837,34,35,-1,69
838,34,35,-1,69
839,34,35,-1,69
840,34,35,-1,69
841,34,35,-1,69
842,34,35,-1,69
843,34,35,-1,69
844,34,35,-1,69
845,34,35,-1,69
846,34,35,-1,69
847,34,35,-1,69
848,34,35,-1,69
849,34,35,-1,69
850,34,35,-1,69
851,34,35,-1,69
852,34,35,-1,69
853,34,35,-1,69
854,34,35,-1,69
855,34,35,-1,69
856,34,35,-1,69
857,34,35,-1,69
858,34,35,-1,69
859,34,35,-1,69
860,34,35,-1,69
861,34,35,-1,69
862,34,35,-1,69
863,34,35,-1,69
864,34,35,-1,69
865,34,35,-1,69
866,34,35,-1,69
867,34,35,-1,69
868,34,35,-1,69
869,33,34,-1,67
870,33,34,-1,67
871,33,34,-1,67
872,33,34,-1,67
873,33,34,-1,67
874,33,34,-1,67
875,33,34,-1,67
876,33,34,-1,67
877,33,34,-1,67
878,33,34,-1,67
879,33,34,-1,67
880,33,34,-1,67
881,33,34,-1,67
882,33,34,-1,67
883,33,34,-1,67
884,33,34,-1,67
885,33,34,-1,67
886,33,34,-1,67
887,33,34,-1,67
888,33,34,-1,67
889,33,34,-1,67
890,33,34,-1,67
891,33,34,-1,67
892,33,34,-1,67
893,33,34,-1,67
894,33,34,-1,67
895,33,34,-1,67
896,33,34,-1,67
897,33,34,-1,67
898,33,34,-1,67
899,33,34,-1,67
900,33,34,-1,67
901,33,34,-1,67
902,33,34,-1,67
903,33,34,-1,67
904,33,34,-1,67
905,33,34,-1,67
906,33,34,-1,67
907,33,34,-1,67
908,33,34,-1,67
909,33,34,-1,67
910,33,34,-1,67
911,33,34,-1,67
912,33,34,-1,67
913,33,34,-1,67
914,33,34,-1,67
915,33,34,-1,67
916,33,34,-1,67
917,33,34,-1,67
918,33,34,-1,67
919,33,34,-1,67
920,33,34,-1,67
921,33,34,-1,67
922,32,33,-1,65
923,32,33,-1,65
924,32,33,-1,65
925,32,33,-1,65
926,32,33,-1,65
927,33,33,0,66
928,33,33,0,66
929,33,33,0,66
930,33,33,0,66
931,33,33,0,66
932,33,33,0,66
933,33,33,0,66
934,33,33,0,66
935,33,33,0,66
936,33,33,0,66
937,31,31,0,62
938,31,31,0,62
939,31,31,0,62
940,31,31,0,62
941,31,31,0,62
942,31,31,0,62
943,31,31,0,62
944,31,31,0,62
945,31,31,0,62
946,31,31,0,62
947,31,31,0,62
948,31,31,0,62
949,31,31,0,62
950,31,31,0,62
951,31,31,0,62
952,31,31,0,62
953,31,31,0,62
954,31,31,0,62
955,31,31,0,62
956,31,31,0,62
957,31,31,0,62
958,31,31,0,62
959,31,31,0,62
960,31,31,0,62
961,31,31,0,62
962,31,31,0,62
963,31,31,0,62
964,31,31,0,62
965,31,31,0,62
966,31,31,0,62
967,31,31,0,62
968,31,31,0,62
969,31,31,0,62
970,30,30,0,60
971,30,30,0,60
972,30,30,0,60
973,30,30,0,60
974,30,30,0,60
975,30,30,0,60
976,30,30,0,60
977,30,30,0,60
978,30,30,0,60
979,30,30,0,60
980,30,30,0,60
981,30,30,0,60
982,30,30,0,60
983,30,30,0,60
984,30,30,0,60
985,30,30,0,60
986,30,30,0,60
987,30,30,0,60
988,30,30,0,60
989,30,30,0,60
990,30,30,0,60
991,30,30,0,60
992,30,30,0,60
993,30,30,0,60
994,30,30,0,60
995,30,30,0,60
996,30,30,0,60
997,30,30,0,60
998,30,30,0,60
999,30,30,0,60
1000,30,30,0,60
1001,30,30,0,60
1002,30,30,0,60
1003,30,30,0,60
1004,30,30,0,60
1005,30,30,0,60
1006,30,30,0,60
1007,30,30,0,60
1008,29,29,0,58
1009,29,29,0,58
1010,29,29,0,58
1011,29,29,0,58
1012,29,29,0,58
1013,29,29,0,58
1014,29,29,0,58
1015,29,29,0,58
1016,29,29,0,58
1017,29,29,0,58
1018,29,29,0,58
1019,29,29,0,58
1020,29,29,0,58
1021,29,29,0,58
1022,29,29,0,58
1023,29,29,0,58
1024,29,29,0,58
1025,29,29,0,58
1026,29,29,0,58
1027,29,29,0,58
1028,29,29,0,58
1029,29,29,0,58
1030,29,29,0,58
1031,29,29,0,58
1032,29,29,0,58
1033,29,29,0,58
1034,29,29,0,58
1035,29,29,0,58
1036,29,29,0,58
1037,29,29,0,58
1038,29,29,0,58
1039,29,29,0,58
1040,29,29,0,58
1041,29,29,0,58
1042,29,29,0,58
1043,29,29,0,58
1044,29,29,0,58
1045,29,29,0,58
1046,29,29,0,58
1047,29,29,0,58
1048,29,29,0,58
1049,29,29,0,58
1050,29,29,0,58
1051,29,29,0,58
1052,29,29,0,58
1053,29,29,0,58
1054,29,29,0,58
1055,29,29,0,58
1056,29,29,0,58
1057,29,29,0,58
1058,29,29,0,58
1059,29,29,0,58
1060,29,29,0,58
1061,29,29,0,58
1062,29,29,0,58
1063,29,29,0,58
1064,29,29,0,58
1065,29,29,0,58
1066,29,29,0,58
1067,29,29,0,58
1068,29,29,0,58
1069,29,29,0,58
1070,29,29,0,58
1071,29,29,0,58
1072,29,29,0,58
1073,29,29,0,58
1074,29,29,0,58
1075,29,29,0,58
1076,29,29,0,58
1077,29,29,0,58
1078,29,29,0,58
1079,29,29,0,58
1080,29,29,0,58
1081,29,29,0,58
1082,29,29,0,58
1083,29,29,0,58
1084,29,29,0,58
1085,29,29,0,58
1086,29,29,0,58
1087,29,29,0,58
1088,29,29,0,58
1089,29,29,0,58
1090,29,29,0,58
1091,29,29,0,58
1092,29,29,0,58
1093,28,28,0,56
1094,28,28,0,56
1095,27,27,0,54
1096,27,27,0,54
1097,27,27,0,54
1098,27,27,0,54
1099,27,27,0,54
1100,27,27,0,54
1101,27,27,0,54
1102,27,27,0,54
1103,27,27,0,54
1104,27,27,0,54
1105,27,27,0,54
1106,26,26,0,52
1107,26,26,0,52
1108,26,26,0,52
1109,26,26,0,52
1110,26,26,0,52
1111,26,26,0,52
1112,26,26,0,52
1113,26,26,0,52
1114,26,26,0,52
1115,26,26,0,52
1116,26,26,0,52
1117,26,26,0,52
1118,26,26,0,52
1119,26,26,0,52
1120,26,26,0,52
1121,26,26,0,52
1122,26,26,0,52
1123,26,26,0,52
1124,26,26,0,52
1125,26,26,0,52
1126,26,26,0,52
1127,26,26,0,52
1128,26,26,0,52
1129,26,26,0,52
1130,26,26,0,52
1131,26,26,0,52
1132,26,26,0,52
1133,26,26,0,52
1134,26,26,0,52
1135,26,26,0,52
1136,26,26,0,52
1137,26,26,0,52
1138,26,26,0,52
1139,26,26,0,52
1140,26,26,0,52
1141,26,26,0,52
1142,26,26,0,52
1143,26,26,0,52
1144,26,26,0,52
1145,26,26,0,52
1146,26,26,0,52
1147,26,26,0,52
1148,26,26,0,52
1149,26,26,0,52
1150,26,26,0,52
1151,26,26,0,52
1152,26,26,0,52
1153,26,26,0,52
1154,26,26,0,52
1155,26,26,0,52
1156,26,26,0,52
1157,26,26,0,52
1158,26,26,0,52
1159,26,26,0,52
1160,26,26,0,52
1161,26,26,0,52
1162,26,26,0,52
1163,26,26,0,52
1164,26,26,0,52
1165,26,26,0,52
1166,26,26,0,52
1167,26,26,0,52
1168,26,26,0,52
1169,26,26,0,52
1170,26,26,0,52
1171,26,26,0,52
1172,26,26,0,52
1173,26,26,0,52
1174,26,26,0,52
1175,26,26,0,52
1176,26,26,0,52
1177,26,26,0,52
1178,26,26,0,52
1179,26,26,0,52
1180,26,26,0,52
1181,26,26,0,52
1182,26,26,0,52
1183,26,26,0,52
1184,26,26,0,52
1185,26,26,0,52
1186,26,26,0,52
1187,26,26,0,52
1188,26,26,0,52
1189,26,26,0,52
1190,26,26,0,52
1191,26,26,0,52
1192,26,26,0,52
1193,26,26,0,52
1194,26,26,0,52
1195,26,26,0,52
1196,26,26,0,52
1197,26,26,0,52
1198,26,26,0,52
1199,26,26,0,52
1200,26,26,0,52
1201,25,25,0,50
1202,25,25,0,50
1203,25,25,0,50
1204,25,25,0,50
1205,25,25,0,50
1206,25,25,0,50
1207,25,25,0,50
1208,25,25,0,50
1209,25,25,0,50
1210,25,25,0,50
1211,25,25,0,50
1212,25,25,0,50
1213,25,25,0,50
1214,25,25,0,50
1215,25,25,0,50
1216,25,25,0,50
1217,25,25,0,50
1218,25,25,0,50
1219,25,25,0,50
1220,25,25,0,50
1221,25,25,0,50
1222,25,25,0,50
1223,25,25,0,50
1224,25,25,0,50
1225,25,25,0,50
1226,25,25,0,50
1227,25,25,0,50
1228,25,25,0,50
1229,25,25,0,50
1230,25,25,0,50
1231,25,25,0,50
1232,25,25,0,50
1233,25,25,0,50
1234,25,25,0,50
1235,25,25,0,50
1236,25,25,0,50
1237,25,25,0,50
1238,25,25,0,50
1239,25,25,0,50
1240,25,25,0,50
1241,25,25,0,50
1242,25,25,0,50
1243,25,25,0,50
1244,25,25,0,50
1245,25,25,0,50
1246,25,25,0,50
1247,25,25,0,50
1248,25,25,0,50
1249,25,25,0,50
1250,25,25,0,50
1251,25,25,0,50
1252,25,25,0,50
1253,25,25,0,50
1254,25,25,0,50
1255,25,25,0,50
1256,25,25,0,50
1257,25,25,0,50
1258,25,25,0,50
1259,25,25,0,50
1260,25,25,0,50
1261,25,25,0,50
1262,25,25,0,50
1263,25,25,0,50
1264,25,25,0,50
1265,25,25,0,50
1266,25,25,0,50
1267,25,25,0,50
1268,25,25,0,50
1269,25,25,0,50
1270,25,25,0,50
1271,25,25,0,50
1272,25,25,0,50
1273,25,25,0,50
1274,25,25,0,50
1275,25,25,0,50
1276,25,25,0,50
1277,25,25,0,50
1278,25,25,0,50
1279,25,25,0,50
1280,25,25,0,50
1281,25,25,0,50
1282,25,25,0,50
1283,25,25,0,50
1284,25,25,0,50
1285,25,25,0,50
1286,25,25,0,50
1287,25,25,0,50
1288,25,25,0,50
1289,25,25,0,50
1290,25,25,0,50
1291,25,25,0,50
1292,25,25,0,50
1293,25,25,0,50
1294,25,25,0,50
1295,25,25,0,50
1296,25,25,0,50
1297,25,25,0,50
1298,25,25,0,50
1299,25,25,0,50
1300,25,25,0,50
1301,25,25,0,50
1302,25,25,0,50
1303,25,25,0,50
1304,25,25,0,50
1305,25,25,0,50
1306,25,25,0,50
1307,25,25,0,50
1308,25,25,0,50
1309,25,25,0,50
1310,24,24,0,48
1311,24,24,0,48
1312,24,24,0,48
1313,24,24,0,48
1314,24,24,0,48
1315,24,24,0,48
1316,24,24,0,48
1317,24,24,0,48
1318,24,24,0,48
1319,24,24,0,48
1320,24,24,0,48
1321,24,24,0,48
1322,24,24,0,48
1323,24,24,0,48
1324,24,24,0,48
1325,24,24,0,48
1326,24,24,0,48
1327,24,24,0,48
1328,24,24,0,48
1329,24,24,0,48
1330,24,24,0,48
1331,24,24,0,48
1332,24,24,0,48
1333,23,23,0,46
1334,23,23,0,46
