frequency_Hz,amplitude
0.0,2.7967679607885704e+247
1.0000000000000001e+18,8.697902252601794e+280
2.0000000000000003e+18,8.68907688177822e+280
3.0000000000000005e+18,8.674408041052488e+280
4.0000000000000005e+18,8.65395546682906e+280
5.000000000000001e+18,8.627801939327681e+280
6.000000000000001e+18,8.596052451142832e+280
7.000000000000001e+18,8.558833165173263e+280
8.000000000000001e+18,8.516290180998944e+280
9.000000000000001e+18,8.468588131843237e+280
1.0000000000000002e+19,8.415908636691223e+280
1.1000000000000002e+19,8.358448633894765e+280
1.2000000000000002e+19,8.296418623659287e+280
1.3000000000000002e+19,8.230040847181772e+280
1.4000000000000002e+19,8.15954742992324e+280
1.5000000000000002e+19,8.085178515601606e+280
1.6000000000000002e+19,8.007180416050404e+280
1.7000000000000002e+19,7.92580380018591e+280
1.8000000000000002e+19,7.841301943049631e+280
1.9000000000000004e+19,7.753929053338786e+280
2.0000000000000004e+19,7.663938695098622e+280
2.1000000000000004e+19,7.571582316418143e+280
2.2000000000000004e+19,7.47710789512866e+280
2.3000000000000004e+19,7.380758708727944e+280
2.4000000000000004e+19,7.28277223310618e+280
2.5000000000000004e+19,7.1833791721848575e+280
2.6000000000000004e+19,7.082802618337988e+280
2.7000000000000004e+19,6.981257341473586e+280
2.8000000000000004e+19,6.8789492029306346e+280
2.9000000000000004e+19,6.776074688898913e+280
3.0000000000000004e+19,6.672820556894546e+280
3.1000000000000004e+19,6.5693635879136045e+280
3.2000000000000004e+19,6.465870436224342e+280
3.3000000000000004e+19,6.362497568325273e+280
3.4000000000000004e+19,6.259391282369165e+280
3.5000000000000004e+19,6.1566877993066705e+280
3.6000000000000004e+19,6.054513417112441e+280
3.700000000000001e+19,5.952984719695704e+280
3.800000000000001e+19,5.852208832441726e+280
3.900000000000001e+19,5.752283716757532e+280
4.000000000000001e+19,5.653298496483099e+280
4.100000000000001e+19,5.5553338095592365e+280
4.200000000000001e+19,5.458462178898566e+280
4.300000000000001e+19,5.3627483969718484e+280
4.400000000000001e+19,5.2682499191864395e+280
4.500000000000001e+19,5.175017261686467e+280
4.600000000000001e+19,5.083094399737898e+280
4.700000000000001e+19,4.9925191633693815e+280
4.800000000000001e+19,4.903323627417286e+280
4.900000000000001e+19,4.815534493567833e+280
5.000000000000001e+19,4.7291734623982924e+280
5.100000000000001e+19,4.644257593792502e+280
5.200000000000001e+19,4.5607996544434394e+280
5.300000000000001e+19,4.478808451457504e+280
