frequency_Hz,amplitude
0.0,7.15972597961874e+249
1.0000000000000001e+18,4.749417612240635e+282
2.0000000000000003e+18,4.744547574345536e+282
3.0000000000000005e+18,4.736453213957862e+282
4.0000000000000005e+18,4.72516784308308e+282
5.000000000000001e+18,4.710737619005821e+282
6.000000000000001e+18,4.693221075767223e+282
7.000000000000001e+18,4.672688537115831e+282
8.000000000000001e+18,4.649221421792285e+282
9.000000000000001e+18,4.6229114537426985e+282
1.0000000000000002e+19,4.5938597912301036e+282
1.1000000000000002e+19,4.5621760898007524e+282
1.2000000000000002e+19,4.527977514651148e+282
1.3000000000000002e+19,4.491387718135988e+282
1.4000000000000002e+19,4.4525357979738117e+282
1.5000000000000002e+19,4.411555251175823e+282
1.6000000000000002e+19,4.368582937883588e+282
1.7000000000000002e+19,4.323758068199754e+282
1.8000000000000002e+19,4.27722122378518e+282
1.9000000000000004e+19,4.2291134245293754e+282
2.0000000000000004e+19,4.179575249033954e+282
2.1000000000000004e+19,4.1287460160321915e+282
2.2000000000000004e+19,4.076763032250361e+282
2.3000000000000004e+19,4.0237609106403956e+282
2.4000000000000004e+19,3.9698709614154325e+282
2.5000000000000004e+19,3.9152206569289787e+282
2.6000000000000004e+19,3.85993317017742e+282
2.7000000000000004e+19,3.804126985590092e+282
2.8000000000000004e+19,3.747915579809831e+282
2.9000000000000004e+19,3.691407169363572e+282
3.0000000000000004e+19,3.6347045214752623e+282
3.1000000000000004e+19,3.5779048237759716e+282
3.2000000000000004e+19,3.5210996083098495e+282
3.3000000000000004e+19,3.464374725007041e+282
3.4000000000000004e+19,3.407810359683198e+282
3.5000000000000004e+19,3.3514810916146226e+282
3.6000000000000004e+19,3.29545598581427e+282
3.700000000000001e+19,3.2397987152816777e+282
3.800000000000001e+19,3.184567708705839e+282
3.900000000000001e+19,3.129816319350572e+282
4.000000000000001e+19,3.075593011135351e+282
4.100000000000001e+19,3.0219415582300673e+282
4.200000000000001e+19,2.968901254800204e+282
4.300000000000001e+19,2.916507131861626e+282
4.400000000000001e+19,2.8647901785246894e+282
4.500000000000001e+19,2.81377756522015e+282
4.600000000000001e+19,2.7634928668001704e+282
4.700000000000001e+19,2.713956283693126e+282
4.800000000000001e+19,2.665184859558526e+282
4.900000000000001e+19,2.6171926941366796e+282
5.000000000000001e+19,2.5699911502157164e+282
5.100000000000001e+19,2.5235890538459793e+282
5.200000000000001e+19,2.477992887118723e+282
5.300000000000001e+19,2.4332069729929356e+282
5.400000000000001e+19,2.3892336518018666e+282
5.500000000000001e+19,2.3460734492003017e+282
5.600000000000001e+19,2.3037252354261216e+282
5.700000000000001e+19,2.262186375846317e+282
5.800000000000001e+19,2.2214528728397173e+282
5.900000000000001e+19,2.181519499137594e+282
6.000000000000001e+19,2.1423799228002432e+282
6.100000000000001e+19,2.104026824053906e+282
6.200000000000001e+19,2.0664520042491013e+282
6.300000000000001e+19,2.0296464872298942e+282
6.400000000000001e+19,1.9936006134245639e+282
6.500000000000001e+19,1.958304126982902e+282
6.600000000000001e+19,1.923746256294549e+282
6.700000000000001e+19,1.8899157882273128e+282
6.800000000000001e+19,1.8568011364250607e+282
6.900000000000001e+19,1.8243904040020548e+282
7.000000000000001e+19,1.7926714409652516e+282
7.100000000000001e+19,1.7616318966884885e+282
7.200000000000001e+19,1.7312592677531528e+282
7.300000000000001e+19,1.701540941459265e+282
7.400000000000002e+19,1.6724642352991826e+282
7.500000000000002e+19,1.6440164326737187e+282
7.600000000000002e+19,1.616184815117552e+282
7.700000000000002e+19,1.5889566912876528e+282
7.800000000000002e+19,1.5623194229551448e+282
7.900000000000002e+19,1.5362604482278558e+282
8.000000000000002e+19,1.510767302217712e+282
8.100000000000002e+19,1.4858276353543896e+282
8.200000000000002e+19,1.46142922953422e+282
8.300000000000002e+19,1.4375600122812773e+282
8.400000000000002e+19,1.4142080690860335e+282
8.500000000000002e+19,1.3913616540758728e+282
8.600000000000002e+19,1.3690091991611333e+282
8.700000000000002e+19,1.3471393217903017e+282
8.800000000000002e+19,1.3257408314384041e+282
8.900000000000002e+19,1.3048027349436134e+282
9.000000000000002e+19,1.2843142407985427e+282
9.100000000000002e+19,1.2642647624946938e+282
9.200000000000002e+19,1.2446439210109804e+282
9.300000000000002e+19,1.2254415465301728e+282
9.400000000000002e+19,1.2066476794605276e+282
9.500000000000002e+19,1.1882525708336672e+282
9.600000000000002e+19,1.1702466821440294e+282
9.700000000000002e+19,1.1526206846898617e+282
9.800000000000002e+19,1.1353654584707254e+282
9.900000000000002e+19,1.1184720906918758e+282
1.0000000000000002e+20,1.1019318739215763e+282
1.0100000000000002e+20,1.085736303943424e+282
1.0200000000000002e+20,1.0698770773421213e+282
1.0300000000000002e+20,1.0543460888576702e+282
1.0400000000000002e+20,1.0391354285398866e+282
1.0500000000000002e+20,1.0242373787321964e+282
1.0600000000000002e+20,1.0096444109110025e+282
1.0700000000000002e+20,9.953491824044992e+281
1.0800000000000002e+20,9.813445330124835e+281
1.0900000000000002e+20,9.676234815466894e+281
1.1000000000000002e+20,9.54179222309232e+281
1.1100000000000002e+20,9.410051215250043e+281
1.1200000000000002e+20,9.280947137422629e+281
1.1300000000000002e+20,9.154416982141703e+281
1.1400000000000002e+20,9.030399352727115e+281
1.1500000000000002e+20,8.908834427051652e+281
