step,central_amplitude
777,1.5483220158016047e+108
778,2.1725331093240632e+108
779,3.048394158121799e+108
780,4.277356440787893e+108
781,6.001770321018979e+108
782,8.421373140921376e+108
783,1.181642391038615e+109
784,1.6580164301729673e+109
785,2.326436563339455e+109
786,3.2643237141358805e+109
787,4.580309742517698e+109
788,6.426819481013076e+109
789,9.017724906423285e+109
790,1.2653116133086387e+110
791,1.775405816274304e+110
792,2.4911358841264668e+110
793,3.495399619396821e+110
794,4.904513017106228e+110
795,6.88168185216103e+110
796,9.655903901112761e+110
797,1.354849096289949e+111
798,1.9010282318235117e+111
799,2.667385947416473e+111
800,3.742680937570298e+111
801,5.251452093041587e+111
802,7.3684419987864e+111
803,1.0338834694366506e+112
804,1.4506651466397427e+112
805,2.0354593224434425e+112
806,2.855994363526171e+112
807,4.007300717202738e+112
808,5.622716597161563e+112
809,7.889330110886212e+112
810,1.1069646163608478e+113
811,1.5531987347665036e+113
812,2.1793149480657846e+113
813,3.0578251621405314e+113
814,4.290471161385679e+113
815,6.020007207572556e+113
816,8.44673217980849e+113
817,1.1851685770551405e+114
818,1.662919497754034e+114
819,2.333253992987904e+114
820,3.273802734758954e+114
821,4.59348915891902e+114
822,6.445143413747821e+114
823,9.043200885497419e+114
824,1.2688534835760858e+115
825,1.7803298823491793e+115
826,2.49798137243774e+115
827,3.504916052840418e+115
828,4.917742202277419e+115
829,6.900071819307093e+115
830,9.681467245115643e+115
831,1.358402488142476e+116
832,1.905967437817868e+116
833,2.674251249402674e+116
834,3.752223180947235e+116
835,5.2647147194573526e+116
836,7.386875025467415e+116
837,1.0364453076343731e+117
838,1.4542255117108673e+117
839,2.0404072691611855e+117
840,2.862870476442344e+117
841,4.0168561055396366e+117
842,5.635994848680029e+117
843,7.907781135817674e+117
844,1.1095284332392532e+118
845,1.5567611148518464e+118
846,2.184264661918576e+118
847,3.064702278237087e+118
848,4.300025901520939e+118
849,6.033281686956274e+118
850,8.465173925918598e+118
851,1.1877305369761706e+119
852,1.6664784994900426e+119
853,2.3381978905721532e+119
854,3.280670191727732e+119
855,4.603028260181991e+119
856,6.458393045692742e+119
857,9.061603724279205e+119
858,1.2714094214055991e+120
859,1.7838796506711722e+120
860,2.502911223408287e+120
861,3.5117622818840857e+120
862,4.9272494038515006e+120
863,6.913273748844882e+120
864,9.699799054524134e+120
865,1.3609478893749291e+121
866,1.9095016281617596e+121
867,2.6791581375938972e+121
868,3.759035652403922e+121
869,5.274172414332871e+121
870,7.400004511611032e+121
871,1.0382679092058447e+122
872,1.4567554916686371e+122
873,2.0439190183746297e+122
874,2.8677447591893928e+122
875,4.02362127199752e+122
876,5.645384004106834e+122
877,7.920811440325993e+122
878,1.1113366992274029e+123
879,1.5592703969355755e+123
880,2.187746557848996e+123
881,3.0695335438524254e+123
882,4.3067291383610806e+123
883,6.042581761311147e+123
884,8.478076197063247e+123
885,1.1895204151341548e+124
886,1.668961392457938e+124
887,2.341641940301308e+124
888,3.2854472150913192e+124
889,4.609653803492224e+124
890,6.467581901683096e+124
891,9.074346875505946e+124
892,1.2731765464912455e+125
893,1.7863300249270154e+125
894,2.506308820105681e+125
895,3.516472978109279e+125
896,4.933780285659487e+125
897,6.922327562977871e+125
898,9.71234963791196e+125
899,1.36268756546368e+126
900,1.911912891033629e+126
901,2.682500025964501e+126
902,3.7636670285457245e+126
903,5.2805903951129784e+126
904,7.408897679866469e+126
905,1.0395001166492848e+127
906,1.4584626737305272e+127
907,2.046284088368996e+127
908,2.8710209994949344e+127
909,4.028159376775186e+127
910,5.651669502523086e+127
911,7.929516479982267e+127
912,1.1125421986266174e+128
913,1.5609396716671127e+128
914,2.190057837867966e+128
915,3.0727334744899642e+128
916,4.311159009873387e+128
917,6.048713781167494e+128
918,8.486563644638282e+128
919,1.1906950720443363e+129
920,1.6705869583623202e+129
921,2.3438912898144632e+129
922,3.288559413717983e+129
923,4.6139594149110867e+129
924,6.47353795606269e+129
925,9.08258518078994e+129
926,1.2743159343698572e+130
927,1.7879056716390976e+130
928,2.5084875262721605e+130
929,3.5194852213080513e+130
930,4.937944488896122e+130
931,6.928083595565108e+130
932,9.7203050540859e+130
933,1.3637869503248554e+131
934,1.9134319778895105e+131
935,2.684598773705887e+131
936,3.766566250034089e+131
937,5.284594862460594e+131
938,7.41442798345945e+131
939,1.0402637636346352e+132
940,1.4595169982580006e+132
941,2.0477395222240346e+132
942,2.873029840525094e+132
943,4.03093162416638e+132
944,5.655494666291345e+132
945,7.934793612219272e+132
946,1.1132701024550885e+133
947,1.5619435387911758e+133
948,2.1914420501715567e+133
949,3.0746417953143647e+133
950,4.313789400009042e+133
951,6.052338771336778e+133
