step,central_amplitude
137,493411808949101.3
138,685477183200830.4
139,952392853377977.1
140,1323360822739837.5
141,1838987690394984.8
142,2555742976815063.0
143,3552161934518208.5
144,4937476043432152.0
145,6863622181135332.0
146,9541954298720822.0
147,1.3266500564817954e+16
148,1.844633180773227e+16
149,2.565061370657752e+16
150,3.567131702481322e+16
151,4.9610512532158376e+16
152,6.9001896470667656e+16
153,9.597997991863837e+16
154,1.3351565119031517e+17
155,1.8574416971600733e+17
156,2.5842188820183443e+17
157,3.5956226376509555e+17
158,5.003215920506406e+17
159,6.962325885247996e+17
160,9.68922524965067e+17
161,1.348506395176473e+18
162,1.8769205101301046e+18
163,2.612566342322015e+18
164,3.6367799693830845e+18
165,5.06284530381599e+18
166,7.048552019754445e+18
167,9.813693182337083e+18
168,1.3664446949422752e+19
169,1.902735256171505e+19
170,2.6496658525488734e+19
171,3.690030945922821e+19
172,5.139191353123546e+19
173,7.157892628777303e+19
174,9.97013218798511e+19
175,1.3888064964689234e+20
176,1.934672209577728e+20
177,2.6952411450155575e+20
178,3.7550195036114656e+20
179,5.23179669627606e+20
180,7.289762462711892e+20
181,1.0157796709092957e+21
182,1.4154973133326736e+21
183,1.972612354157886e+21
184,2.7491433924040264e+21
185,3.831561166894195e+21
186,5.340435132356351e+21
187,7.443887907129133e+21
188,1.0376361551407857e+22
189,1.4464793963297851e+22
190,2.016513299655795e+22
191,2.8113273167116094e+22
192,3.919611477485139e+22
193,5.465069903211245e+22
194,7.620251816982782e+22
195,1.0625848939278385e+23
196,1.4817620863447915e+23
197,2.0663965209170683e+23
198,2.881834306995014e+23
199,4.019243656229479e+23
200,5.605824132213768e+23
201,7.819054391884683e+23
202,1.0906576727957661e+24
203,1.5213949588083404e+24
204,2.1223382819853008e+24
205,2.960780403272775e+24
206,4.1306326936695736e+24
207,5.762959759549491e+24
208,8.04068528553761e+24
209,1.1219121476009503e+25
210,1.5654629346191289e+25
211,2.1844631635568055e+25
212,3.048347728422812e+25
213,4.254044009230424e+25
214,5.936862533560917e+25
215,8.285703746413778e+25
216,1.1564292172992192e+26
217,1.6140828053504155e+26
218,2.2529394684556178e+26
219,3.1447784149991485e+26
220,4.3898254263458375e+26
221,6.128031411217715e+26
222,8.554824623799238e+26
223,1.1943111773277273e+27
224,1.667400797842483e+27
225,2.3279760116914327e+27
226,3.25037037733594e+27
227,4.538401608028577e+27
228,6.337071240816966e+27
229,8.848908754424193e+27
230,1.235680457917875e+28
231,1.7255909202214048e+28
232,2.4098199549585256e+28
233,3.3654744803219555e+28
234,4.700270361055222e+28
235,6.564687945967329e+28
236,9.168956698942229e+28
237,1.2806788112652651e+29
238,1.788853909663545e+29
239,2.4987554482613597e+29
240,3.490492791342505e+29
241,4.87600039452526e+29
242,6.811685663394547e+29
243,9.516105104580685e+29
