step,avg_radius
0,48.407061719925416
25,48.80630753516609
50,49.04708538675401
75,48.931079120542805
100,48.9386974681992
125,48.940607257746535
150,48.95313318553474
175,48.95647074129102
200,48.9692764150674
225,48.97049122505653
250,48.96662620625531
275,48.97020439215483
300,48.97349142712657
325,48.97346660272451
350,48.97480712547848
375,48.97480712547848
400,48.97480712547848
425,48.97480712547848
450,48.97480712547848
475,48.97480712547848
500,48.97480712547848
525,48.97480712547848
550,48.97480712547848
575,48.97480712547848
600,48.97480712547848
625,48.97480712547848
650,48.97480712547848
675,48.97480712547848
700,48.97480712547848
725,48.97480712547848
750,48.97480712547848
775,48.97480712547848
800,48.97480712547848
825,48.97480712547848
850,48.97480712547848
875,48.97480712547848
900,48.97480712547848
925,48.97480712547848
950,48.97480712547848
975,48.97480712547848
1000,48.97480712547848
1025,48.97480712547848
1050,48.97480712547848
1075,48.97480712547848
1100,48.97480712547848
1125,48.97480712547848
1150,48.97480712547848
1175,48.97480712547848
1200,48.97480712547848
1225,48.97480712547848
1250,48.97480712547848
1275,48.97480712547848
1300,48.97480712547848
1325,48.97480712547848
1350,48.97480712547848
1375,48.97480712547848
1400,48.97480712547848
1425,48.97480712547848
1450,48.97480712547848
1475,48.97480712547848
1500,48.97480712547848
1525,48.97480712547848
1550,48.97480712547848
1575,48.97480712547848
1600,48.97480712547848
1625,48.97480712547848
1650,48.97480712547848
1675,48.97480712547848
1700,48.97480712547848
1725,48.97480712547848
1750,48.97480712547848
1775,48.97480712547848
1800,48.97480712547848
1825,48.97480712547848
1850,48.97480712547848
1875,48.97480712547848
1900,48.97480712547848
1925,48.97480712547848
1950,48.97480712547848
1975,48.97480712547848
