frequency_Hz,amplitude
0.0,6.443753381656866e+250
1.0000000000000001e+18,1.5275103098360007e+282
2.0000000000000003e+18,1.5259432183313966e+282
3.0000000000000005e+18,1.5233386009830503e+282
4.0000000000000005e+18,1.5197071825275172e+282
5.000000000000001e+18,1.5150638231312233e+282
6.000000000000001e+18,1.509427367471164e+282
7.000000000000001e+18,1.5028204556389253e+282
8.000000000000001e+18,1.495269299368123e+282
9.000000000000001e+18,1.4868034276443242e+282
1.0000000000000002e+19,1.4774554061992549e+282
1.1000000000000002e+19,1.467260535709107e+282
1.2000000000000002e+19,1.456256533706345e+282
1.3000000000000002e+19,1.4444832052766843e+282
1.4000000000000002e+19,1.4319821075534638e+282
1.5000000000000002e+19,1.4187962128500977e+282
1.6000000000000002e+19,1.4049695750002416e+282
1.7000000000000002e+19,1.3905470031200696e+282
1.8000000000000002e+19,1.37557374658429e+282
1.9000000000000004e+19,1.360095194534761e+282
2.0000000000000004e+19,1.34415659273531e+282
2.1000000000000004e+19,1.3278027800653183e+282
2.2000000000000004e+19,1.3110779464233537e+282
2.3000000000000004e+19,1.2940254133042852e+282
2.4000000000000004e+19,1.276687437830665e+282
2.5000000000000004e+19,1.2591050405711506e+282
2.6000000000000004e+19,1.2413178570726078e+282
2.7000000000000004e+19,1.223364012673307e+282
2.8000000000000004e+19,1.2052800198551642e+282
2.9000000000000004e+19,1.1871006971344371e+282
3.0000000000000004e+19,1.168859108281971e+282
3.1000000000000004e+19,1.1505865205042304e+282
3.2000000000000004e+19,1.1323123801017853e+282
3.3000000000000004e+19,1.1140643040489927e+282
3.4000000000000004e+19,1.0958680859029077e+282
3.5000000000000004e+19,1.0777477144463632e+282
3.6000000000000004e+19,1.0597254034948779e+282
3.700000000000001e+19,1.0418216313449477e+282
3.800000000000001e+19,1.0240551884077419e+282
3.900000000000001e+19,1.0064432316531513e+282
4.000000000000001e+19,9.890013445804957e+281
4.100000000000001e+19,9.717436015307722e+281
4.200000000000001e+19,9.546826352577943e+281
4.300000000000001e+19,9.378297067796094e+281
4.400000000000001e+19,9.2119477663484e+281
4.500000000000001e+19,9.047865767693688e+281
4.600000000000001e+19,8.886126823756786e+281
4.700000000000001e+19,8.726795830990676e+281
4.800000000000001e+19,8.569927531111466e+281
4.900000000000001e+19,8.415567196309608e+281
5.000000000000001e+19,8.263751295474857e+281
5.100000000000001e+19,8.114508138639756e+281
5.200000000000001e+19,7.967858497448357e+281
5.300000000000001e+19,7.823816199993511e+281
5.400000000000001e+19,7.682388698841741e+281
5.500000000000001e+19,7.543577611480974e+281
5.600000000000001e+19,7.407379232788339e+281
5.700000000000001e+19,7.273785019425871e+281
5.800000000000001e+19,7.142782046335911e+281
5.900000000000001e+19,7.01435343572955e+281
6.000000000000001e+19,6.888478759144245e+281
6.100000000000001e+19,6.765134413295447e+281
6.200000000000001e+19,6.644293970564993e+281
6.300000000000001e+19,6.525928505060205e+281
6.400000000000001e+19,6.410006895244821e+281
6.500000000000001e+19,6.296496104190203e+281
6.600000000000001e+19,6.18536143852456e+281
6.700000000000001e+19,6.076566787172303e+281
6.800000000000001e+19,5.970074840977513e+281
6.900000000000001e+19,5.865847294296694e+281
7.000000000000001e+19,5.7638450296284566e+281
7.100000000000001e+19,5.6640282863233086e+281
7.200000000000001e+19,5.5663568143865026e+281
7.300000000000001e+19,5.470790014352499e+281
7.400000000000002e+19,5.3772870641717647e+281
7.500000000000002e+19,5.2858070340105974e+281
7.600000000000002e+19,5.196308989822978e+281
7.700000000000002e+19,5.108752086511127e+281
7.800000000000002e+19,5.0230956514484966e+281
7.900000000000002e+19,4.93929925909655e+281
8.000000000000002e+19,4.857322797404466e+281
8.100000000000002e+19,4.777126526639917e+281
8.200000000000002e+19,4.698671131258961e+281
8.300000000000002e+19,4.621917765384354e+281
8.400000000000002e+19,4.546828092424345e+281
8.500000000000002e+19,4.473364319328339e+281
8.600000000000002e+19,4.4014892259415987e+281
8.700000000000002e+19,4.3311661898887705e+281
8.800000000000002e+19,4.2623592073853464e+281
8.900000000000002e+19,4.1950329103468696e+281
9.000000000000002e+19,4.1291525801384634e+281
9.100000000000002e+19,4.064684158281274e+281
9.200000000000002e+19,4.001594254408277e+281
9.300000000000002e+19,3.9398501517390594e+281
9.400000000000002e+19,3.879419810322034e+281
9.500000000000002e+19,3.820271868272621e+281
9.600000000000002e+19,3.762375641217417e+281
9.700000000000002e+19,3.705701120137153e+281
9.800000000000002e+19,3.6502189677852046e+281
9.900000000000002e+19,3.595900513843555e+281
1.0000000000000002e+20,3.542717748964291e+281
1.0100000000000002e+20,3.4906433178318496e+281
1.0200000000000002e+20,3.43965051136965e+281
1.0300000000000002e+20,3.389713258203437e+281
1.0400000000000002e+20,3.3408061154839336e+281
1.0500000000000002e+20,3.292904259161813e+281
1.0600000000000002e+20,3.245983473799579e+281
1.0700000000000002e+20,3.200020141996957e+281
1.0800000000000002e+20,3.1549912334991395e+281
1.0900000000000002e+20,3.110874294050596e+281
1.1000000000000002e+20,3.067647434050912e+281
1.1100000000000002e+20,3.0252893170636387e+281
1.1200000000000002e+20,2.983779148223786e+281
1.1300000000000002e+20,2.9430966625850644e+281
1.1400000000000002e+20,2.903222113443479e+281
1.1500000000000002e+20,2.86413626067e+281
1.1600000000000002e+20,2.825820359081452e+281
1.1700000000000002e+20,2.7882561468753547e+281
1.1800000000000002e+20,2.7514258341515396e+281
1.1900000000000002e+20,2.7153120915405907e+281
1.2000000000000002e+20,2.6798980389566165e+281
1.2100000000000002e+20,2.6451672344896653e+281
1.2200000000000002e+20,2.611103663450977e+281
1.2300000000000002e+20,2.5776917275824095e+281
1.2400000000000002e+20,2.544916234439703e+281
1.2500000000000002e+20,2.5127623869576936e+281
1.2600000000000002e+20,2.481215773204161e+281
1.2700000000000002e+20,2.450262356327855e+281
1.2800000000000002e+20,2.4198884647049827e+281
1.2900000000000002e+20,2.390080782287533e+281
1.3000000000000002e+20,2.3608263391558277e+281
1.3100000000000002e+20,2.3321125022769396e+281
1.3200000000000002e+20,2.3039269664698252e+281
1.3300000000000002e+20,2.2762577455774197e+281
1.3400000000000002e+20,2.2490931638453196e+281
1.3500000000000002e+20,2.2224218475062196e+281
1.3600000000000002e+20,2.1962327165687676e+281
1.3700000000000002e+20,2.170514976809097e+281
1.3800000000000002e+20,2.145258111963039e+281
1.3900000000000002e+20,2.120451876116559e+281
1.4000000000000002e+20,2.096086286291841e+281
1.4100000000000002e+20,2.072151615226146e+281
1.4200000000000002e+20,2.0486383843403503e+281
1.4300000000000002e+20,2.025537356894009e+281
1.4400000000000002e+20,2.002839531323523e+281
1.4500000000000002e+20,1.9805361347599833e+281
1.4600000000000002e+20,1.9586186167231032e+281
1.4700000000000002e+20,1.9370786429876432e+281
1.4800000000000003e+20,1.915908089618602e+281
1.4900000000000003e+20,1.8950990371714977e+281
1.5000000000000003e+20,1.874643765053977e+281
1.5100000000000003e+20,1.8545347460450003e+281
1.5200000000000003e+20,1.8347646409678782e+281
1.5300000000000003e+20,1.815326293513389e+281
1.5400000000000003e+20,1.7962127252092968e+281
1.5500000000000003e+20,1.7774171305325606e+281
1.5600000000000003e+20,1.7589328721606128e+281
1.5700000000000003e+20,1.7407534763580478e+281
1.5800000000000003e+20,1.7228726284952328e+281
1.5900000000000003e+20,1.705284168695266e+281
1.6000000000000003e+20,1.6879820876058464e+281
1.6100000000000003e+20,1.6709605222926952e+281
1.6200000000000003e+20,1.6542137522511317e+281
1.6300000000000003e+20,1.6377361955325827e+281
1.6400000000000003e+20,1.621522404982804e+281
1.6500000000000003e+20,1.605567064588638e+281
1.6600000000000003e+20,1.5898649859303138e+281
1.6700000000000003e+20,1.5744111047362016e+281
1.6800000000000003e+20,1.5592004775371416e+281
1.6900000000000003e+20,1.5442282784174564e+281
1.7000000000000003e+20,1.52948979585986e+281
1.7100000000000003e+20,1.5149804296815316e+281
1.7200000000000003e+20,1.5006956880586928e+281
1.7300000000000003e+20,1.4866311846371076e+281
1.7400000000000003e+20,1.472782635725959e+281
1.7500000000000003e+20,1.4591458575726777e+281
1.7600000000000003e+20,1.4457167637162905e+281
1.7700000000000003e+20,1.4324913624170144e+281
1.7800000000000003e+20,1.4194657541597734e+281
1.7900000000000003e+20,1.4066361292294938e+281
1.8000000000000003e+20,1.3939987653559936e+281
1.8100000000000003e+20,1.3815500254264311e+281
1.8200000000000003e+20,1.3692863552632594e+281
1.8300000000000003e+20,1.3572042814657398e+281
1.8400000000000003e+20,1.3453004093131223e+281
1.8500000000000003e+20,1.3335714207276275e+281
1.8600000000000003e+20,1.3220140722954379e+281
1.8700000000000003e+20,1.3106251933439684e+281
1.8800000000000003e+20,1.2994016840737244e+281
1.8900000000000003e+20,1.2883405137430948e+281
1.9000000000000003e+20,1.277438718904511e+281
1.9100000000000003e+20,1.2666934016904097e+281
1.9200000000000003e+20,1.2561017281475217e+281
1.9300000000000003e+20,1.2456609266180216e+281
1.9400000000000003e+20,1.2353682861661415e+281
1.9500000000000003e+20,1.2252211550488849e+281
1.9600000000000003e+20,1.2152169392295097e+281
1.9700000000000003e+20,1.2053531009325105e+281
1.9800000000000003e+20,1.1956271572388526e+281
1.9900000000000003e+20,1.1860366787202489e+281
2.0000000000000003e+20,1.1765792881113316e+281
2.0100000000000003e+20,1.167252659018554e+281
2.0200000000000003e+20,1.1580545146647713e+281
2.0300000000000003e+20,1.1489826266683868e+281
2.0400000000000003e+20,1.1400348138560818e+281
2.0500000000000003e+20,1.131208941108101e+281
2.0600000000000003e+20,1.1225029182351403e+281
2.0700000000000003e+20,1.1139146988858917e+281
2.0800000000000003e+20,1.1054422794843524e+281
2.0900000000000003e+20,1.097083698195993e+281
2.1000000000000003e+20,1.0888370339219643e+281
