frequency_Hz,amplitude
0.0,1.3704163007863995e+249
1.0000000000000001e+18,1.0026155364008874e+281
2.0000000000000003e+18,1.0015870323766154e+281
3.0000000000000005e+18,9.998775854275094e+280
4.0000000000000005e+18,9.974942339997422e+280
5.000000000000001e+18,9.944467305470305e+280
6.000000000000001e+18,9.907474424865206e+280
7.000000000000001e+18,9.864112281004633e+280
8.000000000000001e+18,9.814552896807088e+280
9.000000000000001e+18,9.758990065799147e+280
1.0000000000000002e+19,9.697637511238938e+280
1.1000000000000002e+19,9.630726905482458e+280
1.2000000000000002e+19,9.558505782467963e+280
1.3000000000000002e+19,9.481235376602332e+280
1.4000000000000002e+19,9.399188420943155e+280
1.5000000000000002e+19,9.312646936443979e+280
1.6000000000000002e+19,9.22190004225165e+280
1.7000000000000002e+19,9.127241814712985e+280
1.8000000000000002e+19,9.028969219973304e+280
1.9000000000000004e+19,8.927380141946964e+280
2.0000000000000004e+19,8.822771524123925e+280
2.1000000000000004e+19,8.715437640257005e+280
2.2000000000000004e+19,8.6056685055536e+280
2.3000000000000004e+19,8.493748436662763e+280
2.4000000000000004e+19,8.379954765581255e+280
2.5000000000000004e+19,8.2645567096621e+280
2.6000000000000004e+19,8.147814397244023e+280
2.7000000000000004e+19,8.029978046062777e+280
2.8000000000000004e+19,7.911287289574558e+280
2.9000000000000004e+19,7.791970644625285e+280
3.0000000000000004e+19,7.67224511253231e+280
3.1000000000000004e+19,7.552315904596328e+280
3.2000000000000004e+19,7.43237628230936e+280
3.3000000000000004e+19,7.312607502046113e+280
3.4000000000000004e+19,7.193178853791932e+280
3.5000000000000004e+19,7.074247783439959e+280
3.6000000000000004e+19,6.955960088352656e+280
3.700000000000001e+19,6.838450176196921e+280
3.800000000000001e+19,6.721841377498313e+280
3.900000000000001e+19,6.606246302890903e+280
4.000000000000001e+19,6.491767236638867e+280
4.100000000000001e+19,6.378496558652541e+280
4.200000000000001e+19,6.2665171878944225e+280
4.300000000000001e+19,6.15590304075294e+280
4.400000000000001e+19,6.046719498639681e+280
4.500000000000001e+19,5.939023879726813e+280
4.600000000000001e+19,5.832865910377451e+280
4.700000000000001e+19,5.728288192424646e+280
4.800000000000001e+19,5.625326663020356e+280
4.900000000000001e+19,5.524011044300304e+280
