step,center_y,center_x,size
178,49.5,49.5,10000
179,49.5,49.5,10000
180,49.5,49.5,10000
181,49.5,49.5,10000
182,49.5,49.5,10000
183,49.5,49.5,10000
184,49.5,49.5,10000
185,49.5,49.5,10000
186,49.5,49.5,10000
187,49.5,49.5,10000
188,49.5,49.5,10000
189,49.5,49.5,10000
190,49.5,49.5,10000
191,49.5,49.5,10000
192,49.5,49.5,10000
193,49.5,49.5,10000
194,49.5,49.5,10000
195,49.5,49.5,10000
196,49.5,49.5,10000
197,49.5,49.5,10000
198,49.5,49.5,10000
199,49.5,49.5,10000
200,49.5,49.5,10000
201,49.5,49.5,10000
202,49.5,49.5,10000
203,49.5,49.5,10000
204,49.5,49.5,10000
205,49.5,49.5,10000
206,49.5,49.5,10000
207,49.5,49.5,10000
208,49.5,49.5,10000
209,49.5,49.5,10000
210,49.5,49.5,10000
211,49.5,49.5,10000
212,49.5,49.5,10000
213,49.5,49.5,10000
214,49.5,49.5,10000
215,49.5,49.5,10000
216,49.5,49.5,10000
217,49.5,49.5,10000
218,49.5,49.5,10000
219,49.5,49.5,10000
220,49.5,49.5,10000
221,49.5,49.5,10000
222,49.5,49.5,10000
223,49.5,49.5,10000
224,49.5,49.5,10000
225,49.5,49.5,10000
226,49.5,49.5,10000
227,49.5,49.5,10000
228,49.5,49.5,10000
229,49.5,49.5,10000
230,49.5,49.5,10000
231,49.5,49.5,10000
232,49.5,49.5,10000
233,49.5,49.5,10000
234,49.5,49.5,10000
235,49.5,49.5,10000
236,49.5,49.5,10000
237,49.5,49.5,10000
238,49.5,49.5,10000
239,49.5,49.5,10000
240,49.5,49.5,10000
241,49.5,49.5,10000
242,49.5,49.5,10000
243,49.5,49.5,10000
244,49.5,49.5,10000
245,49.5,49.5,10000
246,49.5,49.5,10000
247,49.5,49.5,10000
248,49.5,49.5,10000
249,49.5,49.5,10000
250,49.5,49.5,10000
251,49.5,49.5,10000
252,49.5,49.5,10000
253,49.5,49.5,10000
254,49.5,49.5,10000
255,49.5,49.5,10000
256,49.5,49.5,10000
257,49.5,49.5,10000
258,49.5,49.5,10000
259,49.5,49.5,10000
260,49.5,49.5,10000
261,49.5,49.5,10000
262,49.5,49.5,10000
263,49.5,49.5,10000
264,49.5,49.5,10000
265,49.5,49.5,10000
266,49.5,49.5,10000
267,49.5,49.5,10000
268,49.5,49.5,10000
269,49.5,49.5,10000
270,49.5,49.5,10000
271,49.5,49.5,10000
272,49.5,49.5,10000
273,49.5,49.5,10000
274,49.5,49.5,10000
275,49.5,49.5,10000
276,49.5,49.5,10000
277,49.5,49.5,10000
278,49.5,49.5,10000
279,49.5,49.5,10000
280,49.5,49.5,10000
281,49.5,49.5,10000
282,49.5,49.5,10000
283,49.5,49.5,10000
284,49.5,49.5,10000
285,49.5,49.5,10000
286,49.5,49.5,10000
287,49.5,49.5,10000
288,49.5,49.5,10000
289,49.5,49.5,10000
290,49.5,49.5,10000
291,49.5,49.5,10000
292,49.5,49.5,10000
293,49.5,49.5,10000
294,49.5,49.5,10000
295,49.5,49.5,10000
296,49.5,49.5,10000
297,49.5,49.5,10000
298,49.5,49.5,10000
299,49.5,49.5,10000
