step,phi_center_abs
0,0.20023781621823977
1,0.40632581773283594
2,0.6180396034157525
3,0.833656609152239
4,1.0515149423893162
5,1.2685114082658286
6,1.4846355872627628
7,1.6998735334912398
8,1.9142156602882028
9,2.1276492686224637
10,2.3401631374524547
11,2.5517465689127907
12,2.762388570193129
13,2.972083680135165
14,3.180837035157657
15,3.388648363998583
16,3.595529196529098
17,3.8014777386921974
18,4.006496697189941
19,4.2105920986594345
20,4.413776021060869
21,4.616069958161887
22,4.817510515579237
23,5.018146205422779
24,5.218064683745891
25,5.417379454700859
26,5.6162758462220905
27,5.815007419964774
28,6.013962547272666
29,6.213728832925698
30,6.415163778202212
31,6.619608368996867
32,6.829077683655041
33,7.0467252776404345
34,7.277413787230964
35,7.52887376179491
36,7.813533791657134
37,8.15192825106378
38,8.578249761780079
39,9.152275125122804
40,9.983286824741539
41,11.28622960624411
42,13.40709573631219
43,16.95498431819814
44,20.494146099982753
45,24.033122525778708
46,27.570722014707965
47,31.10625748138074
48,34.63917556773299
49,38.169077699382804
50,41.69585550206507
51,45.21958319004477
52,48.74032485458785
53,52.25813827685117
54,55.773075417893956
55,59.28518347284073
56,62.79450722423043
57,66.30109063718562
58,69.80497676869403
59,73.30620774763443
60,76.80482475707005
61,80.3008680281442
62,83.7943768571742
63,87.28538962416945
64,90.77394381093745
65,94.26007601884893
66,97.74382198629333
67,101.22521660590228
68,104.70429394157529
69,108.1810872453023
70,111.65562897377838
71,115.12795080480693
72,118.59808365344064
73,122.06605768786488
74,125.53190234502745
75,128.99564634601842
76,132.4573177112036
77,135.9169437751143
78,139.37455120109703
79,142.83016599572474
80,146.28381352297302
81,149.73551851816308
82,153.18530510167375
83,156.63319679242494
84,160.07921652113404
85,163.5233866433479
86,166.96572895225157
87,170.40626469125644
88,173.84501456636906
89,177.28199875834278
90,180.71723693461408
91,184.1507482610254
92,187.5825514133363
93,191.0126645885248
94,194.44110551588128
95,197.86789146789602
96,201.2930392709432
97,204.71656531576298
98,208.13848556774346
99,211.5588155770052
100,214.97757048828984
101,218.39476505065517
102,221.81041362697889
103,225.22453020327302
104,228.6371283978115
105,232.04822147007297
106,235.45782232950114
107,238.86594354408481
108,242.2725973487606
109,245.6777956536396
110,249.0815500520614
111,252.48387182847728
112,255.88477196616512
113,259.2842611547785
114,262.68234979773246
115,266.079048019428
116,269.47436567231864
117,272.86831234382043
118,276.26089736306864
119,279.6521298075232
120,283.0420185094257
121,286.4305720621103
122,289.81779882617053
123,293.2037069354853
124,296.58830430310576
125,299.9715986270063
126,303.35359739570106
127,306.73430789372946
128,310.11373720701243
129,313.4918922280818
130,316.86877966118556
131,320.2444060272712
132,323.6187776688494
133,326.99190075474
134,330.36378128470363
135,333.73442509395994
136,337.1038378575957
137,340.4720250948646
138,343.83899217338075
139,347.2047443132086
140,350.5692865908508
141,353.9326239431368
142,357.2947611710133
143,360.65570294324027
144,364.01545379999254
145,367.3740181563706
146,370.73140030582186
147,374.08760442347466
148,377.44263456938626
149,380.796494691708
150,384.1491886297681
151,387.5007201170748
152,390.85109278424164
153,394.2003101618363
154,397.5483756831547
155,400.8952926869228
156,404.241064419927
157,407.58569403957506
158,410.92918461638953
159,414.2715391364345
160,417.6127605036785
161,420.9528515422934
162,424.2918149988927
163,427.62965354470924
164,430.96636977771436
165,434.3019662246801
166,437.63644534318547
167,440.9698095235686
168,444.30206109082553
169,447.6332023064576
170,450.9632353702683
171,454.29216242211123
172,457.61998554358956
173,460.9467067597094
174,464.27232804048765
175,467.59685130251506
176,470.9202784104766
177,474.2426111786295
178,477.5638513722403
179,480.8840007089821
180,484.20306086029274
181,487.5210334526951
182,490.837920069081
183,494.1537222499585
184,497.46844149466443
185,500.7820792625435
186,504.0946369740932
187,507.40611601207746
188,510.71651772260816
189,514.0258434161967
190,517.3340943687753
191,520.6412718226896
192,523.9473769876636
193,527.2524110417362
194,530.556375132172
195,533.8592703763454
196,537.1610978626009
197,540.4618586510866
198,543.7615537745662
199,547.0601842392065
200,550.3577510253425
201,553.6542550882208
202,556.9496973587216
203,560.24407874406
204,563.537400128467
205,566.8296623738515
206,570.1208663204422
207,573.411012787412
208,576.7001025734838
209,579.9881364575192
210,583.2751151990899
211,586.5610395390328
212,589.8459101999891
213,593.1297278869276
214,596.4124932876531
215,599.6942070732998
216,602.9748698988107
217,606.2544824034027
218,609.5330452110189
219,612.8105589307675
220,616.0870241573471
221,619.3624414714612
222,622.6368114402196
223,625.9101346175283
224,629.1824115444688
225,632.4536427496648
226,635.7238287496405
227,638.9929700491662
228,642.2610671415957
229,645.5281205091928
230,648.7941306234488
231,652.0590979453906
232,655.3230229258795
233,658.5859060059028
234,661.8477476168547
235,665.108548180811
236,668.3683081107948
237,671.6270278110348
238,674.8847076772163
239,678.1413480967241
240,681.3969494488797
241,684.6515121051708
