frequency_Hz,amplitude
0.0,2.863890391847496e+250
2.0000000000000003e+18,1.6577951942146926e+282
4.0000000000000005e+18,1.6560969377084815e+282
6.000000000000001e+18,1.6532743034175252e+282
8.000000000000001e+18,1.6493388968869114e+282
1.0000000000000002e+19,1.644306798973474e+282
1.2000000000000002e+19,1.6381984027648774e+282
1.4000000000000002e+19,1.6310382092378228e+282
1.6000000000000002e+19,1.6228545854322715e+282
1.8000000000000002e+19,1.6136794895221568e+282
2.0000000000000004e+19,1.6035481676413103e+282
2.2000000000000004e+19,1.5924988276671651e+282
2.4000000000000004e+19,1.580572295370155e+282
2.6000000000000004e+19,1.5678116584048248e+282
2.8000000000000004e+19,1.5542619035554883e+282
3.0000000000000004e+19,1.5399695524650728e+282
3.2000000000000004e+19,1.524982300784316e+282
3.4000000000000004e+19,1.5093486652958969e+282
3.6000000000000004e+19,1.493117643112691e+282
3.800000000000001e+19,1.4763383865396953e+282
4.000000000000001e+19,1.4590598966443472e+282
4.200000000000001e+19,1.4413307380179232e+282
4.400000000000001e+19,1.423198776648142e+282
4.600000000000001e+19,1.4047109422748806e+282
4.800000000000001e+19,1.3859130160796876e+282
5.000000000000001e+19,1.366849444075725e+282
5.200000000000001e+19,1.3475631761258294e+282
5.400000000000001e+19,1.328095530127871e+282
5.600000000000001e+19,1.3084860805717437e+282
5.800000000000001e+19,1.2887725703923633e+282
6.000000000000001e+19,1.2689908448172407e+282
6.200000000000001e+19,1.2491748057337204e+282
6.400000000000001e+19,1.2293563849763982e+282
6.600000000000001e+19,1.2095655348555986e+282
6.800000000000001e+19,1.1898302342084888e+282
7.000000000000001e+19,1.1701765082502446e+282
7.200000000000001e+19,1.1506284605287929e+282
7.400000000000002e+19,1.1312083153376954e+282
7.600000000000002e+19,1.1119364690130888e+282
7.800000000000002e+19,1.0928315486274942e+282
8.000000000000002e+19,1.0739104766916983e+282
8.200000000000002e+19,1.0551885405820373e+282
8.400000000000002e+19,1.0366794655209539e+282
8.600000000000002e+19,1.018395490050891e+282
8.800000000000002e+19,1.0003474430530815e+282
9.000000000000002e+19,9.825448214716187e+281
9.200000000000002e+19,9.649958680078768e+281
9.400000000000002e+19,9.47707648149719e+281
9.600000000000002e+19,9.30686125993104e+281
9.800000000000002e+19,9.139362384002233e+281
1.0000000000000002e+20,8.974619671176929e+281
1.0200000000000002e+20,8.812664085506146e+281
1.0400000000000002e+20,8.653518409534871e+281
1.0600000000000002e+20,8.497197888571103e+281
1.0800000000000002e+20,8.343710846021769e+281
1.1000000000000002e+20,8.193059268954024e+281
1.1200000000000002e+20,8.045239363432942e+281
1.1400000000000002e+20,7.90024207952405e+281
1.1600000000000002e+20,7.758053606135704e+281
1.1800000000000002e+20,7.61865583611713e+281
1.2000000000000002e+20,7.482026802226887e+281
1.2200000000000002e+20,7.348141084748362e+281
1.2400000000000002e+20,7.216970191657392e+281
1.2600000000000002e+20,7.088482912346758e+281
1.2800000000000002e+20,6.962645645985882e+281
1.3000000000000002e+20,6.839422705645838e+281
1.3200000000000002e+20,6.718776599352413e+281
1.3400000000000002e+20,6.600668289245987e+281
1.3600000000000002e+20,6.485057430029706e+281
1.3800000000000002e+20,6.371902587878343e+281
1.4000000000000002e+20,6.261161440961769e+281
1.4200000000000002e+20,6.152790962710903e+281
1.4400000000000002e+20,6.046747588921659e+281
1.4600000000000002e+20,5.942987369755424e+281
1.4800000000000003e+20,5.8414661076541e+281
1.5000000000000003e+20,5.742139482144443e+281
1.5200000000000003e+20,5.644963162461756e+281
1.5400000000000003e+20,5.5498929088771045e+281
1.5600000000000003e+20,5.456884663566138e+281
1.5800000000000003e+20,5.365894631811625e+281
1.6000000000000003e+20,5.2768793542864135e+281
1.6200000000000003e+20,5.1897957711190524e+281
1.6400000000000003e+20,5.1046012784011755e+281
1.6600000000000003e+20,5.021253777753645e+281
1.6800000000000003e+20,4.9397117195283576e+281
1.7000000000000003e+20,4.8599341401838484e+281
1.7200000000000003e+20,4.7818806943360125e+281
1.7400000000000003e+20,4.7055116819500105e+281
1.7600000000000003e+20,4.630788071106296e+281
1.7800000000000003e+20,4.557671516742065e+281
1.8000000000000003e+20,4.4861243757397196e+281
1.8200000000000003e+20,4.4161097187060856e+281
1.8400000000000003e+20,4.347591338759598e+281
1.8600000000000003e+20,4.280533757618332e+281
1.8800000000000003e+20,4.214902229258476e+281
1.9000000000000003e+20,4.150662741391441e+281
1.9200000000000003e+20,4.087782014987684e+281
1.9400000000000003e+20,4.026227502056703e+281
1.9600000000000003e+20,3.9659673818751124e+281
1.9800000000000003e+20,3.906970555838761e+281
2.0000000000000003e+20,3.849206641099805e+281
2.0200000000000003e+20,3.792645963135662e+281
2.0400000000000003e+20,3.737259547384203e+281
2.0600000000000003e+20,3.683019110067341e+281
2.0800000000000003e+20,3.6298970483145575e+281
2.1000000000000003e+20,3.577866429687466e+281
2.1200000000000003e+20,3.5269009811974544e+281
2.1400000000000003e+20,3.4769750778997725e+281
2.1600000000000003e+20,3.428063731139413e+281
2.1800000000000003e+20,3.380142576517121e+281
2.2000000000000003e+20,3.333187861636965e+281
2.2200000000000003e+20,3.2871764336909675e+281
2.2400000000000003e+20,3.242085726930505e+281
2.2600000000000003e+20,3.197893750069219e+281
2.2800000000000003e+20,3.154579073657373e+281
2.3000000000000003e+20,3.11212081746328e+281
2.3200000000000003e+20,3.07049863789361e+281
2.3400000000000003e+20,3.0296927154805795e+281
2.3600000000000003e+20,2.989683742461041e+281
2.3800000000000003e+20,2.9504529104692164e+281
2.4000000000000003e+20,2.911981898362321e+281
2.4200000000000003e+20,2.8742528601957373e+281
2.4400000000000003e+20,2.8372484133621953e+281
2.4600000000000003e+20,2.8009516269073625e+281
2.4800000000000003e+20,2.7653460100324425e+281
2.5000000000000003e+20,2.730415500792658e+281
2.5200000000000003e+20,2.6961444549989666e+281
2.5400000000000003e+20,2.6625176353291666e+281
2.5600000000000003e+20,2.6295202006530132e+281
2.5800000000000003e+20,2.597137695575184e+281
2.6000000000000003e+20,2.5653560401987483e+281
2.6200000000000003e+20,2.534161520110889e+281
2.6400000000000003e+20,2.5035407765920213e+281
2.6600000000000003e+20,2.4734807970484878e+281
2.6800000000000003e+20,2.443968905668606e+281
2.7000000000000003e+20,2.4149927543011036e+281
2.7200000000000003e+20,2.386540313554633e+281
2.7400000000000003e+20,2.3585998641165096e+281
2.7600000000000003e+20,2.3311599882884688e+281
2.7800000000000003e+20,2.304209561736956e+281
2.8000000000000003e+20,2.2777377454550802e+281
2.8200000000000003e+20,2.2517339779332033e+281
2.8400000000000003e+20,2.2261879675348534e+281
2.8600000000000003e+20,2.201089685074515e+281
2.8800000000000003e+20,2.1764293565936925e+281
2.9000000000000003e+20,2.152197456331481e+281
2.9200000000000003e+20,2.1283846998858588e+281
2.9400000000000003e+20,2.1049820375617435e+281
2.9600000000000007e+20,2.081980647901855e+281
2.9800000000000007e+20,2.0593719313963918e+281
3.0000000000000007e+20,2.0371475043674718e+281
3.0200000000000007e+20,2.0152991930242607e+281
3.0400000000000007e+20,1.9938190276848126e+281
3.0600000000000007e+20,1.9726992371604917e+281
