step,phi_center_abs
0,0.20024015055977615
1,0.4048293874810393
2,0.6106282743180352
3,0.8175539771712665
4,1.0255288255941835
5,1.2329693008688225
6,1.4398518994892908
7,1.6461542789939771
8,1.8518547325289596
9,2.0569274359771006
10,2.2613522556964214
11,2.4651097104564754
12,2.6681788974854017
13,2.8705451938833617
14,3.072200880202164
15,3.273140533261185
16,3.4733603834829516
17,3.6728577273502663
18,3.8716293720757244
19,4.069675811403759
20,4.266999066231689
21,4.463606070665047
22,4.659507239664133
23,4.854714163303557
24,5.049258011265961
25,5.243178929831393
26,5.4365350336284575
27,5.629417981438877
28,5.821952549550001
29,6.014314602668656
30,6.206779057336951
31,6.399766564968497
32,6.593906998724756
33,6.790149563280434
34,6.989933710619533
35,7.1955324039153465
36,7.410499230340559
37,7.640336687973586
38,7.894082713790229
39,8.186261193214234
40,8.541242835809461
41,9.00066205811974
42,9.639010261180717
43,10.596271771686268
44,12.119636236689852
45,14.631153595251492
46,18.182259851751947
47,21.726890819241962
48,25.271029934177534
49,28.813793991370016
50,32.35470935399621
51,35.89337617367228
52,39.429530177518885
53,42.963129135788265
54,46.49422405525015
55,50.022854914188954
56,53.549057795631384
57,57.072865600229
58,60.59430922869714
59,64.11341891068744
60,67.63022458910352
61,71.14475587266112
62,74.65704202385047
63,78.1671119449121
64,81.67499416383032
65,85.18071682143848
66,88.68430766005172
67,92.1857940136183
68,95.68520279925514
69,99.18256051006836
70,102.67789320916624
71,106.17122652477737
72,109.66258564576012
73,113.15199531812654
74,116.63947984250288
75,120.12506307243079
76,123.60876841344523
77,127.09061882284577
78,130.56913733510865
79,134.04440327315405
80,137.51649419075954
81,140.98548586630753
82,144.45145230079746
83,147.91446571973583
84,151.37459657854365
85,154.83191357114802
86,158.2864836414476
87,161.73687252236465
88,165.18322344673476
89,168.62567407016576
90,172.06435668754
91,175.4993984406736
92,178.93092151752035
93,182.35904334328967
94,185.78387676383
95,189.20553022161369
96,192.62410792464266
97,196.03971000858024
98,199.4524326923995
99,202.86236842782588
100,206.2696060428385
