id,step,y,x,amplitude
0,0,0,1,0.1573563710768263
1,0,0,5,0.14738420264751342
2,0,0,10,0.16960899338647425
3,0,0,39,0.16396775934794997
4,0,0,41,0.2695292234177277
5,0,0,63,0.2457408059466079
6,0,0,68,0.22243749258976003
7,0,0,87,0.284936965138917
8,0,0,92,0.25064662576406693
9,0,0,99,0.17980790763825852
10,0,0,109,0.13221587730474482
11,0,0,120,0.17123979853369953
12,0,0,126,0.21057009121851966
13,0,1,14,0.16712972820605226
14,0,1,53,0.1321687334004955
15,0,1,56,0.16773565709920818
16,0,1,60,0.12398374278592823
17,0,1,72,0.13514131433772936
18,0,1,74,0.14068789317852415
19,0,1,77,0.16059873696181828
20,0,1,82,0.1289010260489111
21,0,1,89,0.14754989052699782
22,0,1,104,0.1556595615056161
23,0,1,112,0.16464077444780048
24,0,1,116,0.1461497687596128
25,0,1,124,0.13868736140560245
26,0,2,1,0.1688866308072288
27,0,2,4,0.1468123356071322
28,0,2,7,0.1225178609780976
29,0,2,26,0.1638745970003281
30,0,2,33,0.12546275249600514
31,0,2,42,0.2252162717831409
32,0,2,79,0.19097273162039297
33,0,2,102,0.12514350457279405
34,0,2,108,0.23627607197613978
35,0,3,16,0.15751810153335635
36,0,3,18,0.15858480426708402
37,0,3,30,0.16001087200391859
38,0,3,57,0.26535405351382985
39,0,3,60,0.18168948348579433
40,0,3,66,0.14319452506551622
41,0,3,72,0.1965794748171266
42,0,3,99,0.21351003089300025
43,0,3,110,0.2656523728607794
44,0,3,118,0.21447009965410624
45,0,3,127,0.1483685655141825
46,0,4,0,0.14896962305029507
47,0,4,2,0.1271284077612037
48,0,4,8,0.14878969110147697
49,0,4,24,0.13261083474991522
50,0,4,44,0.15134374056564634
51,0,4,48,0.13563597590641405
52,0,4,74,0.16095225812806008
53,0,4,79,0.2072034639871463
54,0,4,90,0.21338126004377625
55,0,4,93,0.13991298475100497
56,0,4,121,0.1328662764964122
57,0,4,124,0.1727680435858675
58,0,5,11,0.1230309908673034
59,0,5,15,0.23741879873136743
60,0,5,31,0.14675825603904857
61,0,5,34,0.17579342001026746
62,0,5,36,0.17391331248446254
63,0,5,53,0.14904003837850813
64,0,5,58,0.2921609280761507
65,0,5,62,0.2547926367304498
66,0,5,69,0.17392246203488862
67,0,5,77,0.14681082067517412
68,0,5,82,0.14843481058185012
69,0,5,88,0.1610872885852713
70,0,5,106,0.1349987778483706
71,0,5,113,0.14456007066199492
72,0,5,126,0.1946083993690593
73,0,6,0,0.12331153594842471
74,0,6,9,0.16400830115855144
75,0,6,22,0.21846330977503003
76,0,6,27,0.2480957454661709
77,0,6,44,0.14565877801698032
78,0,6,51,0.22310674623676502
79,0,6,65,0.17049815643935934
80,0,6,67,0.19017123032283248
81,0,6,86,0.15592614058071974
82,0,6,111,0.1645555071857586
83,0,6,118,0.1452705407308275
84,0,7,7,0.14095585188215687
85,0,7,37,0.1927133547324519
86,0,7,47,0.21218547642344526
87,0,7,62,0.13905680317394842
88,0,7,70,0.12313837099983861
89,0,7,97,0.1431486608030085
90,0,7,100,0.12721382229509015
91,0,7,114,0.17939995296651726
92,0,8,3,0.16553915822996448
93,0,8,12,0.1614906715863609
94,0,8,25,0.17122659559469822
95,0,8,31,0.15986527743917156
96,0,8,58,0.12069510791328235
97,0,8,73,0.2167056253597324
98,0,8,77,0.14709480061076055
99,0,8,85,0.15468631587323653
100,0,8,94,0.20241781731733774
101,0,8,102,0.15056579594450842
102,0,9,1,0.2984659014024855
103,0,9,19,0.17992645703843216
104,0,9,33,0.15128680910456008
105,0,9,35,0.13843985077882376
106,0,9,38,0.2531275746657419
107,0,9,49,0.17287752061487546
108,0,9,55,0.18393385112165744
109,0,9,61,0.12765832277041544
110,0,9,66,0.29545095417184364
111,0,9,70,0.16352235340358623
112,0,9,79,0.13681067133031297
113,0,9,88,0.19083935048638134
114,0,9,117,0.15928333681024592
115,0,9,122,0.193287487190365
116,0,9,126,0.2253029047895075
117,0,10,10,0.13359348070031035
118,0,10,25,0.17648948033275702
119,0,10,29,0.1464458343813203
120,0,10,52,0.19681690806281382
121,0,10,64,0.17381063222766877
122,0,10,81,0.153315623035633
123,0,10,94,0.18199155828768346
124,0,10,105,0.17587756499206114
125,0,11,1,0.12588505924190332
126,0,11,14,0.149643638612242
127,0,11,18,0.13735686787824541
128,0,11,32,0.1973200215550606
129,0,11,34,0.1655159988636777
130,0,11,41,0.28774767263507484
131,0,11,46,0.14147703144808138
132,0,11,70,0.14583611582751205
133,0,11,85,0.15259104596361045
134,0,11,96,0.14560710548519062
135,0,11,109,0.1237813348680261
136,0,12,5,0.17808312061446396
137,0,12,8,0.1649209121311599
138,0,12,12,0.19156663710000024
139,0,12,16,0.1537513976679051
140,0,12,63,0.16412088039165681
141,0,12,75,0.17387308904737853
