step,phi_center_abs
0,0.2002137943657462
1,0.4002874136303002
2,0.6002259135088087
3,0.8000249011859231
4,0.9996488495453804
5,1.1990632755527881
6,1.3982290213722839
7,1.597111568737068
8,1.7956772937476912
9,1.99389205645717
10,2.1917285356976524
11,2.3891570329493614
12,2.5861497047285593
13,2.7826799436788745
14,2.9787227377755894
15,3.1742567604443024
16,3.369262590820363
17,3.563718863074347
18,3.75761458968668
19,3.9509366954698786
20,4.143682625080577
21,4.335851460077325
22,4.527446129145005
23,4.718485645589258
24,4.9089980530081005
25,5.099037742682892
26,5.288684759887974
27,5.478065683990422
28,5.6673389981703775
29,5.856768651402714
30,6.04675334589428
31,6.237856539488751
32,6.43089621592635
33,6.627162698384393
34,6.828530589663935
35,7.037858983950972
36,7.259571062487443
37,7.500621975959956
38,7.771829990629512
39,8.090739066896516
40,8.486284419036373
41,9.007492365676853
42,9.741924429449591
43,10.855539057266173
44,12.624665769169715
45,15.520034652274155
46,19.040935466030874
47,22.562632042986298
48,26.08382578750268
49,29.60361983609311
50,33.121388994886416
51,36.63660811964038
52,40.148926031397814
53,43.65833043520185
54,47.16489773418442
55,50.66868881928241
56,54.16975845393929
57,57.66815574123263
58,61.16392528476011
59,64.65710971977714
60,68.14775106892543
61,71.63589062510239
62,75.12156890307745
63,78.60482562103519
64,82.08569969944229
65,85.5642292717488
66,89.04045169973601
67,92.51440359136336
68,95.98612081738209
69,99.45563852685251
70,102.92299116171745
71,106.38821247055046
72,109.85133552156326
73,113.31239271494876
74,116.77141579462928
75,120.22843585947307
76,123.68348337403606
77,127.1365881788804
78,130.58777950051606
79,134.03708596100785
80,137.48453558728457
81,140.93015582018486
82,144.3739735232687
83,147.8160149914213
84,151.25630595927302
85,154.6948716094559
86,158.13173658071554
87,161.5669249758942
88,165.0004603697997
89,168.43236581697207
90,171.8626638593594
91,175.29137653391177
92,178.7185253801018
93,182.14413144737824
94,185.5682153025589
95,188.99079703716754
96,192.41189627471857
97,195.8315321779532
98,199.2497234560293
99,202.66648837166684
100,206.08184474825066
101,209.49580997689105
102,212.90840102344302
103,216.31963443548418
104,219.729526349251
105,223.13809249648594
106,226.5453482112025
107,229.95130843637472
108,233.35598773055636
109,236.75940027443465
110,240.16155987732176
111,243.56247998358754
112,246.96217367903574
113,250.3606536972257
114,253.7579324257409
115,257.15402191240554
116,260.5489338714493
117,263.94267968962157
118,267.33527043225405
119,270.72671684927286
120,274.11702938115843
121,277.5062181648537
122,280.8942930396192
123,284.27976407783257
124,287.6626978009976
125,291.0431591262975
126,294.42121136392416
127,297.7969162181542
128,301.1703337918219
129,304.5415225938648
130,307.9105395496409
131,311.2774400137387
132,314.642277785022
133,318.0051051236691
134,321.3659727699879
135,324.7249299647989
136,328.0820244712012
137,331.43730259754415
138,334.79080922144584
139,338.1425878147097
140,341.49268046900335
141,344.8411279221746
142,348.1879695850896
143,351.5332435688875
144,354.87698671255555
145,358.21923461073635
146,361.56002164168655
147,364.8993809953134
148,368.23734470122275
149,371.57394365671826
150,374.9092076546952
151,378.2431654113814
152,381.57584459387965
153,384.9072718474706
154,388.2374728226423
155,391.56647220181213
156,394.89429372571436
157,398.2209602194274
158,401.5464936180193
159,404.87091499179155
160,408.1942445711056
161,411.51650177077744
162,414.837705214028
163,418.1578727559807
164,421.4770215066963
165,424.79516785374085
166,428.1123274842801
167,431.4285154066984
168,434.74374597173943
169,438.0580328931682
170,441.37138926795456
171,444.68382759597927
172,447.9953597992651
173,451.3059972407359
174,454.61575074250675
175,457.9246306037104
176,461.2326466178638
177,464.5398080897812
178,467.8446243770392
179,471.14718360051666
180,474.44756956439494
181,477.7458619675279
182,481.04213660391247
183,484.336465552851
184,487.6289173593613
185,490.9195572053607
186,494.20844707212024
187,497.4956458944574
188,500.78120970711086
189,504.0651917837141
190,507.3476427687636
191,510.628610802954
192,513.9081416422323
193,517.1862787709047
194,520.4630635091089
195,523.738535114951
196,527.0127308815858
197,530.2856862295065
198,533.357434794295
199,536.4325769350689
200,539.5109936428095
201,542.5925702484975
