frequency_Hz,amplitude
0.0,8.155375373659471e+250
1.0000000000000001e+18,6.410331149184787e+281
2.0000000000000003e+18,6.403775309996438e+281
3.0000000000000005e+18,6.39287894517901e+281
4.0000000000000005e+18,6.377686781216167e+281
5.000000000000001e+18,6.358260793044787e+281
6.000000000000001e+18,6.334679576606661e+281
7.000000000000001e+18,6.307037562614743e+281
8.000000000000001e+18,6.275444086041923e+281
9.000000000000001e+18,6.240022328160075e+281
1.0000000000000002e+19,6.200908149796769e+281
1.1000000000000002e+19,6.158248835800667e+281
1.2000000000000002e+19,6.112201771499098e+281
1.3000000000000002e+19,6.062933072197038e+281
1.4000000000000002e+19,6.010616186528263e+281
1.5000000000000002e+19,5.955430493766468e+281
1.6000000000000002e+19,5.897559914088573e+281
1.7000000000000002e+19,5.83719154931696e+281
1.8000000000000002e+19,5.774514369921259e+281
1.9000000000000004e+19,5.7097179621052606e+281
2.0000000000000004e+19,5.642991346713677e+281
2.1000000000000004e+19,5.574521879535112e+281
2.2000000000000004e+19,5.5044942404168196e+281
2.3000000000000004e+19,5.4330895164999424e+281
2.4000000000000004e+19,5.3604843828796943e+281
2.5000000000000004e+19,5.28685038213327e+281
2.6000000000000004e+19,5.212353302468593e+281
2.7000000000000004e+19,5.137152652750872e+281
2.8000000000000004e+19,5.0614012313736304e+281
2.9000000000000004e+19,4.9852447848608267e+281
3.0000000000000004e+19,4.908821751214933e+281
3.1000000000000004e+19,4.83226308235487e+281
3.2000000000000004e+19,4.755692139504816e+281
3.3000000000000004e+19,4.679224655084989e+281
3.4000000000000004e+19,4.602968754500641e+281
3.5000000000000004e+19,4.527025031206294e+281
3.6000000000000004e+19,4.451486668519393e+281
3.700000000000001e+19,4.3764396018512925e+281
3.800000000000001e+19,4.3019627152954073e+281
3.900000000000001e+19,4.22812806684458e+281
4.000000000000001e+19,4.155001136886481e+281
4.100000000000001e+19,4.0826410950328105e+281
4.200000000000001e+19,4.011101080762106e+281
4.300000000000001e+19,3.940428493787087e+281
4.400000000000001e+19,3.870665290485678e+281
4.500000000000001e+19,3.8018482831535287e+281
4.600000000000001e+19,3.7340094392384595e+281
4.700000000000001e+19,3.667176178099846e+281
