frequency_Hz,amplitude
0.0,2.1926660812582392e+250
1.0000000000000001e+18,3.75955191809005e+281
2.0000000000000003e+18,3.755720855757447e+281
3.0000000000000005e+18,3.749353241071982e+281
4.0000000000000005e+18,3.740475119670805e+281
5.000000000000001e+18,3.729122582804275e+281
6.000000000000001e+18,3.715341403191058e+281
7.000000000000001e+18,3.699186578680178e+281
8.000000000000001e+18,3.680721792112707e+281
9.000000000000001e+18,3.66001879711957e+281
1.0000000000000002e+19,3.637156740658758e+281
1.1000000000000002e+19,3.612221433864255e+281
1.2000000000000002e+19,3.585304583241571e+281
1.3000000000000002e+19,3.556502994402934e+281
1.4000000000000002e+19,3.5259177604022404e+281
1.5000000000000002e+19,3.4936534463280964e+281
1.6000000000000002e+19,3.4598172811727196e+281
1.7000000000000002e+19,3.424518367151196e+281
1.8000000000000002e+19,3.387866915639142e+281
1.9000000000000004e+19,3.349973517769031e+281
2.0000000000000004e+19,3.3109484565177995e+281
2.1000000000000004e+19,3.2709010658710565e+281
2.2000000000000004e+19,3.2299391413990846e+281
2.3000000000000004e+19,3.1881684053600696e+281
2.4000000000000004e+19,3.1456920282846515e+281
2.5000000000000004e+19,3.102610207915966e+281
2.6000000000000004e+19,3.0590198053982705e+281
2.7000000000000004e+19,3.015014037737636e+281
2.8000000000000004e+19,2.970682224806855e+281
2.9000000000000004e+19,2.9261095885371534e+281
3.0000000000000004e+19,2.8813771014297356e+281
3.1000000000000004e+19,2.836561381126952e+281
3.2000000000000004e+19,2.7917346274987014e+281
3.3000000000000004e+19,2.7469645985155074e+281
3.4000000000000004e+19,2.7023146210859296e+281
3.5000000000000004e+19,2.6578436330208594e+281
3.6000000000000004e+19,2.613606252339958e+281
3.700000000000001e+19,2.5696528702447477e+281
3.800000000000001e+19,2.5260297642374725e+281
3.900000000000001e+19,2.482779228055364e+281
4.000000000000001e+19,2.4399397153062304e+281
4.100000000000001e+19,2.3975459939257592e+281
4.200000000000001e+19,2.355629308821724e+281
4.300000000000001e+19,2.3142175503192928e+281
4.400000000000001e+19,2.273335426269697e+281
4.500000000000001e+19,2.2330046359269165e+281
4.600000000000001e+19,2.1932440439307518e+281
4.700000000000001e+19,2.1540698529567277e+281
4.800000000000001e+19,2.1154957738018176e+281
4.900000000000001e+19,2.0775331918689393e+281
5.000000000000001e+19,2.0401913291914023e+281
5.100000000000001e+19,2.0034774013009276e+281
5.200000000000001e+19,1.967396768389609e+281
5.300000000000001e+19,1.9319530803472218e+281
5.400000000000001e+19,1.8971484153717222e+281
5.500000000000001e+19,1.8629834119528522e+281
5.600000000000001e+19,1.829457394117672e+281
5.700000000000001e+19,1.7965684899034128e+281
5.800000000000001e+19,1.764313743088183e+281
5.900000000000001e+19,1.732689218264989e+281
6.000000000000001e+19,1.701690099389933e+281
6.100000000000001e+19,1.671310781972631e+281
6.200000000000001e+19,1.6415449591064547e+281
6.300000000000001e+19,1.6123857015592403e+281
6.400000000000001e+19,1.5838255321623633e+281
6.500000000000001e+19,1.5558564947482375e+281
6.600000000000001e+19,1.5284702178942207e+281
6.700000000000001e+19,1.501657973735033e+281
6.800000000000001e+19,1.47541073210683e+281
6.900000000000001e+19,1.4497192102844947e+281
7.000000000000001e+19,1.4245739185699214e+281
7.100000000000001e+19,1.3999652019835424e+281
7.200000000000001e+19,1.3758832783044131e+281
7.300000000000001e+19,1.3523182726960927e+281
7.400000000000002e+19,1.3292602491466993e+281
7.500000000000002e+19,1.3066992389420213e+281
7.600000000000002e+19,1.2846252663806518e+281
7.700000000000002e+19,1.2630283719299922e+281
7.800000000000002e+19,1.2418986330117258e+281
7.900000000000002e+19,1.2212261825951312e+281
8.000000000000002e+19,1.2010012257665112e+281
8.100000000000002e+19,1.1812140544330648e+281
8.200000000000002e+19,1.1618550603099155e+281
8.300000000000002e+19,1.1429147463295681e+281
8.400000000000002e+19,1.1243837366041113e+281
8.500000000000002e+19,1.1062527850617913e+281
8.600000000000002e+19,1.0885127828712792e+281
8.700000000000002e+19,1.0711547647591253e+281
8.800000000000002e+19,1.0541699143183485e+281
8.900000000000002e+19,1.0375495683990794e+281
9.000000000000002e+19,1.0212852206654352e+281
9.100000000000002e+19,1.0053685243965471e+281
9.200000000000002e+19,9.897912946037204e+280
9.300000000000002e+19,9.74545509530132e+280
9.400000000000002e+19,9.596233115943299e+280
9.500000000000002e+19,9.450170078338753e+280
9.600000000000002e+19,9.307190699009759e+280
9.700000000000002e+19,9.167221336577208e+280
9.800000000000002e+19,9.030189984145969e+280
9.900000000000002e+19,8.896026258523202e+280
1.0000000000000002e+20,8.764661386636236e+280
1.0100000000000002e+20,8.636028189484972e+280
1.0200000000000002e+20,8.510061063934877e+280
1.0300000000000002e+20,8.386695962629404e+280
1.0400000000000002e+20,8.26587037227625e+280
1.0500000000000002e+20,8.147523290538517e+280
1.0600000000000002e+20,8.031595201740907e+280
1.0700000000000002e+20,7.918028051581735e+280
1.0800000000000002e+20,7.806765221023094e+280
1.0900000000000002e+20,7.697751499515649e+280
1.1000000000000002e+20,7.5909330576989e+280
1.1100000000000002e+20,7.486257419704046e+280
1.1200000000000002e+20,7.383673435173796e+280
1.1300000000000002e+20,7.283131251101653e+280
1.1400000000000002e+20,7.184582283582702e+280
1.1500000000000002e+20,7.087979189557858e+280
1.1600000000000002e+20,6.993275838624801e+280
1.1700000000000002e+20,6.900427284980511e+280
1.1800000000000002e+20,6.809389739552799e+280
1.1900000000000002e+20,6.7201205423716015e+280
1.2000000000000002e+20,6.632578135224381e+280
1.2100000000000002e+20,6.546722034634483e+280
1.2200000000000002e+20,6.462512805196153e+280
1.2300000000000002e+20,6.3799120332950736e+280
1.2400000000000002e+20,6.2988823012394326e+280
1.2500000000000002e+20,6.219387161822219e+280
1.2600000000000002e+20,6.1413911133324546e+280
1.2700000000000002e+20,6.064859575029608e+280
1.2800000000000002e+20,5.9897588630927144e+280
