frequency_Hz,amplitude
0.0,3758096384.0
5.000000000000001e+18,3.5331451255601777e+25
1.0000000000000002e+19,3.4915878059203615e+25
1.5000000000000004e+19,3.425508049563721e+25
2.0000000000000004e+19,3.3390731227917877e+25
2.5000000000000004e+19,3.2371128293344933e+25
3.000000000000001e+19,3.124492277977376e+25
3.500000000000001e+19,3.005642011714765e+25
4.000000000000001e+19,2.8842877708990557e+25
4.500000000000001e+19,2.763357476693003e+25
5.000000000000001e+19,2.64501243353817e+25
5.500000000000001e+19,2.530747456793939e+25
6.000000000000002e+19,2.42151701245654e+25
6.500000000000002e+19,2.3178602199064042e+25
7.000000000000002e+19,2.220010771293299e+25
7.500000000000002e+19,2.127986742423949e+25
8.000000000000002e+19,2.0416603657035698e+25
8.500000000000002e+19,1.960810239412439e+25
9.000000000000002e+19,1.8851592304770136e+25
9.500000000000002e+19,1.8144012640381428e+25
1.0000000000000002e+20,1.7482197628614466e+25
1.0500000000000002e+20,1.6862999672816718e+25
1.1000000000000002e+20,1.6283368597569884e+25
1.1500000000000002e+20,1.5740399876880957e+25
1.2000000000000003e+20,1.523136134734937e+25
1.2500000000000003e+20,1.4753705273749576e+25
1.3000000000000003e+20,1.4305070665060828e+25
1.3500000000000003e+20,1.3883279293776893e+25
1.4000000000000003e+20,1.3486327825030004e+25
1.4500000000000003e+20,1.3112377712425466e+25
1.5000000000000003e+20,1.2759743984990133e+25
1.5500000000000003e+20,1.2426883674286693e+25
1.6000000000000003e+20,1.2112384368152467e+25
1.6500000000000003e+20,1.1814953195306882e+25
1.7000000000000003e+20,1.1533406419839058e+25
1.7500000000000003e+20,1.1266659739549916e+25
1.8000000000000003e+20,1.1013719325299801e+25
1.8500000000000003e+20,1.0773673601384168e+25
1.9000000000000003e+20,1.054568574349239e+25
1.9500000000000003e+20,1.032898685673504e+25
2.0000000000000003e+20,1.012286978855259e+25
2.0500000000000003e+20,9.926683527938041e+24
2.1000000000000003e+20,9.739828141847028e+24
2.1500000000000003e+20,9.561750200910246e+24
2.2000000000000003e+20,9.391938648900463e+24
2.2500000000000003e+20,9.229921073358081e+24
2.3000000000000003e+20,9.075260338022402e+24
2.3500000000000003e+20,8.927551541034921e+24
2.4000000000000007e+20,8.786419266138719e+24
2.4500000000000007e+20,8.651515097209613e+24
2.5000000000000007e+20,8.522515369370455e+24
2.5500000000000007e+20,8.399119132636805e+24
2.6000000000000007e+20,8.281046306510898e+24
2.6500000000000007e+20,8.16803600618494e+24
2.7000000000000007e+20,8.059845023043017e+24
2.7500000000000007e+20,7.956246443976489e+24
2.8000000000000007e+20,7.857028395665572e+24
2.8500000000000007e+20,7.761992901445955e+24
2.9000000000000007e+20,7.670954839689075e+24
2.9500000000000007e+20,7.583740993793681e+24
3.0000000000000007e+20,7.500189184928409e+24
3.0500000000000007e+20,7.420147479593899e+24
3.1000000000000007e+20,7.343473464900359e+24
3.1500000000000007e+20,7.270033585193449e+24
3.2000000000000007e+20,7.199702534318163e+24
3.2500000000000007e+20,7.132362698395573e+24
3.3000000000000007e+20,7.067903644509184e+24
3.3500000000000007e+20,7.00622165116292e+24
3.4000000000000007e+20,6.94721927678854e+24
3.4500000000000007e+20,6.890804962951111e+24
3.5000000000000007e+20,6.83689266923306e+24
3.5500000000000007e+20,6.785401537074126e+24
3.6000000000000007e+20,6.736255580110147e+24
3.6500000000000007e+20,6.689383398791993e+24
3.7000000000000007e+20,6.644717917279512e+24
3.7500000000000007e+20,6.602196140797235e+24
3.8000000000000007e+20,6.561758931811375e+24
3.8500000000000007e+20,6.523350803542534e+24
3.9000000000000007e+20,6.48691972946894e+24
3.9500000000000007e+20,6.452416967600898e+24
4.0000000000000007e+20,6.419796898421477e+24
4.0500000000000007e+20,6.389016875491565e+24
4.1000000000000007e+20,6.360037087810898e+24
4.1500000000000007e+20,6.332820433111548e+24
4.2000000000000007e+20,6.307332401337559e+24
4.2500000000000007e+20,6.283540967634473e+24
4.3000000000000007e+20,6.261416494236783e+24
4.3500000000000007e+20,6.240931640699804e+24
4.4000000000000007e+20,6.22206128197617e+24
4.4500000000000007e+20,6.20478243388661e+24
4.5000000000000007e+20,6.189074185579984e+24
4.5500000000000007e+20,6.17491763861973e+24
4.6000000000000007e+20,6.162295852372731e+24
4.6500000000000007e+20,6.151193795412973e+24
4.7000000000000007e+20,6.141598302686265e+24
4.7500000000000007e+20,6.133498038214146e+24
4.800000000000001e+20,6.126883463145225e+24
4.850000000000001e+20,6.121746808990599e+24
4.900000000000001e+20,6.1180820559074e+24
4.950000000000001e+20,6.115884915920549e+24
