frequency_Hz,amplitude
0.0,2.169366359749637e+61
1.0000000000000001e+18,7.439339988303208e+76
2.0000000000000003e+18,7.427273286118959e+76
3.0000000000000005e+18,7.40729235855367e+76
4.0000000000000005e+18,7.379588911974588e+76
5.000000000000001e+18,7.344424215031492e+76
6.000000000000001e+18,7.302122417070506e+76
7.000000000000001e+18,7.253062543007846e+76
8.000000000000001e+18,7.197669537168831e+76
9.000000000000001e+18,7.136404747365452e+76
1.0000000000000002e+19,7.069756232906657e+76
1.1000000000000002e+19,6.998229249787731e+76
1.2000000000000002e+19,6.922337218175407e+76
1.3000000000000002e+19,6.842593417559998e+76
1.4000000000000002e+19,6.759503589725477e+76
1.5000000000000002e+19,6.673559564541521e+76
1.6000000000000002e+19,6.585233963008312e+76
1.7000000000000002e+19,6.494975979202729e+76
1.8000000000000002e+19,6.403208199690054e+76
1.9000000000000004e+19,6.310324386298854e+76
2.0000000000000004e+19,6.216688125667148e+76
2.1000000000000004e+19,6.122632235718735e+76
2.2000000000000004e+19,6.028458813852249e+76
2.3000000000000004e+19,5.934439812555516e+76
2.4000000000000004e+19,5.840818033812092e+76
2.5000000000000004e+19,5.7478084425765305e+76
2.6000000000000004e+19,5.655599710484484e+76
2.7000000000000004e+19,5.5643559127878775e+76
2.8000000000000004e+19,5.474218313455536e+76
2.9000000000000004e+19,5.385307184868115e+76
3.0000000000000004e+19,5.297723619168245e+76
3.1000000000000004e+19,5.2115512978670915e+76
3.2000000000000004e+19,5.126858194645954e+76
3.3000000000000004e+19,5.043698193407975e+76
3.4000000000000004e+19,4.9621126095766854e+76
3.5000000000000004e+19,4.882131607493297e+76
3.6000000000000004e+19,4.803775510645294e+76
3.700000000000001e+19,4.727056004487241e+76
3.800000000000001e+19,4.6519772339141105e+76
3.900000000000001e+19,4.578536799135158e+76
4.000000000000001e+19,4.506726654880528e+76
4.100000000000001e+19,4.436533918649617e+76
4.200000000000001e+19,4.367941594163587e+76
4.300000000000001e+19,4.30092921638605e+76
4.400000000000001e+19,4.235473424485866e+76
4.500000000000001e+19,4.1715484689837694e+76
4.600000000000001e+19,4.1091266590905507e+76
4.700000000000001e+19,4.048178755941053e+76
4.800000000000001e+19,3.988674317080637e+76
4.900000000000001e+19,3.930581997188865e+76
5.000000000000001e+19,3.873869809644007e+76
5.100000000000001e+19,3.8185053531524984e+76
5.200000000000001e+19,3.7644560072982135e+76
5.300000000000001e+19,3.7116891005124675e+76
5.400000000000001e+19,3.660172053631273e+76
5.500000000000001e+19,3.609872501893325e+76
5.600000000000001e+19,3.560758397941949e+76
5.700000000000001e+19,3.512798098126907e+76
5.800000000000001e+19,3.4659604341571545e+76
5.900000000000001e+19,3.420214771932807e+76
6.000000000000001e+19,3.3755310591823356e+76
6.100000000000001e+19,3.331879863348552e+76
6.200000000000001e+19,3.2892324010023716e+76
6.300000000000001e+19,3.2475605599159004e+76
6.400000000000001e+19,3.206836914794092e+76
6.500000000000001e+19,3.16703473754621e+76
6.600000000000001e+19,3.128128002872974e+76
6.700000000000001e+19,3.090091389851584e+76
6.800000000000001e+19,3.052900280117513e+76
6.900000000000001e+19,3.0165307531680475e+76
7.000000000000001e+19,2.9809595792471135e+76
7.100000000000001e+19,2.9461642102129275e+76
7.200000000000001e+19,2.912122768738825e+76
7.300000000000001e+19,2.8788140361523562e+76
7.400000000000002e+19,2.8462174391778774e+76
7.500000000000002e+19,2.8143130358126655e+76
7.600000000000002e+19,2.783081500535675e+76
7.700000000000002e+19,2.7525041090208074e+76
7.800000000000002e+19,2.7225627225026723e+76
7.900000000000002e+19,2.6932397719218193e+76
8.000000000000002e+19,2.664518241958003e+76
8.100000000000002e+19,2.6363816550439463e+76
8.200000000000002e+19,2.608814055437936e+76
8.300000000000002e+19,2.5817999934212883e+76
8.400000000000002e+19,2.5553245096759118e+76
8.500000000000002e+19,2.5293731198878883e+76
8.600000000000002e+19,2.503931799614757e+76
8.700000000000002e+19,2.478986969447139e+76
8.800000000000002e+19,2.4545254804891824e+76
8.900000000000002e+19,2.4305346001769694e+76
9.000000000000002e+19,2.4070019984494305e+76
9.100000000000002e+19,2.3839157342823703e+76
9.200000000000002e+19,2.361264242592771e+76
9.300000000000002e+19,2.3390363215176552e+76
9.400000000000002e+19,2.3172211200692934e+76
9.500000000000002e+19,2.295808126166433e+76
9.600000000000002e+19,2.2747871550394293e+76
9.700000000000002e+19,2.254148338005696e+76
9.800000000000002e+19,2.2338821116106122e+76
9.900000000000002e+19,2.213979207127994e+76
1.0000000000000002e+20,2.194430640413425e+76
1.0100000000000002e+20,2.1752277021030348e+76
1.0200000000000002e+20,2.156361948149787e+76
1.0300000000000002e+20,2.137825190688917e+76
1.0400000000000002e+20,2.1196094892238758e+76
1.0500000000000002e+20,2.1017071421238856e+76
1.0600000000000002e+20,2.084110678424089e+76
1.0700000000000002e+20,2.0668128499192173e+76
1.0800000000000002e+20,2.0498066235416497e+76
1.0900000000000002e+20,2.0330851740148122e+76
1.1000000000000002e+20,2.0166418767728813e+76
1.1100000000000002e+20,2.0004703011379407e+76
1.1200000000000002e+20,1.9845642037457802e+76
1.1300000000000002e+20,1.9689175222117693e+76
1.1400000000000002e+20,1.953524369028356e+76
1.1500000000000002e+20,1.9383790256859537e+76
1.1600000000000002e+20,1.9234759370091973e+76
1.1700000000000002e+20,1.9088097057007052e+76
1.1800000000000002e+20,1.8943750870847812e+76
1.1900000000000002e+20,1.8801669840436456e+76
1.2000000000000002e+20,1.866180442139033e+76
1.2100000000000002e+20,1.8524106449122223e+76
1.2200000000000002e+20,1.8388529093557925e+76
1.2300000000000002e+20,1.8255026815506067e+76
1.2400000000000002e+20,1.812355532461753e+76
1.2500000000000002e+20,1.799407153887401e+76
1.2600000000000002e+20,1.7866533545547242e+76
1.2700000000000002e+20,1.774090056357275e+76
1.2800000000000002e+20,1.7617132907283704e+76
1.2900000000000002e+20,1.7495191951452977e+76
1.3000000000000002e+20,1.737504009759273e+76
1.3100000000000002e+20,1.7256640741463484e+76
1.3200000000000002e+20,1.713995824174592e+76
1.3300000000000002e+20,1.702495788983085e+76
1.3400000000000002e+20,1.691160588068415e+76
1.3500000000000002e+20,1.6799869284745365e+76
1.3600000000000002e+20,1.6689716020820334e+76
1.3700000000000002e+20,1.658111482992947e+76
1.3800000000000002e+20,1.647403525007523e+76
1.3900000000000002e+20,1.636844759189334e+76
1.4000000000000002e+20,1.6264322915154112e+76
1.4100000000000002e+20,1.616163300608126e+76
1.4200000000000002e+20,1.606035035545701e+76
1.4300000000000002e+20,1.59604481374837e+76
1.4400000000000002e+20,1.5861900189372936e+76
1.4500000000000002e+20,1.576468099163482e+76
1.4600000000000002e+20,1.5668765649040693e+76
1.4700000000000002e+20,1.5574129872233975e+76
1.4800000000000003e+20,1.5480749959964767e+76
1.4900000000000003e+20,1.538860278192457e+76
1.5000000000000003e+20,1.52976657621589e+76
1.5100000000000003e+20,1.5207916863035956e+76
1.5200000000000003e+20,1.5119334569750713e+76
1.5300000000000003e+20,1.5031897875344568e+76
1.5400000000000003e+20,1.4945586266221405e+76
1.5500000000000003e+20,1.486037970814164e+76
1.5600000000000003e+20,1.4776258632676776e+76
1.5700000000000003e+20,1.469320392410746e+76
1.5800000000000003e+20,1.4611196906748804e+76
1.5900000000000003e+20,1.453021933268747e+76
1.6000000000000003e+20,1.4450253369915311e+76
1.6100000000000003e+20,1.4371281590845502e+76
1.6200000000000003e+20,1.4293286961197024e+76
1.6300000000000003e+20,1.4216252829234433e+76
1.6400000000000003e+20,1.4140162915350103e+76
1.6500000000000003e+20,1.4065001301976593e+76
1.6600000000000003e+20,1.3990752423817527e+76
1.6700000000000003e+20,1.3917401058385537e+76
1.6800000000000003e+20,1.3844932316836451e+76
1.6900000000000003e+20,1.3773331635089256e+76
1.7000000000000003e+20,1.3702584765221773e+76
1.7100000000000003e+20,1.363267776713243e+76
1.7200000000000003e+20,1.356359700045874e+76
1.7300000000000003e+20,1.3495329116743704e+76
1.7400000000000003e+20,1.3427861051841392e+76
1.7500000000000003e+20,1.336118001855353e+76
1.7600000000000003e+20,1.3295273499489125e+76
1.7700000000000003e+20,1.3230129240139443e+76
1.7800000000000003e+20,1.3165735242161037e+76
1.7900000000000003e+20,1.3102079756859736e+76
1.8000000000000003e+20,1.3039151278868733e+76
1.8100000000000003e+20,1.2976938540014244e+76
1.8200000000000003e+20,1.2915430503362429e+76
1.8300000000000003e+20,1.2854616357441472e+76
1.8400000000000003e+20,1.2794485510633056e+76
1.8500000000000003e+20,1.2735027585727416e+76
1.8600000000000003e+20,1.2676232414636735e+76
1.8700000000000003e+20,1.2618090033261539e+76
1.8800000000000003e+20,1.256059067650507e+76
1.8900000000000003e+20,1.250372477343081e+76
1.9000000000000003e+20,1.2447482942558533e+76
1.9100000000000003e+20,1.2391855987294175e+76
1.9200000000000003e+20,1.2336834891489433e+76
1.9300000000000003e+20,1.2282410815126746e+76
1.9400000000000003e+20,1.2228575090125686e+76
1.9500000000000003e+20,1.2175319216266842e+76
1.9600000000000003e+20,1.2122634857229423e+76
1.9700000000000003e+20,1.2070513836738991e+76
1.9800000000000003e+20,1.2018948134821912e+76
1.9900000000000003e+20,1.1967929884162919e+76
2.0000000000000003e+20,1.1917451366562886e+76
2.0100000000000003e+20,1.1867505009493307e+76
2.0200000000000003e+20,1.181808338274474e+76
2.0300000000000003e+20,1.176917919516615e+76
2.0400000000000003e+20,1.1720785291492398e+76
2.0500000000000003e+20,1.167289464925714e+76
2.0600000000000003e+20,1.1625500375788404e+76
2.0700000000000003e+20,1.157859570528455e+76
2.0800000000000003e+20,1.153217399596789e+76
2.0900000000000003e+20,1.1486228727313793e+76
2.1000000000000003e+20,1.1440753497352936e+76
2.1100000000000003e+20,1.1395742020044437e+76
2.1200000000000003e+20,1.135118812271778e+76
2.1300000000000003e+20,1.130708574358154e+76
2.1400000000000003e+20,1.1263428929296755e+76
2.1500000000000003e+20,1.1220211832613216e+76
2.1600000000000003e+20,1.1177428710066598e+76
2.1700000000000003e+20,1.1135073919734816e+76
2.1800000000000003e+20,1.1093141919051786e+76
2.1900000000000003e+20,1.1051627262676888e+76
2.2000000000000003e+20,1.1010524600418574e+76
2.2100000000000003e+20,1.0969828675210453e+76
2.2200000000000003e+20,1.0929534321138414e+76
2.2300000000000003e+20,1.0889636461517289e+76
2.2400000000000003e+20,1.085013010701557e+76
2.2500000000000003e+20,1.0811010353826957e+76
2.2600000000000003e+20,1.0772272381887175e+76
2.2700000000000003e+20,1.0733911453134982e+76
2.2800000000000003e+20,1.0695922909815967e+76
2.2900000000000003e+20,1.065830217282804e+76
