step,num_pos,num_neg,net_charge,total_vortices
721,12,12,0,24
722,12,12,0,24
723,12,12,0,24
724,12,12,0,24
725,12,12,0,24
726,12,12,0,24
727,12,12,0,24
728,12,12,0,24
729,12,12,0,24
730,12,12,0,24
731,12,12,0,24
732,12,12,0,24
733,12,12,0,24
734,12,12,0,24
735,12,12,0,24
736,12,12,0,24
737,12,12,0,24
738,12,12,0,24
739,12,12,0,24
740,12,12,0,24
741,12,12,0,24
742,12,12,0,24
743,12,12,0,24
744,12,12,0,24
745,12,12,0,24
746,12,12,0,24
747,12,12,0,24
748,12,12,0,24
749,12,12,0,24
750,12,12,0,24
751,12,12,0,24
752,12,12,0,24
753,12,12,0,24
754,12,12,0,24
755,12,12,0,24
756,12,12,0,24
757,12,12,0,24
758,12,12,0,24
759,12,12,0,24
760,12,12,0,24
761,12,12,0,24
762,12,12,0,24
763,11,12,-1,23
764,11,12,-1,23
765,11,12,-1,23
766,11,12,-1,23
767,11,12,-1,23
768,11,12,-1,23
769,11,12,-1,23
770,11,12,-1,23
771,11,12,-1,23
772,11,12,-1,23
773,11,12,-1,23
774,11,12,-1,23
775,11,12,-1,23
776,11,12,-1,23
777,11,12,-1,23
778,11,12,-1,23
779,11,12,-1,23
780,11,12,-1,23
781,11,12,-1,23
782,11,12,-1,23
783,11,12,-1,23
784,11,12,-1,23
785,11,12,-1,23
786,10,11,-1,21
787,10,11,-1,21
788,10,11,-1,21
789,10,11,-1,21
790,10,11,-1,21
791,10,11,-1,21
792,10,11,-1,21
793,10,11,-1,21
794,10,11,-1,21
795,10,11,-1,21
796,10,11,-1,21
797,10,11,-1,21
798,10,11,-1,21
799,10,11,-1,21
800,11,11,0,22
801,11,11,0,22
802,11,11,0,22
803,11,11,0,22
804,11,11,0,22
805,11,11,0,22
806,11,11,0,22
807,11,11,0,22
808,11,11,0,22
809,11,11,0,22
810,11,11,0,22
811,11,11,0,22
812,11,11,0,22
813,11,11,0,22
814,11,11,0,22
815,11,11,0,22
816,11,11,0,22
817,11,11,0,22
818,11,11,0,22
819,11,11,0,22
820,11,11,0,22
821,11,11,0,22
822,11,11,0,22
823,11,11,0,22
824,11,11,0,22
825,11,11,0,22
826,11,11,0,22
827,11,11,0,22
828,11,11,0,22
829,11,11,0,22
830,11,11,0,22
831,10,10,0,20
832,10,10,0,20
833,10,10,0,20
834,10,10,0,20
835,10,10,0,20
836,10,10,0,20
837,10,10,0,20
838,10,10,0,20
839,10,10,0,20
840,10,10,0,20
841,10,10,0,20
842,10,10,0,20
843,10,10,0,20
844,10,10,0,20
845,10,10,0,20
846,10,10,0,20
847,10,10,0,20
848,10,10,0,20
849,10,10,0,20
850,10,10,0,20
851,10,10,0,20
852,10,10,0,20
853,10,10,0,20
854,9,9,0,18
855,9,9,0,18
856,9,9,0,18
857,9,9,0,18
858,9,9,0,18
859,9,9,0,18
860,9,9,0,18
861,9,9,0,18
862,9,9,0,18
863,9,9,0,18
864,9,9,0,18
865,9,9,0,18
866,9,9,0,18
867,9,9,0,18
868,9,9,0,18
869,9,9,0,18
870,9,9,0,18
871,9,9,0,18
872,9,9,0,18
873,9,9,0,18
874,9,9,0,18
875,9,9,0,18
876,9,9,0,18
877,9,9,0,18
878,9,9,0,18
879,9,9,0,18
880,9,9,0,18
881,9,9,0,18
882,9,9,0,18
883,9,9,0,18
884,9,9,0,18
885,9,9,0,18
886,9,9,0,18
887,9,9,0,18
888,9,9,0,18
889,9,9,0,18
890,9,9,0,18
891,9,9,0,18
892,9,9,0,18
893,9,9,0,18
894,9,9,0,18
895,9,9,0,18
896,9,9,0,18
897,9,9,0,18
898,9,9,0,18
899,9,9,0,18
900,9,9,0,18
901,9,9,0,18
902,9,9,0,18
903,9,9,0,18
904,9,9,0,18
905,9,9,0,18
906,9,9,0,18
907,9,9,0,18
908,9,9,0,18
909,9,9,0,18
910,9,9,0,18
911,9,9,0,18
912,9,9,0,18
913,9,9,0,18
914,9,9,0,18
915,9,9,0,18
916,9,9,0,18
917,9,9,0,18
918,9,9,0,18
919,9,9,0,18
920,9,9,0,18
921,9,9,0,18
922,9,9,0,18
923,9,9,0,18
924,9,9,0,18
925,9,9,0,18
926,9,9,0,18
927,9,9,0,18
928,9,9,0,18
929,9,9,0,18
930,9,9,0,18
931,9,9,0,18
932,9,9,0,18
933,9,9,0,18
934,9,9,0,18
935,9,9,0,18
936,9,9,0,18
937,9,9,0,18
938,9,9,0,18
939,9,9,0,18
940,9,9,0,18
941,9,9,0,18
942,9,9,0,18
943,9,9,0,18
944,9,9,0,18
945,9,9,0,18
946,9,9,0,18
947,9,9,0,18
948,8,8,0,16
949,8,8,0,16
950,8,8,0,16
951,8,8,0,16
952,8,8,0,16
953,8,8,0,16
954,8,8,0,16
955,8,8,0,16
956,8,8,0,16
957,8,8,0,16
958,8,8,0,16
959,8,8,0,16
960,8,8,0,16
961,8,7,1,15
962,8,7,1,15
963,8,7,1,15
964,8,7,1,15
965,8,7,1,15
966,8,7,1,15
967,8,7,1,15
968,8,7,1,15
969,8,7,1,15
970,8,7,1,15
971,8,7,1,15
972,8,7,1,15
973,8,7,1,15
974,8,7,1,15
975,8,7,1,15
976,8,7,1,15
977,8,7,1,15
978,8,7,1,15
979,8,7,1,15
980,8,7,1,15
981,8,7,1,15
982,8,7,1,15
983,8,7,1,15
984,8,7,1,15
985,8,7,1,15
986,8,7,1,15
987,8,7,1,15
988,8,7,1,15
989,8,7,1,15
990,8,7,1,15
991,8,7,1,15
992,8,7,1,15
993,8,7,1,15
994,8,7,1,15
995,8,7,1,15
996,8,7,1,15
997,8,7,1,15
998,8,7,1,15
999,8,7,1,15
