frequency_Hz,amplitude
0.0,0.0
1.0000000000000001e+18,1.8986629960574397e+77
2.0000000000000003e+18,1.895495073350275e+77
3.0000000000000005e+18,1.8902504047502706e+77
4.0000000000000005e+18,1.8829807753645988e+77
5.000000000000001e+18,1.873756702902e+77
6.000000000000001e+18,1.8626655820890323e+77
7.000000000000001e+18,1.8498094665212143e+77
8.000000000000001e+18,1.8353025939870316e+77
9.000000000000001e+18,1.819268766063835e+77
1.0000000000000002e+19,1.801838689918421e+77
1.1000000000000002e+19,1.7831473808440878e+77
1.2000000000000002e+19,1.763331709711871e+77
1.3000000000000002e+19,1.7425281620210863e+77
1.4000000000000002e+19,1.72087085640889e+77
1.5000000000000002e+19,1.6984898519211373e+77
1.6000000000000002e+19,1.6755097563256453e+77
1.7000000000000002e+19,1.6520486331401962e+77
1.8000000000000002e+19,1.6282171933374435e+77
1.9000000000000004e+19,1.6041182490198012e+77
2.0000000000000004e+19,1.5798464006010946e+77
2.1000000000000004e+19,1.5554879258714657e+77
2.2000000000000004e+19,1.5311208383313143e+77
2.3000000000000004e+19,1.5068150828897268e+77
2.4000000000000004e+19,1.482632838972292e+77
2.5000000000000004e+19,1.4586289038545426e+77
2.6000000000000004e+19,1.4348511322756228e+77
2.7000000000000004e+19,1.41134091180771e+77
2.8000000000000004e+19,1.3881336568456835e+77
2.9000000000000004e+19,1.365259307287403e+77
3.0000000000000004e+19,1.3427428209005922e+77
3.1000000000000004e+19,1.3206046509641972e+77
3.2000000000000004e+19,1.2988612030097893e+77
3.3000000000000004e+19,1.2775252663757734e+77
3.4000000000000004e+19,1.2566064178437068e+77
3.5000000000000004e+19,1.2361113958815646e+77
3.6000000000000004e+19,1.216044445008176e+77
3.700000000000001e+19,1.19640763055268e+77
3.800000000000001e+19,1.1772011246483145e+77
3.900000000000001e+19,1.1584234647044155e+77
4.000000000000001e+19,1.140071785874163e+77
4.100000000000001e+19,1.1221420292047485e+77
4.200000000000001e+19,1.1046291272439517e+77
4.300000000000001e+19,1.0875271689016823e+77
