frequency_Hz,amplitude
0.0,5.499985660334868e+125
1.0000000000000001e+18,3.2112070385478976e+141
2.0000000000000003e+18,3.2095767629415005e+141
3.0000000000000005e+18,3.206865217326158e+141
4.0000000000000005e+18,3.203080722397987e+141
5.000000000000001e+18,3.19823482819164e+141
6.000000000000001e+18,3.192342217108756e+141
7.000000000000001e+18,3.1854205819919365e+141
8.000000000000001e+18,3.177490481205152e+141
9.000000000000001e+18,3.168575173008116e+141
1.0000000000000002e+19,3.158700431780164e+141
1.1000000000000002e+19,3.147894348853598e+141
1.2000000000000002e+19,3.136187120854709e+141
1.3000000000000002e+19,3.123610828522282e+141
1.4000000000000002e+19,3.1101992089802776e+141
1.5000000000000002e+19,3.095987424387154e+141
1.6000000000000002e+19,3.081011829774463e+141
1.7000000000000002e+19,3.065309742728609e+141
1.8000000000000002e+19,3.0489192173696915e+141
1.9000000000000004e+19,3.0318788248485003e+141
2.0000000000000004e+19,3.0142274423254597e+141
2.1000000000000004e+19,2.996004052122108e+141
2.2000000000000004e+19,2.977247552454524e+141
2.3000000000000004e+19,2.9579965808764396e+141
2.4000000000000004e+19,2.938289351284166e+141
2.5000000000000004e+19,2.9181635050715902e+141
2.6000000000000004e+19,2.8976559767759856e+141
2.7000000000000004e+19,2.8768028743279485e+141
2.8000000000000004e+19,2.8556393738138964e+141
2.9000000000000004e+19,2.8341996284790753e+141
3.0000000000000004e+19,2.8125166915435826e+141
3.1000000000000004e+19,2.7906224522736985e+141
3.2000000000000004e+19,2.768547584645138e+141
3.3000000000000004e+19,2.7463215078525676e+141
3.4000000000000004e+19,2.7239723578594575e+141
3.5000000000000004e+19,2.701526969141986e+141
3.6000000000000004e+19,2.6790108657585246e+141
3.700000000000001e+19,2.656448260869845e+141
3.800000000000001e+19,2.6338620638425e+141
3.900000000000001e+19,2.611273894086826e+141
4.000000000000001e+19,2.5887041008093906e+141
4.100000000000001e+19,2.5661717878957897e+141
4.200000000000001e+19,2.5436948431816e+141
4.300000000000001e+19,2.5212899714153563e+141
4.400000000000001e+19,2.4989727302664034e+141
4.500000000000001e+19,2.476757568780911e+141
4.600000000000001e+19,2.4546578677404065e+141
4.700000000000001e+19,2.432685981427765e+141
4.800000000000001e+19,2.4108532803551544e+141
4.900000000000001e+19,2.38917019455626e+141
5.000000000000001e+19,2.3676462570908148e+141
5.100000000000001e+19,2.3462901474526927e+141
5.200000000000001e+19,2.325109734613357e+141
5.300000000000001e+19,2.3041121194701085e+141
5.400000000000001e+19,2.2833036765033735e+141
5.500000000000001e+19,2.2626900944790955e+141
5.600000000000001e+19,2.242276416061245e+141
5.700000000000001e+19,2.2220670762256386e+141
5.800000000000001e+19,2.2020659393897236e+141
5.900000000000001e+19,2.182276335193874e+141
6.000000000000001e+19,2.1627010928883087e+141
6.100000000000001e+19,2.1433425742959557e+141
6.200000000000001e+19,2.1242027053358177e+141
6.300000000000001e+19,2.1052830061036444e+141
6.400000000000001e+19,2.0865846195172634e+141
6.500000000000001e+19,2.0681083385428515e+141
6.600000000000001e+19,2.049854632025946e+141
6.700000000000001e+19,2.031823669157207e+141
6.800000000000001e+19,2.0140153426080147e+141
6.900000000000001e+19,1.9964292903750447e+141
7.000000000000001e+19,1.9790649163760956e+141
7.100000000000001e+19,1.9619214098418257e+141
7.200000000000001e+19,1.9449977635497037e+141
7.300000000000001e+19,1.9282927909475693e+141
7.400000000000002e+19,1.9118051422147404e+141
7.500000000000002e+19,1.895533319308739e+141
