step,avg_radius
0,49.351034524171
1,49.95090779772362
2,49.63956462687334
3,49.70691613036047
4,49.34507980696732
5,49.812795461318544
6,48.97432324471279
7,50.2218449432864
8,49.98865629554884
9,50.97804048198009
10,50.58302868079055
11,50.126019793528314
12,50.2893608670803
13,50.43614751016994
14,50.39698457034294
15,50.38473774108787
16,50.42912492399755
17,50.26438015465164
18,50.235618036295314
19,50.18156825996709
20,50.042601531233316
21,49.842411026095625
22,49.70992033957367
23,49.604975871644584
24,49.49550666087955
25,49.451175998181306
26,49.37297800555348
27,49.32865188277089
28,49.26365223570945
29,49.222051227850926
30,49.26429068732561
31,49.2048264177787
32,49.14626487501619
33,49.140218659878144
34,49.10555018907174
35,49.08714931930635
36,49.09042924773757
37,49.05670326567237
38,49.04162620385516
39,49.035376253345426
40,49.00479734849804
41,49.0214854885488
42,49.01782486300247
43,48.98399692145428
44,48.991141275836384
45,49.00016205698411
46,49.00801040823718
47,48.99833047358902
48,48.994094756918386
49,48.99211404371055
50,48.991688426162646
51,49.003489821849605
52,48.99461605680758
53,48.999394573052996
54,48.991797219369694
55,48.99791257710937
56,49.000197466689755
57,48.99419386593686
58,48.993447464472304
59,48.9856535789471
60,48.974731347662654
61,48.97474924334438
62,48.97934347094873
63,48.97696835904329
64,48.975894416139546
65,48.975819941286076
66,48.97480712547848
67,48.97480712547848
68,48.97480712547848
69,48.97480712547848
70,48.97480712547848
71,48.97480712547848
72,48.97480712547848
73,48.97480712547848
74,48.97480712547848
75,48.97480712547848
76,48.97480712547848
77,48.97480712547848
78,48.97480712547848
79,48.97480712547848
80,48.97480712547848
81,48.97480712547848
82,48.97480712547848
83,48.97480712547848
84,48.97480712547848
85,48.97480712547848
86,48.97480712547848
87,48.97480712547848
88,48.97480712547848
89,48.97480712547848
90,48.97480712547848
91,48.97480712547848
92,48.97480712547848
93,48.97480712547848
94,48.97480712547848
95,48.97480712547848
96,48.97480712547848
97,48.97480712547848
98,48.97480712547848
99,48.97480712547848
100,48.97480712547848
101,48.97480712547848
102,48.97480712547848
103,48.97480712547848
104,48.97480712547848
105,48.97480712547848
106,48.97480712547848
107,48.97480712547848
108,48.97480712547848
109,48.97480712547848
110,48.97480712547848
111,48.97480712547848
112,48.97480712547848
113,48.97480712547848
114,48.97480712547848
115,48.97480712547848
116,48.97480712547848
117,48.97480712547848
118,48.97480712547848
119,48.97480712547848
120,48.97480712547848
121,48.97480712547848
122,48.97480712547848
123,48.97480712547848
124,48.97480712547848
125,48.97480712547848
126,48.97480712547848
127,48.97480712547848
128,48.97480712547848
129,48.97480712547848
130,48.97480712547848
131,48.97480712547848
132,48.97480712547848
133,48.97480712547848
134,48.97480712547848
135,48.97480712547848
136,48.97480712547848
137,48.97480712547848
138,48.97480712547848
139,48.97480712547848
140,48.97480712547848
141,48.97480712547848
142,48.97480712547848
143,48.97480712547848
144,48.97480712547848
145,48.97480712547848
146,48.97480712547848
147,48.97480712547848
148,48.97480712547848
149,48.97480712547848
150,48.97480712547848
151,48.97480712547848
152,48.97480712547848
153,48.97480712547848
154,48.97480712547848
155,48.97480712547848
156,48.97480712547848
157,48.97480712547848
158,48.97480712547848
159,48.97480712547848
160,48.97480712547848
161,48.97480712547848
162,48.97480712547848
163,48.97480712547848
164,48.97480712547848
165,48.97480712547848
166,48.97480712547848
167,48.97480712547848
168,48.97480712547848
169,48.97480712547848
170,48.97480712547848
171,48.97480712547848
172,48.97480712547848
173,48.97480712547848
174,48.97480712547848
175,48.97480712547848
176,48.97480712547848
177,48.97480712547848
178,48.97480712547848
179,48.97480712547848
180,48.97480712547848
181,48.97480712547848
182,48.97480712547848
183,48.97480712547848
184,48.97480712547848
185,48.97480712547848
186,48.97480712547848
187,48.97480712547848
188,48.97480712547848
189,48.97480712547848
190,48.97480712547848
191,48.97480712547848
192,48.97480712547848
193,48.97480712547848
194,48.97480712547848
195,48.97480712547848
196,48.97480712547848
197,48.97480712547848
198,48.97480712547848
199,48.97480712547848
200,48.97480712547848
201,48.97480712547848
202,48.97480712547848
203,48.97480712547848
204,48.97480712547848
205,48.97480712547848
206,48.97480712547848
207,48.97480712547848
208,48.97480712547848
209,48.97480712547848
210,48.97480712547848
211,48.97480712547848
212,48.97480712547848
213,48.97480712547848
214,48.97480712547848
215,48.97480712547848
216,48.97480712547848
217,48.97480712547848
218,48.97480712547848
219,48.97480712547848
220,48.97480712547848
221,48.97480712547848
222,48.97480712547848
223,48.97480712547848
224,48.97480712547848
225,48.97480712547848
226,48.97480712547848
227,48.97480712547848
228,48.97480712547848
229,48.97480712547848
230,48.97480712547848
231,48.97480712547848
232,48.97480712547848
233,48.97480712547848
234,48.97480712547848
235,48.97480712547848
236,48.97480712547848
237,48.97480712547848
238,48.97480712547848
239,48.97480712547848
240,48.97480712547848
241,48.97480712547848
242,48.97480712547848
243,48.97480712547848
244,48.97480712547848
245,48.97480712547848
246,48.97480712547848
247,48.97480712547848
248,48.97480712547848
249,48.97480712547848
250,48.97480712547848
251,48.97480712547848
252,48.97480712547848
253,48.97480712547848
254,48.97480712547848
255,48.97480712547848
256,48.97480712547848
257,48.97480712547848
258,48.97480712547848
259,48.97480712547848
260,48.97480712547848
261,48.97480712547848
262,48.97480712547848
263,48.97480712547848
264,48.97480712547848
265,48.97480712547848
266,48.97480712547848
267,48.97480712547848
268,48.97480712547848
269,48.97480712547848
270,48.97480712547848
271,48.97480712547848
272,48.97480712547848
273,48.97480712547848
274,48.97480712547848
275,48.97480712547848
276,48.97480712547848
277,48.97480712547848
278,48.97480712547848
279,48.97480712547848
280,48.97480712547848
281,48.97480712547848
282,48.97480712547848
283,48.97480712547848
284,48.97480712547848
285,48.97480712547848
286,48.97480712547848
287,48.97480712547848
288,48.97480712547848
289,48.97480712547848
290,48.97480712547848
291,48.97480712547848
292,48.97480712547848
293,48.97480712547848
294,48.97480712547848
295,48.97480712547848
296,48.97480712547848
297,48.97480712547848
298,48.97480712547848
299,48.97480712547848
300,48.97480712547848
301,48.97480712547848
302,48.97480712547848
303,48.97480712547848
304,48.97480712547848
305,48.97480712547848
306,48.97480712547848
307,48.97480712547848
308,48.97480712547848
309,48.97480712547848
310,48.97480712547848
311,48.97480712547848
312,48.97480712547848
313,48.97480712547848
314,48.97480712547848
315,48.97480712547848
316,48.97480712547848
317,48.97480712547848
318,48.97480712547848
319,48.97480712547848
320,48.97480712547848
321,48.97480712547848
322,48.97480712547848
323,48.97480712547848
324,48.97480712547848
325,48.97480712547848
326,48.97480712547848
327,48.97480712547848
328,48.97480712547848
329,48.97480712547848
330,48.97480712547848
331,48.97480712547848
332,48.97480712547848
333,48.97480712547848
334,48.97480712547848
335,48.97480712547848
336,48.97480712547848
337,48.97480712547848
338,48.97480712547848
339,48.97480712547848
340,48.97480712547848
341,48.97480712547848
342,48.97480712547848
343,48.97480712547848
344,48.97480712547848
345,48.97480712547848
346,48.97480712547848
347,48.97480712547848
348,48.97480712547848
349,48.97480712547848
350,48.97480712547848
351,48.97480712547848
352,48.97480712547848
353,48.97480712547848
354,48.97480712547848
355,48.97480712547848
356,48.97480712547848
