step,central_amplitude
224,2.9046145085143057e+27
225,4.0665699958319556e+27
226,5.693510843222687e+27
227,7.97157404119207e+27
228,1.116143236431306e+28
229,1.5628150332697357e+28
230,2.188300281303643e+28
231,3.064205081678471e+28
232,4.290819122254039e+28
233,6.008609013865707e+28
234,8.414318262241889e+28
235,1.178352077305512e+29
236,1.6502215448032437e+29
237,2.3111087195125798e+29
238,3.236751375475879e+29
239,4.5332435189420954e+29
240,6.34920577963759e+29
241,8.892836464999928e+29
242,1.2455801072030555e+30
243,1.7446703587456942e+30
244,2.4437983705568088e+30
245,3.423162671054502e+30
246,4.795123457789625e+30
247,6.717103644294016e+30
248,9.409666238838173e+30
249,1.318184548715191e+31
250,1.8466643153449214e+31
251,2.587077010358259e+31
252,3.624435147031113e+31
253,5.07786096238197e+31
254,7.1142757166948e+31
255,9.967584260379395e+31
256,1.396556133821967e+32
257,1.956753224858769e+32
258,2.7417182590020905e+32
259,3.8416572933250604e+32
260,5.382987485418526e+32
261,7.542876593388626e+32
262,1.0569621712873315e+33
263,1.4811212877821534e+33
264,2.0755369595170065e+33
265,2.9085659568290803e+33
266,4.07601610266863e+33
267,5.712172666062644e+33
268,8.005254741514176e+33
269,1.1219081790822027e+34
270,1.572344602967399e+34
271,2.203668948800565e+34
272,3.088539101769479e+34
273,4.32880404341733e+34
274,6.067234175333618e+34
275,8.503966397453914e+34
276,1.191955931692996e+35
277,1.6707316071640816e+35
278,2.341860085354381e+35
279,3.282637359481337e+35
280,4.6014268316213995e+35
281,6.450148677069083e+35
282,9.041791022983055e+35
283,1.267496253412571e+36
284,1.7768318357071417e+36
285,2.4908830554242742e+36
286,3.4919471667911404e+36
287,4.8954120324722464e+36
288,6.863063948527322e+36
289,9.621748383188222e+36
290,1.3489537166118836e+37
291,1.89124222100058e+37
292,2.6515771134293144e+37
293,3.7176484567512144e+37
294,5.2124185319253715e+37
295,7.308312219323654e+37
296,1.0247117330456711e+38
297,1.4367892867398268e+38
298,2.0146108167427822e+38
299,2.8248533254459345e+38
300,3.961022040721313e+38
301,5.554246929049121e+38
302,7.788424800800601e+38
303,1.0921456397285702e+39
304,1.5315032208984243e+39
305,2.1476408776757444e+39
306,3.011700311207522e+39
307,4.223457689542745e+39
308,5.922850908845124e+39
309,8.306148090636647e+39
310,1.164862631822364e+40
311,1.6336382370538178e+40
312,2.291095319039222e+40
313,3.213190518878575e+40
314,4.506462962323325e+40
315,6.320349664227263e+40
316,8.864461049899055e+40
317,1.243281461846358e+41
318,1.7437829733324217e+41
319,2.4458015832290145e+41
320,3.4304870714735674e+41
321,4.81167283776192e+41
322,6.749041444762141e+41
323,9.466594262152294e+41
324,1.3278562423877566e+42
325,1.8625757592564705e+42
326,2.6126569445087545e+42
327,3.6648512284594246e+42
328,5.140860209450015e+42
329,7.211418318850652e+42
330,1.0116050696896032e+43
331,1.419079366495135e+43
332,1.9907087232397752e+43
333,2.792634286068708e+43
334,3.917650510890981e+43
335,5.495947313308509e+43
336,7.710182245422514e+43
337,1.081662831273515e+44
338,1.5174846865434505e+44
339,2.1289322632315776e+44
340,2.986788387315989e+44
341,4.190367543452953e+44
342,5.879018162348827e+44
343,8.248262561056632e+44
344,1.1572444649461648e+45
345,1.6236509725812613e+45
346,2.278059910098122e+45
347,3.196262763064928e+45
348,4.484609672083552e+45
349,6.292332071375761e+45
350,8.828834998850113e+45
351,1.2387963572818417e+46
352,1.7382056732160259e+46
353,2.438973616198851e+46
354,3.4222971003166713e+46
355,4.802119421492653e+46
356,6.738338362156428e+46
357,9.455342366449197e+46
358,1.3268024351272359e+47
359,1.861829004275911e+47
360,2.6126295046764063e+47
361,3.666235342614012e+47
362,5.144785862917313e+47
363,7.21969234804214e+47
364,1.0131517022532873e+48
365,1.4217873260796397e+48
366,1.9952583928269787e+48
367,2.800064118265271e+48
368,3.929534476570471e+48
369,5.5146569689345024e+48
370,7.73927270612488e+48
371,1.0861405303811354e+49
372,1.5243197931595048e+49
373,2.1392933066433835e+49
374,3.0024012099614505e+49
375,4.2137740801412736e+49
376,5.913953039129865e+49
377,8.300200354813365e+49
378,1.1649394068372832e+50
379,1.635016467005437e+50
380,2.2948005019461064e+50
381,3.2208591217140708e+50
382,4.520666697568839e+50
383,6.3450812879593715e+50
384,8.905858965305125e+50
385,1.2500239536094254e+51
386,1.754545901010925e+51
387,2.4627197251644117e+51
388,3.4567588014292824e+51
389,4.852069111738549e+51
390,6.810651694296056e+51
391,9.559917246892548e+51
392,1.3419098622940012e+52
393,1.8836329770860306e+52
394,2.644069907656053e+52
395,3.711532513049065e+52
396,5.209994590966429e+52
397,7.31349422098932e+52
398,1.0266353158459438e+53
399,1.4411562983428376e+53
400,2.02306369218094e+53
401,2.839955895771375e+53
402,3.986733299315838e+53
403,5.596626194055792e+53
404,7.856677522344896e+53
405,1.1029480211992943e+54
406,1.5483695994478832e+54
407,2.1736903583699256e+54
408,3.0515757623882063e+54
409,4.284045262094137e+54
410,6.014331224855088e+54
411,8.443529267830306e+54
412,1.1853976048552044e+55
413,1.6642072934402796e+55
414,2.3364372521833396e+55
415,3.2802287501062763e+55
416,4.6052947308313107e+55
417,6.465676935578234e+55
418,9.077658221599146e+55
419,1.2744913483005422e+56
420,1.789382463311523e+56
421,2.512306752012734e+56
422,3.5273239007012393e+56
423,4.952462395941573e+56
424,6.953447586869413e+56
425,9.762978229689275e+56
426,1.3707794231091941e+57
427,1.924668489388601e+57
428,2.702386005822703e+57
429,3.794389430230939e+57
430,5.327696490636597e+57
431,7.480662982069784e+57
432,1.050373428007324e+58
433,1.4748585551091053e+58
434,2.070904201329185e+58
435,2.907854175107043e+58
436,4.0830829143948983e+58
437,5.733327112049303e+58
438,8.050598603441312e+58
439,1.1304530815219642e+59
440,1.5873760052751803e+59
