step,num_pos,num_neg,net_charge,total_vortices
913,7,8,-1,15
914,7,8,-1,15
915,7,8,-1,15
916,7,8,-1,15
917,7,8,-1,15
918,7,8,-1,15
919,7,8,-1,15
920,7,8,-1,15
921,7,8,-1,15
922,7,8,-1,15
923,7,8,-1,15
924,7,8,-1,15
925,7,8,-1,15
926,7,8,-1,15
927,7,8,-1,15
928,7,8,-1,15
929,7,8,-1,15
930,7,8,-1,15
931,7,8,-1,15
932,7,8,-1,15
933,7,8,-1,15
934,7,8,-1,15
935,7,8,-1,15
936,7,8,-1,15
937,7,8,-1,15
938,7,8,-1,15
939,7,8,-1,15
940,8,8,0,16
941,8,8,0,16
942,8,8,0,16
943,8,8,0,16
944,8,8,0,16
945,8,8,0,16
946,8,8,0,16
947,8,8,0,16
948,8,8,0,16
949,8,8,0,16
950,8,8,0,16
951,8,8,0,16
952,8,8,0,16
953,8,8,0,16
954,8,8,0,16
955,8,8,0,16
956,8,8,0,16
957,8,8,0,16
958,8,8,0,16
959,8,8,0,16
960,8,8,0,16
961,8,8,0,16
962,8,8,0,16
963,8,8,0,16
964,8,8,0,16
965,8,8,0,16
966,8,8,0,16
967,8,8,0,16
968,9,9,0,18
969,9,9,0,18
970,9,9,0,18
971,9,9,0,18
972,9,9,0,18
973,9,9,0,18
974,9,9,0,18
975,9,9,0,18
976,9,9,0,18
977,9,9,0,18
978,9,9,0,18
979,9,9,0,18
980,9,9,0,18
981,9,9,0,18
982,9,9,0,18
983,9,9,0,18
984,9,9,0,18
985,9,9,0,18
986,9,9,0,18
987,9,9,0,18
988,9,9,0,18
989,9,9,0,18
990,8,8,0,16
991,8,8,0,16
992,8,8,0,16
993,8,8,0,16
994,8,8,0,16
995,8,8,0,16
996,8,8,0,16
997,8,8,0,16
998,8,8,0,16
999,8,8,0,16
