id,step,y,x,amplitude
86,0,8,15,0.1777682541627841
87,0,8,20,0.17118786817498183
88,0,8,33,0.24297280295510648
89,0,8,36,0.12847863767570605
90,0,8,40,0.19638978622747327
91,0,8,49,0.14486262689144527
92,0,8,52,0.1665194465611939
93,0,8,56,0.1419784123185492
94,0,8,63,0.20002960030530506
95,0,8,69,0.24290820575768057
96,0,8,77,0.19179276801834988
97,0,8,83,0.17798656180387407
98,0,8,90,0.19164255902421864
99,0,8,94,0.1618515046054898
100,0,8,96,0.1593199866899786
101,0,9,12,0.21144041910633554
102,0,9,17,0.22310860771317848
103,0,9,24,0.19729206397376295
104,0,9,43,0.1752522851163469
105,0,9,59,0.21337772109125958
106,0,9,127,0.2233350228887271
107,0,10,4,0.12277237285073399
108,0,10,7,0.17531040474057108
109,0,10,33,0.1320603796211447
110,0,10,36,0.12892057208447646
111,0,10,68,0.13177475486781165
112,0,10,86,0.12929273799594396
113,0,10,91,0.18660214746393436
114,0,10,104,0.17395713892753153
115,0,10,106,0.19078737695086948
116,0,10,111,0.2064969882144159
117,0,10,119,0.2753950588847875
118,0,11,12,0.1814044641671494
119,0,11,26,0.18568400159525317
120,0,11,38,0.17840631971776574
121,0,11,41,0.19213506024312943
122,0,11,49,0.1589226435106903
123,0,11,57,0.12640764776676694
124,0,11,61,0.15943187424961802
125,0,11,74,0.22706224412276013
126,0,11,117,0.1488075536570974
127,0,12,16,0.19712490811515718
128,0,12,19,0.16439278154133943
129,0,12,29,0.13977665544175522
130,0,12,33,0.1655004483492514
131,0,12,69,0.2159860946808704
132,0,12,84,0.19950831895465365
133,0,12,95,0.15606588737503255
134,0,12,104,0.16608984383647682
135,0,12,106,0.14169475857132308
136,0,13,12,0.24083933636657492
137,0,13,22,0.16837130018142946
138,0,13,45,0.1494623196896833
139,0,13,48,0.1829916308979801
140,0,13,53,0.17656601862400104
141,0,13,56,0.20013581350560666
142,0,13,59,0.12607348747853916
143,0,13,86,0.15500178706737636
144,0,13,89,0.2639382852303958
145,0,13,118,0.1814950804559836
146,0,13,121,0.12769413727200404
147,0,13,123,0.1670191706906099
148,0,13,126,0.16088604479336596
149,0,14,20,0.16687627555959417
150,0,14,29,0.12315184554085667
151,0,14,36,0.14153991760173693
152,0,14,71,0.1254249958306953
153,0,14,73,0.12703713809776104
154,0,14,75,0.14143641671856672
155,0,14,79,0.16880486729814723
156,0,14,96,0.1528268129816036
157,0,14,107,0.16128491664916733
158,0,14,111,0.14595108307561777
159,0,14,116,0.12803249424211377
160,0,15,8,0.23861771758949354
161,0,15,13,0.1306418156416936
162,0,15,15,0.15751178234926774
163,0,15,26,0.1752043790003918
164,0,15,34,0.16830202872381234
165,0,15,46,0.17516167446734443
166,0,15,51,0.2695875321181908
167,0,15,63,0.13645283401700933
168,0,15,105,0.18720283066237772
169,0,15,127,0.15205620757130148
170,0,16,0,0.12118935567062508
171,0,16,6,0.19995259880414942
172,0,16,31,0.24549040078729362
173,0,16,36,0.14745059434659213
174,0,16,42,0.19019770812775355
175,0,16,44,0.20930405946520864
176,0,16,55,0.15761902897092814
177,0,16,57,0.1833353463389343
178,0,16,65,0.14719758005296701
179,0,16,72,0.15825559697385824
180,0,16,79,0.13476952677691018
181,0,16,93,0.195193685265623
182,0,16,118,0.14321784323387424
183,0,16,124,0.13142150046397896
184,0,17,3,0.2040133125237066
185,0,17,8,0.1259563914874944
186,0,17,22,0.12470394803117403
187,0,17,25,0.19700231532459087
188,0,17,27,0.15363953544448714
189,0,17,61,0.1904198960589821
190,0,17,68,0.19656492785171245
191,0,17,87,0.1684894520533977
192,0,17,91,0.2598068061681077
193,0,17,103,0.1711061212940434
194,0,17,111,0.14691082112093376
195,0,17,116,0.19702910056610765
196,0,17,120,0.14006514532648076
197,0,18,19,0.18929491672964704
198,0,18,31,0.14272702487570035
199,0,18,42,0.16995845811282687
200,0,18,46,0.22469628232144834
201,0,18,75,0.1573218505597662
202,0,18,82,0.16480741777450053
203,0,18,97,0.224612174712685
204,0,18,100,0.12537998022028732
205,0,18,108,0.16993482151233016
206,0,18,126,0.12178723504903674
207,0,19,2,0.18203933344125536
208,0,19,15,0.20840830050508494
209,0,19,50,0.15419078203777478
210,0,19,58,0.13030519558264347
211,0,19,60,0.16711215254660075
212,0,19,70,0.13786340231548969
213,0,19,94,0.1634334155206658
214,0,19,122,0.1289044901120113
215,0,19,124,0.13184203488463778
216,0,20,0,0.17734667030614834
217,0,20,6,0.2711653366228351
218,0,20,21,0.13641951285998657
219,0,20,24,0.16118151731542202
220,0,20,36,0.1940077644560406
221,0,20,43,0.1494853106201718
222,0,20,45,0.12242855257834359
223,0,20,52,0.1411234215668455
224,0,20,83,0.18553492219041753
225,0,20,85,0.27158651825373276
226,0,20,109,0.19359185172469504
227,0,20,112,0.14773140649973343
228,0,20,116,0.14244164421407096
229,0,20,118,0.148897957416579
230,0,21,2,0.19873336751224427
231,0,21,29,0.13636439305827794
232,0,21,41,0.12081239153433053
233,0,21,55,0.13622642237990915
234,0,21,80,0.15765679739084362
235,0,21,91,0.12535606810100325
236,0,21,93,0.1585197823211275
237,0,21,98,0.1860058651887755
238,0,21,100,0.13876081368864066
239,0,21,121,0.18825299918533708
240,0,21,123,0.21815738128080975
241,0,21,125,0.18830037076584846
242,0,21,127,0.1522737629583012
243,0,22,9,0.16000497799571892
244,0,22,16,0.13444782611320652
245,0,22,18,0.21963384985947368
246,0,22,26,0.2533677825010103
247,0,22,31,0.12804597491033004
248,0,22,45,0.17061276093325833
249,0,22,53,0.1905430343757801
250,0,22,57,0.24524882340655194
251,0,22,59,0.15400254260516216
252,0,22,66,0.20229425311357785
253,0,22,75,0.13440122687069914
254,0,22,84,0.15606648965257586
255,0,22,86,0.18806919230883332
256,0,22,104,0.1698669785507837
257,0,22,109,0.14113317844528833
258,0,22,116,0.1980442126806478
259,0,23,4,0.1543286569783624
260,0,23,7,0.18014859064920893
261,0,23,23,0.13793231247767881
262,0,23,28,0.16572737081271646
263,0,23,35,0.21243147635080648
264,0,23,39,0.1393934887156153
265,0,23,41,0.14318206579814005
266,0,23,64,0.15008245851277274
267,0,23,72,0.21187480386636612
268,0,23,80,0.16005399569755663
269,0,23,89,0.16367277522437698
270,0,23,101,0.12006151990211536
271,0,23,106,0.13136232419261204
272,0,23,124,0.27461999355490485
273,0,24,13,0.1309570129831028
274,0,24,32,0.16861167474510355
275,0,24,50,0.15555669234078306
276,0,24,53,0.14752498810373865
277,0,24,69,0.20437833703816133
278,0,24,76,0.12542093392161766
279,0,24,95,0.19565416550000797
280,0,24,114,0.17011890986183495
281,0,24,119,0.14747142119647352
282,0,25,0,0.12262868804569663
283,0,25,21,0.1747144653637647
284,0,25,24,0.16566859906706802
285,0,25,26,0.16553963412727923
286,0,25,35,0.13358583928052822
287,0,25,74,0.18194780217087533
288,0,25,83,0.15627147281453557
289,0,25,86,0.16657106562936527
290,0,25,97,0.1445116937881036
291,0,25,111,0.15076981456074764
292,0,25,121,0.19748778418741747
293,0,26,4,0.21741077995539504
294,0,26,40,0.18267543389608334
295,0,26,46,0.12928888822376747
296,0,26,50,0.14911243165593202
297,0,26,58,0.2382840164747394
298,0,26,71,0.14217380804539598
299,0,26,99,0.12664883723753975
300,0,26,102,0.1440140525589317
301,0,27,2,0.19349966232538035
302,0,27,10,0.21430167844230422
303,0,27,22,0.24622566032502946
304,0,27,25,0.15726851498992203
305,0,27,42,0.127311652520062
306,0,27,48,0.15091428247577401
307,0,27,53,0.16773461119245306
308,0,27,61,0.17500154561334746
309,0,27,95,0.13963120816508548
310,0,27,107,0.12060665780701872
311,0,28,18,0.1363969907485155
312,0,28,31,0.1537334304810614
313,0,28,35,0.21407216746238444
314,0,28,57,0.2053496575018951
315,0,28,63,0.15717421767257186
316,0,28,69,0.125462197546356
317,0,28,81,0.17036918700595138
318,0,28,85,0.1839706310820554
319,0,28,90,0.20320608447666724
320,0,28,101,0.14341012535137287
321,0,28,111,0.2810384261195545
322,0,28,119,0.17474346927314732
323,0,29,6,0.21646774796335247
324,0,29,9,0.19152032000935204
325,0,29,26,0.14288274774958662
326,0,29,37,0.15001271729196874
327,0,29,39,0.13900702735919487
328,0,29,43,0.21232467791826853
329,0,29,48,0.1487844971354611
330,0,29,51,0.13357546513856208
331,0,29,72,0.1607577952807954
332,0,29,83,0.1381197201985323
333,0,29,106,0.13702324720939507
334,0,29,121,0.1718426723487807
335,0,29,127,0.13288435401061696
336,0,30,4,0.1561470419445589
337,0,30,13,0.12328664408596125
338,0,30,15,0.16192673736624827
339,0,30,31,0.17445197250270086
340,0,30,34,0.16233918930535124
341,0,30,45,0.16776215336224679
342,0,30,58,0.13648515396865532
343,0,30,61,0.12034126671776911
344,0,30,75,0.2473758359467814
345,0,30,79,0.1289099715648852
346,0,30,97,0.1311500816553415
347,0,30,101,0.1441963577857651
348,0,30,109,0.16458917112883853
349,0,30,112,0.21520443345624513
350,0,31,19,0.15095624361900822
351,0,31,105,0.19159956545553194
352,0,31,115,0.2277307879958719
353,0,32,1,0.14822336278979115
354,0,32,7,0.12505074883376158
355,0,32,9,0.21033337421364404
356,0,32,12,0.13739662220153723
357,0,32,14,0.1253561282936949
358,0,32,22,0.16702686880259976
359,0,32,25,0.17663562555678045
360,0,32,30,0.15160610080619882
361,0,32,48,0.15781415404676202
362,0,32,50,0.12735737174439643
363,0,32,52,0.20194602232437844
364,0,32,54,0.12049289262529152
365,0,32,56,0.1817734252979498
366,0,32,64,0.1575815410028418
367,0,32,85,0.1408846409010249
368,0,32,113,0.1715116595425489
369,0,32,122,0.18192386734401622
370,0,32,126,0.15746685388987422
371,0,33,3,0.1991288929581512
372,0,33,27,0.19309377199493263
373,0,33,34,0.14270764576916137
374,0,33,44,0.24586945884737565
375,0,33,58,0.18319854885607875
376,0,33,62,0.13879627732987895
377,0,33,69,0.19325125508145274
378,0,33,80,0.16912425888420543
379,0,33,89,0.1743014157380696
380,0,33,93,0.1290403824915405
381,0,33,118,0.16306794440513286
382,0,34,5,0.12596809843992968
383,0,34,7,0.1486940076639072
384,0,34,11,0.16370699820891574
385,0,34,19,0.15828813476208647
386,0,34,22,0.14376879626629605
387,0,34,40,0.244742617332768
388,0,34,51,0.16564005110782834
389,0,34,85,0.17529998075736045
390,0,34,91,0.12107974080127566
391,0,35,3,0.15898980412389277
392,0,35,14,0.1213702252967217
393,0,35,16,0.1654617774411298
394,0,35,37,0.13148871257882366
395,0,35,57,0.15043743979793078
396,0,35,65,0.13328870009931765
397,0,35,67,0.1681668730225523
398,0,35,70,0.13520679827375956
399,0,35,87,0.1217045694873594
400,0,35,89,0.2181673884952044
401,0,35,102,0.13144136232761242
402,0,35,106,0.17690765865878066
403,0,36,6,0.1722426724928617
404,0,36,8,0.1324077284879921
405,0,36,12,0.1258663500878744
406,0,36,28,0.20052830466788726
407,0,36,33,0.14077918880181325
408,0,36,62,0.14364473847985162
409,0,36,74,0.22424161534139136
410,0,36,112,0.1611513790486513
411,0,36,119,0.15758418154280912
412,0,37,3,0.14882601089385777
413,0,37,18,0.20583425760508173
414,0,37,24,0.14279601752010368
415,0,37,35,0.12223902969864582
416,0,37,40,0.17545791015308598
417,0,37,59,0.1961985326628287
418,0,37,70,0.13495676470887738
419,0,37,77,0.14491744931195816
420,0,37,81,0.17884135618083868
421,0,37,85,0.2240291581059504
422,0,37,91,0.1354890358416026
423,0,37,106,0.1741753942103732
424,0,37,109,0.23388003390380127
425,0,37,122,0.1958762031045225
426,0,38,9,0.16523523635583906
427,0,38,13,0.12604678149641804
428,0,38,21,0.19207443945882663
429,0,38,43,0.1667806138027842
430,0,38,50,0.15942469914850887
431,0,38,75,0.14527709132491579
432,0,38,112,0.15180028025067488
433,0,38,114,0.1413308033280243
434,0,38,118,0.13574774545704585
435,0,39,19,0.171348177543957
436,0,39,30,0.18474243030658702
437,0,39,47,0.1348768388556763
438,0,39,56,0.21673039715985354
439,0,39,58,0.16672541960562492
440,0,39,67,0.1773979899797855
441,0,39,81,0.12095897096430065
442,0,39,90,0.16313720603071627
443,0,39,99,0.12575481207803946
444,0,39,116,0.12414149748341684
445,0,39,123,0.19936382374805098
446,0,39,126,0.1427000180972848
447,0,40,0,0.17728325006321835
448,0,40,2,0.17426959458884303
449,0,40,23,0.21497723580579156
450,0,40,35,0.12878396746202217
451,0,40,39,0.16372026246763235
452,0,40,43,0.17549545070527856
453,0,40,63,0.1331124399041837
454,0,40,65,0.17433735548165652
455,0,40,92,0.14680115053199264
456,0,40,96,0.22414768473268962
457,0,40,107,0.13413435280127037
458,0,40,114,0.17462711954235188
459,0,40,119,0.14216662942511182
460,0,41,5,0.20783186855753336
461,0,41,8,0.15549370981627741
462,0,41,12,0.16950442021051065
463,0,41,21,0.1958146617628316
464,0,41,29,0.14247451961647978
465,0,41,48,0.12788124217570926
466,0,41,87,0.1942407240626389
467,0,41,100,0.13455078267516019
468,0,41,103,0.2502799264815484
469,0,41,116,0.19792557377059514
470,0,41,124,0.1367157760157548
471,0,41,126,0.22889435711400968
472,0,42,1,0.14805401865653173
473,0,42,17,0.13864606655134107
474,0,42,44,0.13228714224892082
475,0,42,54,0.12785515935568537
476,0,42,67,0.18595376078236042
477,0,42,69,0.26149971900646374
478,0,42,91,0.1358795422836062
479,0,42,106,0.13817987820521935
480,0,42,110,0.1988227195637617
481,0,42,114,0.14675168161772367
482,0,42,122,0.2044911378436218
483,0,43,7,0.1533958524109045
484,0,43,13,0.1363754297909665
485,0,43,26,0.1529140726029057
486,0,43,33,0.1433367216519339
487,0,43,49,0.1710029870881569
488,0,43,51,0.16528183027891608
489,0,43,79,0.13343105122731183
490,0,43,88,0.2095529790684339
491,0,43,97,0.18627188915382742
492,0,43,125,0.17400074261328977
493,0,44,9,0.16031273368123136
494,0,44,30,0.14972460983490402
495,0,44,53,0.1535160392948217
496,0,44,60,0.15014804891494163
497,0,44,93,0.18913354280458874
498,0,44,109,0.1413280681450081
499,0,44,112,0.1367313042980644
500,0,45,2,0.12167334810472423
501,0,45,19,0.21090043592400343
502,0,45,37,0.15627286453777303
503,0,45,46,0.15263881592124046
504,0,45,55,0.18573913206132645
505,0,45,64,0.23829260133599042
506,0,45,66,0.13532780490801483
507,0,45,82,0.18478579046812718
508,0,45,85,0.16496955349553227
509,0,45,99,0.2037579738335837
510,0,45,118,0.15864549245485424
511,0,45,127,0.1794339849253093
512,0,46,7,0.23842060123835643
513,0,46,48,0.1526466745586737
514,0,46,71,0.17653829909854282
515,0,46,75,0.14769450222148903
516,0,46,77,0.1522069003208224
517,0,46,93,0.14530471199083472
518,0,46,113,0.14318816226951295
519,0,46,115,0.13205861858084356
520,0,47,1,0.12098752474633162
521,0,47,5,0.1755952217563712
522,0,47,9,0.15372530252443076
523,0,47,11,0.14155860286712807
524,0,47,15,0.16637356958785673
525,0,47,24,0.13927493721193857
526,0,47,26,0.14497240482615392
527,0,47,28,0.21204953077227234
528,0,47,42,0.18160717894075676
529,0,47,51,0.1557661341915616
530,0,47,61,0.17458909624852412
531,0,47,63,0.22347115600161374
532,0,47,69,0.19317492997635147
533,0,47,108,0.18817490767668837
534,0,47,120,0.23422038577593193
535,0,47,124,0.19236362855889017
536,0,48,18,0.17804759687597668
537,0,48,31,0.2320720004425066
538,0,48,38,0.16650391669413908
539,0,48,53,0.15887615028629665
540,0,48,59,0.12404020645806565
541,0,48,91,0.14436104139020048
542,0,48,100,0.17969405040374223
543,0,48,105,0.1610087944609842
544,0,48,111,0.1662993354980595
545,0,48,113,0.16530478768832071
546,0,49,10,0.17890992915753967
547,0,49,25,0.22256225995490703
548,0,49,29,0.17000929122125907
549,0,49,62,0.1923371567666323
550,0,49,64,0.14466676250186833
551,0,49,84,0.15225611012239784
552,0,49,108,0.1987147675496425
553,0,50,12,0.19255765999833213
554,0,50,15,0.1661519448604247
555,0,50,22,0.17975995189554111
556,0,50,36,0.13951121046932793
557,0,50,43,0.12030582799442778
558,0,50,54,0.15920337201057846
559,0,50,60,0.1373435065433097
560,0,50,67,0.1296563677688485
561,0,50,86,0.15404950315771454
562,0,50,91,0.1380035915199031
563,0,50,106,0.13583163831097422
564,0,50,112,0.21606531792848008
565,0,50,124,0.12120314004094546
566,0,51,24,0.15424881920321434
567,0,51,31,0.17420732563468613
568,0,51,39,0.17108870552862332
569,0,51,78,0.2317283196531703
570,0,51,89,0.14359389716340254
571,0,51,99,0.18429222286447544
572,0,51,118,0.15575253303222253
573,0,52,4,0.12152392511885338
574,0,52,7,0.15720754405892584
575,0,52,16,0.12631936598077936
576,0,52,19,0.13322207509708775
577,0,52,59,0.1528543288663871
578,0,52,64,0.18211071695801873
579,0,52,82,0.21536547169369374
580,0,52,93,0.1370493951571034
581,0,52,103,0.13355408380852354
582,0,52,108,0.19462815803471467
583,0,52,110,0.25326103011855966
584,0,52,116,0.14533302601608206
585,0,53,2,0.15330620610532733
586,0,53,23,0.19404873774355177
587,0,53,26,0.13682160340998423
588,0,53,31,0.21378069976931396
589,0,53,34,0.3462967664151729
590,0,53,36,0.15937985548143735
591,0,53,43,0.19351337151436146
592,0,53,76,0.17152669331601628
593,0,53,79,0.18445067392213102
594,0,53,86,0.16713014115208238
595,0,53,90,0.2043042184169053
596,0,53,95,0.17201509952513658
597,0,53,119,0.13069970369962322
598,0,54,6,0.17791542021474924
599,0,54,14,0.1625871874461181
600,0,54,49,0.1873902437611474
601,0,54,54,0.202178169554537
602,0,54,59,0.2843672736956343
603,0,54,67,0.1712223854015054
604,0,54,73,0.1297494930583994
605,0,54,83,0.1814232955403369
606,0,54,105,0.1906030936926137
607,0,54,117,0.1238428325849428
608,0,55,26,0.15547953226455213
609,0,55,31,0.16392042560741146
610,0,55,39,0.190948616185871
611,0,55,47,0.18122513902914406
612,0,55,71,0.13145322604335838
613,0,55,85,0.244050700394712
614,0,55,90,0.2203339758676354
615,0,55,95,0.17341084036281254
616,0,55,115,0.17632683968056637
617,0,55,120,0.13606517537039167
618,0,55,125,0.14349300407093615
619,0,56,19,0.2642921004122567
620,0,56,22,0.14077727409736102
621,0,56,42,0.17901718660569102
622,0,56,51,0.2714572784451394
623,0,56,57,0.1548023372469827
624,0,56,68,0.1696930626119994
625,0,56,77,0.19245604440211825
626,0,56,97,0.13464792816905372
627,0,56,106,0.1302736981291598
628,0,56,111,0.14497886140325872
629,0,56,117,0.15598610220643236
630,0,57,0,0.16100869649532631
631,0,57,13,0.1863481695926895
632,0,57,24,0.13574218571972427
633,0,57,29,0.16415708747164015
634,0,57,37,0.1591812532675575
635,0,57,39,0.18033304402755654
636,0,57,44,0.22316301266318417
637,0,57,60,0.19660498286788994
638,0,57,73,0.24523554193859756
639,0,57,81,0.17046055339838487
640,0,57,84,0.2661951413336991
641,0,57,86,0.15358301823233333
642,0,57,102,0.17534061402989667
643,0,57,121,0.1675565829713555
644,0,57,125,0.38049385546636005
645,0,58,9,0.22392373603895915
646,0,58,17,0.1450365863929991
647,0,58,54,0.19926855322005665
648,0,58,65,0.13706321222778653
649,0,58,70,0.1433299283795462
650,0,58,93,0.13599823895238444
651,0,58,100,0.1760038536906798
652,0,58,111,0.1823117480901968
653,0,58,118,0.17398804365462517
654,0,59,3,0.17475858192255855
655,0,59,5,0.13454009211523477
656,0,59,33,0.1540830326184929
657,0,59,46,0.22481533655409885
658,0,59,78,0.13485009149289773
659,0,59,97,0.15633798994894352
660,0,59,102,0.21642830381976136
661,0,59,108,0.13219393652820108
662,0,60,12,0.14831301203045127
663,0,60,14,0.230206892684341
664,0,60,27,0.22984917102204103
665,0,60,29,0.14556290782719083
666,0,60,35,0.1276121295226125
667,0,60,41,0.130935647293534
668,0,60,63,0.20884151058261008
669,0,60,66,0.21073476305819897
670,0,60,71,0.13970669052539542
671,0,60,75,0.16314170158290103
672,0,60,85,0.18357976440286738
673,0,60,89,0.18162987427598917
674,0,60,91,0.1998306422156973
675,0,60,105,0.34883345970191676
676,0,60,115,0.14236280552513186
677,0,60,120,0.14652574807990654
678,0,60,127,0.15441517506197977
679,0,61,23,0.1814829067318366
680,0,61,47,0.18656809955724732
681,0,61,51,0.14307317556318447
682,0,61,56,0.15098635797605636
683,0,61,58,0.15885992445125055
684,0,61,68,0.1309516194821476
685,0,62,0,0.16879706047087972
686,0,62,3,0.17436149642074159
687,0,62,7,0.12315483880607918
688,0,62,11,0.14641064554927025
689,0,62,17,0.25207429617001403
690,0,62,19,0.19819657534197557
691,0,62,29,0.1819744765624734
692,0,62,39,0.15545292052401974
693,0,62,42,0.19486456940767757
694,0,62,44,0.17239295972065175
695,0,62,60,0.17122866526775507
696,0,62,65,0.22173608549143334
697,0,62,74,0.1585933927555101
698,0,62,79,0.15619098466845352
699,0,62,93,0.1698411195753016
700,0,62,95,0.16942700620725612
701,0,62,104,0.1490485565617023
702,0,62,109,0.1254819817911099
703,0,62,118,0.23310876834854696
704,0,62,127,0.1611977023707753
705,0,63,5,0.21301675474571583
706,0,63,23,0.16842720881274495
707,0,63,26,0.19228225185570888
708,0,63,34,0.1569681052326485
709,0,63,50,0.13561613882637544
710,0,63,62,0.17049856164815866
711,0,63,70,0.12460465250063638
712,0,63,81,0.17503796566023527
713,0,63,85,0.14808194205198663
714,0,63,100,0.15846149263647602
715,0,63,111,0.1341898629885495
716,0,63,114,0.12901686704433743
717,0,63,121,0.139462755071593
718,0,64,38,0.133292943262818
719,0,64,64,0.8341747442712054
720,0,64,66,0.18275317242986458
721,0,64,116,0.16170304985325634
722,0,65,8,0.15265606905443052
723,0,65,13,0.22032649914311264
724,0,65,20,0.1374657579629449
725,0,65,44,0.1390975581493721
726,0,65,52,0.16553259069704623
727,0,65,54,0.1315701070395524
728,0,65,57,0.17121358132255463
729,0,65,71,0.1917315966969324
730,0,65,80,0.1790733651976133
731,0,65,82,0.17195379008943548
732,0,65,95,0.2181447543013867
733,0,65,98,0.20363461963193472
734,0,65,102,0.21367207791595075
735,0,65,104,0.13510652891749605
736,0,65,106,0.1871499550196745
737,0,65,108,0.17949508934141697
738,0,65,119,0.1257351252437868
739,0,65,123,0.12161087838669302
740,0,66,25,0.12555887374801222
741,0,66,28,0.14571912071471388
742,0,66,31,0.20541608396635722
743,0,66,39,0.16598488485743954
744,0,66,63,0.14786157730336752
745,0,66,67,0.1307091906998063
746,0,66,74,0.1759230668250564
747,0,66,78,0.12015604683635447
748,0,66,86,0.26741506500960627
749,0,66,93,0.19795159656202305
750,0,66,116,0.14406945023250392
751,0,66,127,0.15087810090484605
752,0,67,0,0.1543219160842597
753,0,67,4,0.3062865477486867
754,0,67,11,0.14448690324676858
755,0,67,13,0.14841850456990485
756,0,67,17,0.1395118650450568
757,0,67,23,0.12297097324818435
758,0,67,36,0.1384699151558043
759,0,67,52,0.15832050599924838
760,0,67,54,0.13417720747530693
761,0,67,80,0.15961429577855482
762,0,67,112,0.14426558355234445
763,0,67,122,0.17695587119301068
764,0,68,21,0.12712421298699358
765,0,68,31,0.14846043568514217
766,0,68,33,0.18088768805030286
767,0,68,41,0.174094415147501
768,0,68,48,0.1213832986131442
769,0,68,64,0.1626200529373247
770,0,68,73,0.2525062522058275
771,0,68,89,0.1911594143784861
772,0,68,95,0.13741288233266793
773,0,68,101,0.14949340353118729
774,0,68,105,0.14480260339554438
775,0,68,108,0.12784889174994526
776,0,68,110,0.13187036420942772
777,0,68,116,0.14534330496489928
778,0,68,126,0.18407352064754054
779,0,69,0,0.15580382823394187
780,0,69,2,0.14093171288032175
781,0,69,17,0.16036774285484762
782,0,69,55,0.20034841367547782
783,0,69,60,0.2285485721427475
784,0,69,82,0.16699963502695975
785,0,70,9,0.1317781489696762
786,0,70,11,0.19339819077461431
787,0,70,29,0.21027501734938792
788,0,70,36,0.14228988070356507
789,0,70,38,0.12046069415632174
790,0,70,58,0.1406740771175619
791,0,70,88,0.1785627233881371
792,0,70,93,0.14379399752306435
793,0,70,96,0.14499821052054224
794,0,70,98,0.12649276552444133
795,0,70,101,0.14349893785163853
796,0,70,113,0.19160262787361765
797,0,70,118,0.19898466362642248
798,0,70,120,0.19207770910725058
799,0,71,3,0.12036090999205167
800,0,71,5,0.18711729782843356
801,0,71,31,0.17015342605628986
802,0,71,44,0.2502299349067849
803,0,71,50,0.1254526275709584
804,0,71,62,0.1568975969604338
805,0,71,68,0.17617854585981116
806,0,71,78,0.19144599283118063
807,0,71,108,0.23644716566764565
808,0,71,116,0.270892542354574
809,0,72,10,0.12722146655974573
810,0,72,19,0.15358973600873546
811,0,72,29,0.17890071731901863
812,0,72,36,0.1267706308358755
813,0,72,52,0.1659310988172376
814,0,72,66,0.21399133388581212
815,0,72,71,0.13695286414774158
816,0,72,75,0.19946288702865383
817,0,72,81,0.17963271382694776
818,0,72,84,0.16750501912500457
819,0,72,87,0.1436178587032038
820,0,72,100,0.22033981500389974
821,0,72,103,0.15999961880335714
