step,central_amplitude
0,1.0012015139749124
1,0.8273318964184023
2,0.6957272256991802
3,0.5916656690719138
4,0.5159730536038416
5,0.45847500679331693
6,0.40745836511509137
7,0.37207248002543075
8,0.34027233315455263
9,0.30901458582320657
10,0.2930223009699238
11,0.2805997540024623
12,0.2726823110799181
13,0.2579823149266101
14,0.24574358262424476
15,0.23945247786764381
16,0.2407047820650208
17,0.24230216941459495
18,0.24176575534992661
19,0.24373352091958062
20,0.2320940471798399
21,0.2207383731009397
22,0.2047888675075044
23,0.208175387342301
24,0.21004083430166876
25,0.21811820573303728
26,0.22455348246519538
27,0.21388797270190815
28,0.21649432403844648
29,0.22814025990689898
30,0.2295299732321271
31,0.23315542705695852
32,0.23284936462872144
33,0.23436666135486967
34,0.23912726452966768
35,0.24214003061874328
36,0.2326105725550108
37,0.23545519041862228
38,0.24315476124494528
39,0.24132098291044338
40,0.2516159346481988
41,0.25212043423941694
42,0.26281846116435464
43,0.26886418434923304
44,0.26786721520179285
45,0.2732748979544805
46,0.27385865831189216
47,0.2792873154020931
48,0.27013359560135164
49,0.2689045175484541
50,0.27779628145707097
51,0.28864645796507415
52,0.296606761459027
53,0.28782909861223166
54,0.29748799508129475
55,0.3050922195052875
56,0.31570756297266905
57,0.32456001526898093
58,0.33780937147582346
59,0.34445233777154244
60,0.33754225506023844
61,0.3412655062832414
62,0.352249259325566
63,0.35470047867675636
64,0.3615557137027584
65,0.3694415049693136
66,0.3732276736702822
67,0.37763352028310365
68,0.3795845831790924
69,0.3840164568130745
70,0.3894378801631381
71,0.39338382871547056
72,0.4118419408489613
73,0.4172453155673473
74,0.4110686118534693
75,0.420655378127272
76,0.42620128378300065
77,0.4292641209881587
78,0.4377685258908518
79,0.4447536680881385
80,0.45215699814083576
81,0.4575076525154655
82,0.4666385389276805
83,0.46715893979271955
84,0.4796150009877479
85,0.48013604089950596
86,0.47996419402607193
87,0.48540095058548155
88,0.4968419852437992
89,0.4928956304834129
90,0.5026562037849551
91,0.510612806954066
92,0.5200469838468561
93,0.525591053295441
94,0.5281546610167794
95,0.5330724808988195
96,0.5299272455726557
97,0.529175538612122
98,0.5331572287041579
99,0.5427262499922338
100,0.5459457954050739
101,0.5527047863357102
102,0.5600805997848438
103,0.5678083353169061
104,0.5727993977739367
105,0.5845581787949566
106,0.5783123552397809
107,0.5767136431574498
108,0.5809310023366643
109,0.5873997538693224
110,0.5952339814131771
111,0.59679279947705
112,0.6067670868735986
113,0.6128088442556779
114,0.6148309913816755
115,0.6247904882473316
116,0.6336440718968254
117,0.6377338109598638
118,0.6425340058956241
119,0.6494489921761996
120,0.6478756837970465
121,0.655956492876742
122,0.6634302841141161
123,0.6721754999954405
124,0.6693005493919717
125,0.6771109836618023
126,0.681843284319195
127,0.685592580693502
128,0.6832627657228949
129,0.6938746813480644
130,0.6950081592083399
131,0.6894359218440407
132,0.7032056682858984
133,0.7122917665088786
134,0.7095125439973238
135,0.7126273463610774
136,0.7177197995969655
137,0.7251020645169818
138,0.7267866557695756
139,0.7278928185999126
140,0.7357073786127998
141,0.7400104927978186
142,0.7377372106845222
143,0.7422745993069543
144,0.7495012335372595
145,0.7605681869160825
146,0.7703922806510652
147,0.7757562463228838
148,0.7806922369021472
149,0.7881400507442644
150,0.7888288894779042
151,0.788596350363695
152,0.7862103851425217
153,0.788584641702791
154,0.7957737589216325
155,0.7966988345257143
156,0.8003951852411549
157,0.79744428809539
158,0.798222720745999
159,0.8010055633002728
160,0.7978255379721608
161,0.8043830163733375
162,0.80466604056235
163,0.8117164940394508
164,0.8108532261924891
165,0.8043411746440916
166,0.8120788046818562
167,0.8130395795981219
168,0.8109507664000484
169,0.8152680097532286
170,0.8153458575968342
171,0.8205624743117111
172,0.8200804279144498
173,0.8268488920001165
174,0.8241128906603504
175,0.8261832554171586
176,0.8360742966478859
177,0.8396321884822288
178,0.832604928272679
179,0.830775247960713
180,0.8261840270151158
181,0.8223949199712084
182,0.8226078171144514
183,0.8248501379520624
184,0.82414177056649
185,0.8226510246649101
186,0.8255128186179458
187,0.8360941293077614
188,0.8384540417920725
189,0.8391492358204194
190,0.830141954319566
191,0.832214099689928
192,0.840058018900239
193,0.829040333841965
194,0.836148430267251
195,0.8342645897310519
196,0.8389337523352484
197,0.8428016811917356
198,0.8420450605469691
199,0.8406705803126351
200,0.8344062385292511
201,0.8371704690932358
202,0.8379434620886819
203,0.843113693976199
204,0.8427764642253085
205,0.8419532813830869
206,0.845810508506065
207,0.839702710742266
208,0.8337239416832278
209,0.8387625954481249
210,0.8350620851887209
211,0.8354338805754021
212,0.8301834913371626
213,0.8367832757573073
214,0.8344021860191655
215,0.8375347455367305
216,0.8380324674527384
217,0.8333342609690729
218,0.8357652555468084
219,0.8316290331215259
220,0.8358822734590524
221,0.8381029893145873
222,0.8383505872717189
223,0.8359945313028464
224,0.834091419416767
225,0.8298522895140367
226,0.8320329674970179
227,0.8276245913367211
228,0.829563799659226
229,0.8325514975061575
230,0.8298399952710297
231,0.8288573072128674
232,0.8289666618065918
233,0.8261466708892996
234,0.8271904476985127
235,0.8208841958454747
236,0.8184810425518424
237,0.8213976028727413
238,0.8200245413124568
239,0.8232360663126439
240,0.8248154078937799
241,0.825552895593186
242,0.818180051104476
243,0.8134508679468593
244,0.8115867967251391
245,0.805229416729442
246,0.8118424114274007
247,0.8064508074451014
248,0.8064252908816824
249,0.8008367807438578
250,0.7977840045698943
251,0.7997542469722282
252,0.800692307258857
253,0.8025418114572627
254,0.8011459739212314
255,0.7934488154216107
256,0.7900633841473307
257,0.7821968667199249
258,0.7798451449948918
259,0.7780941061168287
260,0.7771443771327124
261,0.7816926851851824
262,0.7821663299110222
263,0.7811616846913588
264,0.7851899914042011
265,0.7824419509505026
266,0.7846674415259032
267,0.7830525988306585
268,0.7791083876823789
269,0.7789878347449963
270,0.7836216673486954
271,0.787829783384091
272,0.7913610700968834
273,0.7934693461282648
274,0.7946412041915044
275,0.7939205372320279
276,0.7921531082562437
277,0.7973185888505617
278,0.78879151255061
279,0.7961554784724157
280,0.7948363248480416
281,0.805589505646423
282,0.8042832083400824
283,0.7977319787260808
284,0.7990038048320063
285,0.7946076739400808
286,0.7978724776140941
287,0.8085858699274768
288,0.8172290742288936
289,0.8176172416953754
290,0.8218325814523858
291,0.8222099299586333
292,0.8324643095151468
293,0.8379398806285294
294,0.8416220065921924
295,0.8399115265435765
296,0.8451151469571392
297,0.8568505777921547
298,0.8565984832419149
299,0.8611435968593854
300,0.8727279218986895
301,0.875509650446623
302,0.8864890772254592
303,0.8991173414546199
304,0.9077127904895186
305,0.9172048707976546
306,0.9285537243812508
307,0.9434746320001884
308,0.9583637635401747
309,0.9698152674698359
310,0.9766606292408745
311,0.9899428435092176
312,1.0052621411353548
313,1.01672570903532
314,1.0367955791972232
315,1.0513911675175187
316,1.0708618336387357
317,1.0947461662770281
318,1.1102440236561086
319,1.1384510376650898
320,1.1684380815755149
321,1.2003008553420758
322,1.225306197237303
323,1.2586735761309027
324,1.28795745472576
325,1.3182438905497655
326,1.358363910788557
327,1.4096347994940073
328,1.4751284799213749
329,1.5540104633415603
330,1.6713108812026247
331,1.8746798144175774
332,2.236869253679638
333,2.9691956729056104
334,4.498872818704876
335,7.700378842419582
336,14.74277409711791
337,30.105204831633568
338,60.04530743101435
339,116.98194290127645
340,230.42249056086973
341,451.9662414097356
342,839.3121008441069
343,1492.4231848631973
344,2575.0546737397913
345,4344.940525431115
346,7205.233486108895
347,11783.120076188405
348,19049.029131442414
349,30491.69692179861
350,48375.99489283606
351,76026.78971389616
352,118298.8105803758
353,180992.8246698303
354,272096.3919173972
355,392563.4388643677
356,543779.038071796
357,738555.3566877575
358,978700.5245578008
359,999999.9999999999
360,1000000.0
361,999999.9999999999
362,1000000.0
363,1000000.0
364,1000000.0
365,1000000.0000000001
366,1000000.0000000001
367,999999.9999999999
368,999999.9999999999
369,999999.9999999998
370,999999.9999999999
371,1000000.0000000001
372,1000000.0000000001
373,1000000.0
374,999999.9999999999
375,1000000.0000000001
376,1000000.0000000002
377,1000000.0
378,1000000.0
379,1000000.0
380,1000000.0000000001
381,1000000.0
382,999999.9999999999
383,1000000.0
384,1000000.0000000001
385,999999.9999999999
386,1000000.0000000001
387,1000000.0000000001
388,1000000.0
389,1000000.0
390,1000000.0
391,999999.9999999999
392,999999.9999999999
393,1000000.0
394,1000000.0
395,999999.9999999999
396,1000000.0
397,1000000.0
398,1000000.0
399,1000000.0
400,1000000.0
401,1000000.0
402,1000000.0
403,1000000.0
404,1000000.0
405,1000000.0000000001
406,1000000.0000000001
407,1000000.0
408,1000000.0
409,999999.9999999999
410,1000000.0
411,1000000.0000000001
412,1000000.0
413,1000000.0000000001
414,1000000.0
415,999999.9999999999
416,1000000.0000000001
417,999999.9999999999
418,1000000.0
419,1000000.0000000001
420,1000000.0000000001
421,999999.9999999999
422,1000000.0000000001
423,1000000.0
424,1000000.0
425,1000000.0000000002
426,1000000.0
427,1000000.0
428,1000000.0
429,1000000.0000000001
430,1000000.0000000001
431,999999.9999999999
432,1000000.0000000001
433,1000000.0000000001
434,1000000.0
435,1000000.0
436,1000000.0
437,1000000.0
438,1000000.0
439,1000000.0
440,1000000.0000000001
441,1000000.0000000001
442,1000000.0
443,1000000.0
444,1000000.0000000001
445,1000000.0
446,1000000.0000000001
447,1000000.0
448,1000000.0
449,999999.9999999999
450,1000000.0
451,1000000.0
452,999999.9999999999
453,1000000.0000000001
454,1000000.0
455,1000000.0000000001
456,1000000.0000000001
457,1000000.0
458,1000000.0000000001
459,1000000.0
460,1000000.0000000001
461,1000000.0
462,1000000.0000000001
463,999999.9999999999
464,1000000.0
465,1000000.0000000002
466,1000000.0000000001
467,1000000.0
468,1000000.0
469,1000000.0
470,1000000.0000000001
471,999999.9999999999
472,1000000.0
473,1000000.0
474,1000000.0
475,1000000.0
476,1000000.0
477,999999.9999999999
478,999999.9999999999
479,1000000.0
480,1000000.0000000001
481,1000000.0
482,999999.9999999999
483,1000000.0
484,1000000.0
485,999999.9999999999
486,1000000.0000000001
487,1000000.0
488,999999.9999999999
489,1000000.0000000001
490,1000000.0000000001
491,1000000.0000000001
492,1000000.0
493,999999.9999999999
494,999999.9999999999
495,999999.9999999999
496,1000000.0
497,1000000.0000000001
498,1000000.0000000001
499,1000000.0000000001
500,999999.9999999999
501,1000000.0000000001
502,1000000.0
503,999999.9999999999
504,1000000.0
505,1000000.0000000001
506,1000000.0000000001
507,1000000.0
508,1000000.0000000001
509,1000000.0000000001
510,1000000.0000000001
511,1000000.0000000001
512,1000000.0
513,1000000.0
514,1000000.0
515,999999.9999999999
516,1000000.0
517,1000000.0
518,1000000.0
519,1000000.0000000001
520,1000000.0
521,999999.9999999999
522,1000000.0
523,1000000.0
524,1000000.0000000001
525,1000000.0
526,1000000.0
527,1000000.0
528,1000000.0000000001
529,1000000.0000000001
530,1000000.0
531,999999.9999999999
532,1000000.0000000001
533,1000000.0
534,1000000.0
535,1000000.0
536,1000000.0
537,1000000.0000000001
538,1000000.0
539,1000000.0
540,1000000.0
541,1000000.0
542,1000000.0
543,1000000.0
544,999999.9999999999
545,1000000.0000000001
546,999999.9999999999
547,1000000.0000000001
548,1000000.0
549,999999.9999999999
550,1000000.0
551,1000000.0000000001
552,1000000.0
553,1000000.0
554,1000000.0
555,1000000.0000000001
556,1000000.0
557,999999.9999999999
558,1000000.0
559,1000000.0000000001
560,999999.9999999999
561,1000000.0
562,1000000.0
563,1000000.0
564,999999.9999999999
565,1000000.0
566,999999.9999999999
567,1000000.0
568,999999.9999999999
569,1000000.0000000001
570,1000000.0
571,1000000.0
572,1000000.0
573,1000000.0000000001
574,1000000.0000000001
575,999999.9999999999
576,1000000.0
577,1000000.0000000001
578,1000000.0
579,1000000.0
580,1000000.0
581,1000000.0
582,999999.9999999999
583,1000000.0
584,1000000.0
585,999999.9999999998
586,1000000.0
587,1000000.0
588,999999.9999999999
589,1000000.0
590,1000000.0
591,1000000.0000000001
592,1000000.0
593,1000000.0
594,1000000.0
595,1000000.0
596,1000000.0
597,1000000.0000000001
598,1000000.0000000001
599,1000000.0
600,1000000.0
601,1000000.0
602,1000000.0000000001
603,1000000.0
604,1000000.0
605,999999.9999999999
606,1000000.0
607,1000000.0
608,1000000.0000000001
609,1000000.0
610,1000000.0
611,1000000.0000000001
612,1000000.0
613,1000000.0
614,1000000.0
615,1000000.0
616,1000000.0
617,1000000.0
618,1000000.0
619,1000000.0
620,1000000.0
621,1000000.0
622,1000000.0
623,1000000.0
624,999999.9999999999
625,1000000.0
626,999999.9999999999
627,1000000.0000000001
628,999999.9999999999
629,999999.9999999999
630,999999.9999999999
631,1000000.0
632,1000000.0
633,1000000.0
634,1000000.0
635,1000000.0
636,1000000.0
637,1000000.0000000001
638,1000000.0000000001
639,1000000.0
640,1000000.0000000001
641,1000000.0000000001
642,1000000.0
643,1000000.0
644,999999.9999999999
645,1000000.0
646,1000000.0
647,1000000.0
648,999999.9999999999
649,1000000.0
650,999999.9999999999
651,1000000.0000000001
652,1000000.0
